"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 12, 2012","752.75","772.00","772.50","749.25","29.12K","-2.65%"
"Oct 11, 2012","773.25","737.00","775.75","734.50","78.69K","4.81%"
"Oct 10, 2012","737.75","742.00","743.50","733.00","37.44K","-0.61%"
"Oct 09, 2012","742.25","741.75","748.50","740.25","28.96K","0.03%"
"Oct 08, 2012","742.00","747.25","748.25","740.25","27.24K","-0.87%"
"Oct 05, 2012","748.50","756.75","758.25","746.75","27.03K","-1.16%"
"Oct 04, 2012","757.25","757.25","767.25","753.75","27.66K","-0.03%"
"Oct 03, 2012","757.50","759.00","764.25","748.25","63.27K","-0.30%"
"Oct 02, 2012","759.75","759.75","762.75","749.00","40.18K","-0.03%"
"Oct 01, 2012","760.00","763.50","771.25","754.25","39.56K","0.07%"
"Sep 28, 2012","759.50","720.50","759.50","708.75","62.78K","5.56%"
"Sep 27, 2012","719.50","729.00","730.00","715.00","42.12K","-1.24%"
"Sep 26, 2012","728.50","747.00","748.25","726.00","49.45K","-2.54%"
"Sep 25, 2012","747.50","747.75","753.00","742.75","22.93K","-0.17%"
"Sep 24, 2012","748.75","749.50","754.00","740.25","30.95K","-0.30%"
"Sep 21, 2012","751.00","749.25","757.50","748.00","23.90K","0.20%"
"Sep 20, 2012","749.50","757.25","759.75","742.50","36.06K","-1.22%"
"Sep 19, 2012","758.75","744.50","761.50","743.75","35.02K","1.98%"
"Sep 18, 2012","744.00","752.50","758.00","742.75","37.02K","-1.13%"
"Sep 17, 2012","752.50","784.50","784.75","751.25","28.41K","-3.77%"
"Sep 14, 2012","782.00","773.75","789.50","772.50","142.08K","1.07%"
"Sep 13, 2012","773.75","770.00","775.00","764.25","109.08K","0.55%"
"Sep 12, 2012","769.50","777.75","785.00","759.25","239.33K","-1.06%"
"Sep 11, 2012","777.75","783.50","788.50","775.25","148.39K","-0.70%"
"Sep 10, 2012","783.25","798.25","806.50","781.00","179.80K","-2.03%"
"Sep 07, 2012","799.50","797.50","804.75","792.25","107.91K","0.13%"
"Sep 06, 2012","798.50","792.50","802.00","788.00","126.28K","0.98%"
"Sep 05, 2012","790.75","804.75","806.50","789.50","130.88K","-1.77%"
"Sep 04, 2012","805.00","802.75","815.00","797.00","149.83K","0.66%"
"Aug 31, 2012","799.75","808.00","809.75","793.25","132.27K","-1.08%"
"Aug 30, 2012","808.50","813.75","817.50","807.50","136.11K","-0.61%"
"Aug 29, 2012","813.50","795.50","815.00","793.25","171.17K","2.26%"
"Aug 28, 2012","795.50","801.00","804.75","794.25","134.76K","-0.66%"
"Aug 27, 2012","800.75","813.00","818.00","800.25","122.32K","-0.96%"
"Aug 24, 2012","808.50","814.75","823.00","806.00","122.23K","-0.77%"
"Aug 23, 2012","814.75","834.00","838.75","812.25","176.44K","-2.40%"
"Aug 22, 2012","834.75","837.50","839.50","828.25","132.47K","-0.48%"
"Aug 21, 2012","838.75","823.00","840.00","821.50","158.08K","1.82%"
"Aug 20, 2012","823.75","807.25","825.00","807.25","148.18K","2.04%"
"Aug 17, 2012","807.25","805.50","813.25","803.00","106.98K","-0.03%"
"Aug 16, 2012","807.50","803.50","810.75","799.25","116.59K","0.44%"
"Aug 15, 2012","804.00","789.25","806.00","787.00","144.23K","1.90%"
"Aug 14, 2012","789.00","794.25","800.00","786.50","110.77K","-0.41%"
"Aug 13, 2012","792.25","807.75","813.75","786.00","199.45K","-2.10%"
"Aug 10, 2012","809.25","823.00","849.00","807.25","266.14K","-1.76%"
"Aug 09, 2012","823.75","815.75","829.75","815.75","184.06K","0.89%"
"Aug 08, 2012","816.50","799.75","817.25","792.50","173.96K","2.00%"
"Aug 07, 2012","800.50","803.00","810.00","795.00","131.11K","-0.56%"
"Aug 06, 2012","805.00","800.00","809.75","789.25","113.88K","-0.31%"
"Aug 03, 2012","807.50","795.25","817.00","788.50","134.44K","1.48%"
"Aug 02, 2012","795.75","803.00","808.25","785.25","152.97K","-0.59%"
"Aug 01, 2012","800.50","806.00","816.75","781.25","190.48K","-0.59%"
"Jul 31, 2012","805.25","813.75","820.50","801.50","139.93K","-1.07%"
"Jul 30, 2012","814.00","796.50","817.75","795.00","140.85K","2.62%"
"Jul 27, 2012","793.25","776.00","795.75","771.50","128.05K","2.19%"
"Jul 26, 2012","776.25","785.00","793.50","771.00","143.94K","-1.49%"
"Jul 25, 2012","788.00","778.25","796.00","771.00","160.70K","1.25%"
"Jul 24, 2012","778.25","786.50","789.50","745.50","216.26K","-0.92%"
"Jul 23, 2012","785.50","800.00","800.00","767.25","177.78K","-1.29%"
"Jul 20, 2012","795.75","780.00","797.00","779.00","189.21K","2.22%"
"Jul 19, 2012","778.50","782.00","799.00","776.50","216.49K","-0.73%"
"Jul 18, 2012","784.25","772.50","785.75","755.75","187.56K","1.69%"
"Jul 17, 2012","771.25","784.00","789.00","762.25","192.82K","-0.16%"
"Jul 16, 2012","772.50","750.00","778.00","749.25","202.52K","4.32%"
"Jul 13, 2012","740.50","730.00","748.00","726.50","87.03K","1.26%"
"Jul 12, 2012","731.25","709.50","738.50","704.50","78.49K","3.87%"
"Jul 11, 2012","704.00","718.00","749.00","685.50","144.58K","-2.02%"
"Jul 10, 2012","718.50","731.00","734.00","713.50","88.76K","-1.84%"
"Jul 09, 2012","732.00","709.50","735.25","709.50","84.01K","5.29%"
"Jul 06, 2012","695.25","708.00","708.00","689.25","72.80K","-1.90%"
"Jul 05, 2012","708.75","690.00","714.00","687.00","127.71K","5.16%"
"Jul 03, 2012","674.00","665.00","675.25","657.25","78.29K","3.33%"
"Jul 02, 2012","652.25","642.50","657.50","640.75","88.53K","3.78%"
"Jun 29, 2012","628.50","626.00","648.00","615.50","124.86K","0.36%"
"Jun 28, 2012","626.25","627.00","642.75","620.25","116.50K","-0.20%"
"Jun 27, 2012","627.50","618.00","649.25","612.00","145.20K","1.29%"
"Jun 26, 2012","619.50","597.00","620.00","592.75","133.91K","4.78%"
"Jun 25, 2012","591.25","565.75","591.25","565.75","80.12K","7.26%"
"Jun 22, 2012","551.25","550.00","566.50","547.25","84.94K","0.18%"
"Jun 21, 2012","550.25","565.25","570.75","549.50","105.77K","-3.25%"
"Jun 20, 2012","568.75","563.00","569.75","552.50","67.99K","0.22%"
"Jun 19, 2012","567.50","540.50","568.00","540.50","95.15K","5.68%"
"Jun 18, 2012","537.00","513.25","541.75","512.25","69.93K","5.40%"
"Jun 15, 2012","509.50","520.75","526.50","510.00","72.40K","-2.16%"
"Jun 14, 2012","520.75","514.00","525.00","513.00","71.52K","1.12%"
"Jun 13, 2012","515.00","524.75","529.00","513.50","122.00K","-2.18%"
"Jun 12, 2012","526.50","541.00","542.75","521.75","76.00K","-2.59%"
"Jun 11, 2012","540.50","549.00","550.25","537.00","66.16K","-1.91%"
"Jun 08, 2012","551.00","541.00","551.75","534.50","74.59K","1.47%"
"Jun 07, 2012","543.00","527.50","544.50","526.00","71.81K","2.94%"
"Jun 06, 2012","527.50","518.00","529.00","517.50","53.95K","2.23%"
"Jun 05, 2012","516.00","527.50","531.50","514.75","58.81K","-2.18%"
"Jun 04, 2012","527.50","520.75","529.50","520.00","32.85K","2.48%"
"Jun 01, 2012","514.75","525.75","534.00","513.00","59.07K","-2.05%"
"May 31, 2012","525.50","526.75","531.50","522.50","68.63K","-0.24%"
"May 30, 2012","526.75","522.50","527.75","515.00","56.20K","0.81%"
"May 29, 2012","522.50","528.25","528.25","513.25","46.04K","-0.76%"
"May 25, 2012","526.50","522.50","528.50","518.50","42.64K","1.59%"
"May 24, 2012","518.25","530.25","533.25","513.00","41.35K","-2.03%"
"May 23, 2012","529.00","527.75","531.50","517.75","28.64K","0.57%"
"May 22, 2012","526.00","546.00","552.75","523.75","43.51K","-4.10%"
"May 21, 2012","548.50","549.75","558.50","546.25","24.95K","0.37%"
"May 18, 2012","546.50","537.25","551.75","532.50","30.52K","1.49%"
"May 17, 2012","538.50","536.00","542.00","534.50","25.74K","0.28%"
"May 16, 2012","537.00","523.00","538.00","516.50","33.51K","2.68%"
"May 15, 2012","523.00","513.00","525.25","511.50","26.90K","-10.29%"
"May 14, 2012","583.00","582.00","586.75","576.25","106.88K","0.34%"
"May 11, 2012","581.00","589.50","592.50","572.25","180.93K","-1.11%"
"May 10, 2012","587.50","609.00","612.25","585.50","205.19K","-3.25%"
"May 09, 2012","607.25","622.50","623.00","605.50","143.62K","-2.53%"
"May 08, 2012","623.00","620.50","632.25","618.50","164.01K","0.48%"
"May 07, 2012","620.00","615.75","621.25","612.25","104.06K","-0.04%"
"May 04, 2012","620.25","614.00","626.00","604.00","168.58K","0.94%"
"May 03, 2012","614.50","611.75","616.75","607.50","107.79K","0.49%"
"May 02, 2012","611.50","627.75","629.00","610.00","161.26K","-2.78%"
"May 01, 2012","629.00","632.00","634.25","625.00","121.57K","-0.83%"
"Apr 30, 2012","634.25","625.00","635.00","620.50","134.37K","1.40%"
"Apr 27, 2012","625.50","608.50","629.50","606.25","233.04K","2.96%"
"Apr 26, 2012","607.50","603.75","609.50","599.00","183.96K","1.08%"
"Apr 25, 2012","601.00","607.00","617.00","600.75","185.32K","-1.15%"
"Apr 24, 2012","608.00","612.50","621.75","605.00","178.80K","-0.73%"
"Apr 23, 2012","612.50","603.25","612.50","600.00","127.14K","1.58%"
"Apr 20, 2012","603.00","612.00","619.00","599.50","169.99K","-1.47%"
"Apr 19, 2012","612.00","595.50","614.50","595.25","169.81K","3.03%"
"Apr 18, 2012","594.00","608.00","609.25","591.75","229.52K","-2.18%"
"Apr 17, 2012","607.25","613.25","618.00","606.50","111.60K","-0.98%"
"Apr 16, 2012","613.25","618.50","618.75","611.00","93.47K","-1.21%"
"Apr 13, 2012","620.75","631.25","633.00","616.00","119.40K","-1.31%"
"Apr 12, 2012","629.00","627.75","635.00","627.00","143.47K","0.32%"
"Apr 11, 2012","627.00","627.75","630.25","622.75","139.44K","0.20%"
"Apr 10, 2012","625.75","641.25","645.25","625.25","156.37K","-2.42%"
"Apr 09, 2012","641.25","649.50","657.50","640.50","100.67K","-1.69%"
"Apr 05, 2012","652.25","651.25","657.50","648.50","75.18K","0.23%"
"Apr 04, 2012","650.75","655.00","658.00","645.00","96.53K","-0.34%"
"Apr 03, 2012","653.00","649.50","659.75","647.75","107.06K","0.31%"
"Apr 02, 2012","651.00","646.75","655.00","642.00","106.55K","1.20%"
"Mar 30, 2012","643.25","605.00","643.75","603.75","137.73K","6.54%"
"Mar 29, 2012","603.75","619.50","622.50","602.50","93.44K","-2.54%"
"Mar 28, 2012","619.50","630.00","634.50","618.25","84.36K","-1.78%"
"Mar 27, 2012","630.75","636.75","642.75","629.75","55.70K","-0.83%"
"Mar 26, 2012","636.00","644.25","652.75","635.75","75.36K","-1.32%"
"Mar 23, 2012","644.50","643.50","650.25","640.25","35.03K","0.27%"
"Mar 22, 2012","642.75","643.00","646.50","636.00","45.75K","0.23%"
"Mar 21, 2012","641.25","646.00","649.50","640.50","51.69K","-0.74%"
"Mar 20, 2012","646.00","661.00","661.50","642.25","62.56K","-2.34%"
"Mar 19, 2012","661.50","670.00","673.25","659.75","48.99K","-1.31%"
"Mar 16, 2012","670.25","665.50","671.00","663.25","49.05K","0.49%"
"Mar 15, 2012","667.00","656.00","669.00","655.00","64.88K","1.25%"
"Mar 14, 2012","658.75","660.75","665.00","654.25","163.82K","-0.49%"
"Mar 13, 2012","662.00","657.75","666.75","656.00","153.85K","0.38%"
"Mar 12, 2012","659.50","644.25","661.50","641.75","167.69K","2.25%"
"Mar 09, 2012","645.00","635.00","652.00","631.75","199.91K","1.49%"
"Mar 08, 2012","635.50","638.00","644.75","631.75","145.89K","-0.51%"
"Mar 07, 2012","638.75","653.50","656.00","637.50","183.51K","-2.33%"
"Mar 06, 2012","654.00","659.00","659.75","649.50","141.54K","-1.02%"
"Mar 05, 2012","660.75","654.00","665.25","652.25","149.43K","0.88%"
"Mar 02, 2012","655.00","653.25","655.50","647.00","133.15K","0.15%"
"Mar 01, 2012","654.00","656.00","658.00","650.50","134.44K","-0.61%"
"Feb 29, 2012","658.00","656.00","661.50","653.25","168.40K","0.11%"
"Feb 28, 2012","657.25","646.25","657.75","646.00","19.03K","1.35%"
"Feb 27, 2012","648.50","641.25","649.00","636.50","18.40K","0.70%"
"Feb 24, 2012","644.00","641.00","644.50","637.00","119.94K","0.23%"
"Feb 23, 2012","642.50","641.50","646.50","635.25","140.21K","0.19%"
"Feb 22, 2012","641.25","633.75","642.75","630.00","95.30K","1.22%"
"Feb 21, 2012","633.50","646.00","648.00","628.75","122.61K","-1.82%"
"Feb 17, 2012","645.25","639.00","650.00","638.75","94.03K","0.86%"
"Feb 16, 2012","639.75","631.00","640.50","626.00","101.24K","1.39%"
"Feb 15, 2012","631.00","637.50","642.00","629.00","91.91K","-1.10%"
"Feb 14, 2012","638.00","642.75","644.25","635.75","114.30K","-0.78%"
"Feb 13, 2012","643.00","637.75","646.50","636.50","131.69K","1.18%"
"Feb 10, 2012","635.50","641.25","642.75","632.50","72.21K","-0.94%"
"Feb 09, 2012","641.50","647.00","656.00","637.00","100.24K","-1.00%"
"Feb 08, 2012","648.00","647.50","653.75","637.50","109.17K","-0.08%"
"Feb 07, 2012","648.50","650.00","651.75","646.00","77.14K","-0.42%"
"Feb 06, 2012","651.25","647.25","654.50","645.75","58.87K","0.08%"
"Feb 03, 2012","650.75","649.00","652.75","644.25","43.60K","0.19%"
"Feb 02, 2012","649.50","646.75","653.00","640.50","61.94K","0.19%"
"Feb 01, 2012","648.25","645.00","655.75","644.50","48.61K","0.46%"
"Jan 31, 2012","645.25","638.00","647.75","637.25","79.86K","1.18%"
"Jan 30, 2012","637.75","645.00","648.00","633.50","40.68K","-1.51%"
"Jan 27, 2012","647.50","639.00","648.00","636.50","30.23K","1.17%"
"Jan 26, 2012","640.00","639.75","651.00","638.25","50.34K","-0.04%"
"Jan 25, 2012","640.25","634.25","643.00","631.50","60.45K","0.79%"
"Jan 24, 2012","635.25","625.00","640.50","620.50","58.92K","1.52%"
"Jan 23, 2012","625.75","618.75","626.50","617.75","35.85K","1.46%"
"Jan 20, 2012","616.75","612.00","619.00","607.25","36.63K","0.78%"
"Jan 19, 2012","612.00","600.50","613.25","600.50","79.57K","1.96%"
"Jan 18, 2012","600.25","612.75","613.25","599.25","64.79K","-1.72%"
"Jan 17, 2012","610.75","616.00","616.00","609.25","48.16K","0.70%"
"Jan 13, 2012","606.50","615.50","621.75","605.25","34.62K","-1.90%"
"Jan 12, 2012","618.25","657.25","666.25","618.25","52.99K","-6.08%"
"Jan 11, 2012","658.25","658.50","662.50","653.25","69.01K","-0.15%"
"Jan 10, 2012","659.25","659.00","664.75","655.50","37.14K","-0.04%"
"Jan 09, 2012","659.50","650.25","669.75","650.00","36.63K","1.34%"
"Jan 06, 2012","650.75","650.00","657.25","648.25","47.18K","-0.12%"
"Jan 05, 2012","651.50","666.25","668.00","647.75","60.27K","-2.29%"
"Jan 04, 2012","666.75","666.75","670.50","662.00","42.60K","-0.04%"
"Jan 03, 2012","667.00","669.50","672.50","661.75","42.77K","3.07%"
"Jan 02, 2012","647.13","647.13","647.13","647.13","-","-1.16%"
"Dec 30, 2011","654.75","645.25","656.50","643.75","17.91K","1.32%"
"Dec 29, 2011","646.25","647.00","654.00","643.50","22.25K","-0.62%"
"Dec 28, 2011","650.25","639.25","654.00","638.50","24.43K","1.40%"
"Dec 27, 2011","641.25","633.00","645.00","633.00","20.45K","3.41%"
"Dec 26, 2011","620.13","620.13","620.13","620.13","-","0.00%"
"Dec 25, 2011","620.13","620.13","620.13","620.13","-","-1.25%"
"Dec 23, 2011","628.00","624.75","630.00","622.75","14.52K","0.28%"
"Dec 22, 2011","626.25","624.25","633.50","620.50","19.81K","0.16%"
"Dec 21, 2011","625.25","614.75","627.50","609.75","21.69K","1.54%"
"Dec 20, 2011","615.75","608.75","617.00","605.00","19.39K","0.98%"
"Dec 19, 2011","609.75","595.00","612.75","593.00","35.79K","3.04%"
"Dec 16, 2011","591.75","587.25","596.00","586.50","36.86K","0.68%"
"Dec 15, 2011","587.75","589.00","592.50","584.50","37.96K","1.21%"
"Dec 14, 2011","580.75","593.50","598.00","578.50","140.09K","-2.31%"
"Dec 13, 2011","594.50","594.00","601.50","591.50","99.80K","0.08%"
"Dec 12, 2011","594.00","592.75","597.25","585.00","112.13K","-0.04%"
"Dec 09, 2011","594.25","600.00","603.25","585.25","155.74K","-1.00%"
"Dec 08, 2011","600.25","591.75","602.00","585.00","132.96K","1.27%"
"Dec 07, 2011","592.75","596.50","600.00","588.25","105.88K","-0.63%"
"Dec 06, 2011","596.50","591.00","597.00","580.00","168.42K","0.93%"
"Dec 05, 2011","591.00","597.50","602.75","589.50","124.21K","-0.71%"
"Dec 02, 2011","595.25","602.00","605.75","593.75","138.26K","-1.04%"
"Dec 01, 2011","601.50","608.75","612.50","597.50","132.33K","-1.07%"
"Nov 30, 2011","608.00","604.75","616.00","595.00","162.67K","0.41%"
"Nov 29, 2011","605.50","598.25","612.50","595.00","210.65K","1.17%"
"Nov 28, 2011","598.50","593.25","603.00","593.00","179.18K","1.44%"
"Nov 25, 2011","590.00","595.00","600.75","587.00","100.72K","-0.92%"
"Nov 23, 2011","595.50","607.00","608.00","591.00","152.60K","-1.69%"
"Nov 22, 2011","605.75","605.25","608.50","601.50","129.57K","0.12%"
"Nov 21, 2011","605.00","617.75","618.75","600.50","114.49K","-2.10%"
"Nov 18, 2011","618.00","623.25","626.00","609.00","128.19K","-0.84%"
"Nov 17, 2011","623.25","650.75","651.00","619.00","125.41K","-4.41%"
"Nov 16, 2011","652.00","653.50","657.00","646.25","108.88K","-0.42%"
"Nov 15, 2011","654.75","643.00","655.25","640.75","117.24K","1.79%"
"Nov 14, 2011","643.25","647.50","654.00","639.25","128.50K","-0.69%"
"Nov 11, 2011","647.75","655.00","660.00","645.50","113.80K","-1.07%"
"Nov 10, 2011","654.75","663.50","671.00","654.00","137.99K","-1.54%"
"Nov 09, 2011","665.00","670.50","676.25","657.00","189.21K","-0.89%"
"Nov 08, 2011","671.00","665.00","674.75","663.25","130.05K","0.86%"
"Nov 07, 2011","665.25","665.00","667.50","659.75","113.45K","-0.15%"
"Nov 04, 2011","666.25","663.00","668.00","654.75","71.14K","0.38%"
"Nov 03, 2011","663.75","655.00","668.50","651.50","54.79K","1.18%"
"Nov 02, 2011","656.00","663.50","669.50","651.00","67.66K","-1.39%"
"Nov 01, 2011","665.25","658.50","671.25","643.50","87.55K","0.95%"
"Oct 31, 2011","659.00","665.00","667.25","649.75","39.76K","-1.20%"
"Oct 28, 2011","667.00","663.00","668.25","657.50","66.33K","0.53%"
"Oct 27, 2011","663.50","650.25","669.25","650.00","47.50K","2.16%"
"Oct 26, 2011","649.50","660.25","666.50","645.25","61.70K","-1.93%"
"Oct 25, 2011","662.25","661.00","669.75","658.75","40.15K","0.00%"
"Oct 24, 2011","662.25","658.50","672.00","657.25","33.01K","0.34%"
"Oct 21, 2011","660.00","658.75","675.00","657.00","54.75K","0.11%"
"Oct 20, 2011","659.25","648.00","660.75","642.00","45.15K","1.66%"
"Oct 19, 2011","648.50","653.50","660.00","647.50","51.75K","-0.65%"
"Oct 18, 2011","652.75","650.00","655.00","641.25","79.80K","0.23%"
"Oct 17, 2011","651.25","652.50","658.00","646.50","39.07K","-0.04%"
"Oct 14, 2011","651.50","649.50","659.50","644.25","53.93K","0.27%"
"Oct 13, 2011","649.75","652.75","654.50","634.00","35.73K","-0.46%"
"Oct 12, 2011","652.75","658.25","666.75","641.00","56.01K","-0.72%"
"Oct 11, 2011","657.50","619.00","657.50","612.00","55.09K","6.48%"
"Oct 10, 2011","617.50","612.00","630.75","611.50","41.26K","0.78%"
"Oct 07, 2011","612.75","618.50","620.00","608.75","17.46K","-0.89%"
"Oct 06, 2011","618.25","619.00","629.50","617.00","37.64K","0.00%"
"Oct 05, 2011","618.25","606.00","620.50","604.75","31.79K","2.91%"
"Oct 04, 2011","600.75","606.00","607.00","590.50","52.07K","-0.87%"
"Oct 03, 2011","606.00","604.25","612.25","586.00","57.24K","0.04%"
"Sep 30, 2011","605.75","648.00","649.25","605.75","59.42K","-6.19%"
"Sep 29, 2011","645.75","644.00","651.50","636.25","33.41K","0.27%"
"Sep 28, 2011","644.00","664.00","664.00","642.50","41.77K","-3.27%"
"Sep 27, 2011","665.75","665.75","679.50","659.50","45.07K","0.68%"
"Sep 26, 2011","661.25","659.00","666.50","643.50","29.13K","1.42%"
"Sep 23, 2011","652.00","665.25","671.75","651.00","35.07K","-1.66%"
"Sep 22, 2011","663.00","695.00","695.25","660.50","32.18K","-5.12%"
"Sep 21, 2011","698.75","703.00","709.75","698.00","23.85K","-0.60%"
"Sep 20, 2011","703.00","709.25","717.00","703.00","31.78K","-0.28%"
"Sep 19, 2011","705.00","705.00","707.00","689.50","49.36K","-0.07%"
"Sep 16, 2011","705.50","714.75","720.75","705.00","43.89K","-1.29%"
"Sep 15, 2011","714.75","738.50","738.50","714.00","33.37K","-1.31%"
"Sep 14, 2011","724.25","724.50","728.50","716.50","145.71K","0.17%"
"Sep 13, 2011","723.00","746.25","749.25","716.75","227.07K","-3.02%"
"Sep 12, 2011","745.50","737.00","748.50","726.25","188.00K","1.22%"
"Sep 09, 2011","736.50","734.00","740.50","730.25","156.55K","0.34%"
"Sep 08, 2011","734.00","749.00","751.50","731.25","192.16K","-1.87%"
"Sep 07, 2011","748.00","755.75","765.00","743.75","145.63K","-1.03%"
"Sep 06, 2011","755.75","751.00","759.00","742.75","150.94K","0.82%"
"Sep 05, 2011","749.63","759.88","759.88","747.38","-","-1.37%"
"Sep 02, 2011","760.00","743.75","764.25","739.25","171.54K","2.91%"
"Sep 01, 2011","738.50","766.00","767.50","737.50","194.12K","-3.78%"
"Aug 31, 2011","767.50","774.50","775.50","767.00","157.34K","-1.00%"
"Aug 30, 2011","775.25","770.25","777.25","760.25","205.25K","0.68%"
"Aug 29, 2011","770.00","766.00","779.00","765.25","180.29K","0.39%"
"Aug 26, 2011","767.00","742.75","768.50","740.50","229.98K","3.16%"
"Aug 25, 2011","743.50","741.00","747.00","734.25","150.91K","0.07%"
"Aug 24, 2011","743.00","743.00","748.75","739.25","144.13K","-0.07%"
"Aug 23, 2011","743.50","738.00","744.00","734.00","156.99K","1.23%"
"Aug 22, 2011","734.50","729.75","736.50","725.50","123.20K","1.28%"
"Aug 19, 2011","725.25","713.00","728.75","706.25","127.92K","1.72%"
"Aug 18, 2011","713.00","724.00","725.00","708.50","137.94K","-1.72%"
"Aug 17, 2011","725.50","726.25","733.50","722.00","133.03K","-0.27%"
"Aug 16, 2011","727.50","719.50","728.50","712.50","163.95K","1.04%"
"Aug 15, 2011","720.00","716.00","724.25","715.50","111.85K","0.77%"
"Aug 12, 2011","714.50","714.00","721.00","710.00","189.63K","0.07%"
"Aug 11, 2011","714.00","686.50","718.50","686.25","215.47K","3.70%"
"Aug 10, 2011","688.50","693.00","699.75","686.00","185.21K","0.00%"
"Aug 09, 2011","688.50","683.75","697.50","668.75","225.02K","0.36%"
"Aug 08, 2011","686.00","691.00","701.00","680.50","200.02K","-2.42%"
"Aug 05, 2011","703.00","696.00","709.25","687.00","211.89K","0.21%"
"Aug 04, 2011","701.50","711.50","712.50","688.00","216.16K","-1.61%"
"Aug 03, 2011","713.00","714.00","718.50","705.50","182.28K","-0.38%"
"Aug 02, 2011","715.75","685.00","715.75","681.75","230.86K","4.37%"
"Aug 01, 2011","685.75","671.00","687.00","668.00","146.11K","2.54%"
"Jul 29, 2011","668.75","688.00","689.25","665.50","157.10K","-2.55%"
"Jul 28, 2011","686.25","689.75","692.75","682.50","136.06K","-0.76%"
"Jul 27, 2011","691.50","686.25","693.00","675.00","141.51K","0.69%"
"Jul 26, 2011","686.75","678.00","687.50","671.50","129.01K","1.82%"
"Jul 25, 2011","674.50","673.50","679.00","666.25","123.98K","-1.60%"
"Jul 22, 2011","685.50","673.00","686.00","667.50","123.63K","1.86%"
"Jul 21, 2011","673.00","676.50","680.75","663.25","144.43K","-0.70%"
"Jul 20, 2011","677.75","687.50","698.00","675.25","140.38K","-1.38%"
"Jul 19, 2011","687.25","684.00","703.75","682.50","173.52K","1.51%"
"Jul 18, 2011","677.00","684.50","684.50","666.25","125.67K","-1.17%"
"Jul 15, 2011","685.00","678.50","696.00","673.00","172.76K","-0.83%"
"Jul 14, 2011","690.75","686.25","695.00","673.75","61.51K","0.58%"
"Jul 13, 2011","686.75","664.75","694.00","661.50","82.13K","3.43%"
"Jul 12, 2011","664.00","643.00","669.75","623.75","80.87K","3.27%"
"Jul 11, 2011","643.00","644.00","645.00","631.25","52.29K","0.12%"
"Jul 08, 2011","642.25","626.00","646.50","626.00","59.45K","2.76%"
"Jul 07, 2011","625.00","618.00","633.50","616.00","52.54K","1.01%"
"Jul 06, 2011","618.75","625.75","629.75","618.00","65.54K","-1.08%"
"Jul 05, 2011","625.50","615.50","631.00","614.25","76.87K","0.83%"
"Jul 04, 2011","620.38","606.25","621.38","606.25","-","2.25%"
"Jul 01, 2011","606.75","605.00","622.75","603.00","126.73K","-6.37%"
"Jun 30, 2011","648.00","678.25","685.75","648.00","85.94K","-4.42%"
"Jun 29, 2011","678.00","674.75","697.00","666.00","164.67K","1.19%"
"Jun 28, 2011","670.00","651.25","671.25","644.50","120.86K","4.00%"
"Jun 27, 2011","644.25","653.50","654.00","637.00","106.15K","-1.94%"
"Jun 24, 2011","657.00","674.00","682.25","652.25","77.47K","-1.65%"
"Jun 23, 2011","668.00","671.50","673.00","636.00","105.49K","-0.63%"
"Jun 22, 2011","672.25","703.25","707.50","672.25","98.70K","-4.27%"
"Jun 21, 2011","702.25","689.00","708.00","688.75","112.56K","2.15%"
"Jun 20, 2011","687.50","689.25","692.00","681.75","58.71K","0.07%"
"Jun 17, 2011","687.00","682.50","697.50","677.50","91.79K","0.37%"
"Jun 16, 2011","684.50","704.75","708.25","681.25","112.39K","-2.87%"
"Jun 15, 2011","704.75","732.50","734.50","699.00","118.17K","-3.33%"
"Jun 14, 2011","729.00","748.50","748.50","721.75","87.75K","-3.03%"
"Jun 13, 2011","751.75","753.75","760.00","744.50","76.44K","-0.56%"
"Jun 10, 2011","756.00","754.00","761.25","746.25","81.86K","0.27%"
"Jun 09, 2011","754.00","735.25","765.00","731.75","93.95K","2.45%"
"Jun 08, 2011","736.00","718.25","738.75","713.50","107.94K","2.65%"
"Jun 07, 2011","717.00","711.50","718.00","710.00","88.59K","0.77%"
"Jun 06, 2011","711.50","731.00","733.00","709.75","42.57K","-2.67%"
"Jun 03, 2011","731.00","740.00","744.50","727.75","31.58K","-1.42%"
"Jun 02, 2011","741.50","726.50","741.75","724.25","46.51K","1.82%"
"Jun 01, 2011","728.25","720.50","729.00","711.25","39.62K","1.50%"
"May 31, 2011","717.50","718.50","729.50","710.00","35.68K","-4.48%"
"May 30, 2011","751.13","748.13","753.13","745.75","-","3.14%"
"May 27, 2011","728.25","720.00","728.00","712.75","30.25K","1.39%"
"May 26, 2011","718.25","715.25","728.50","715.25","38.57K","0.49%"
"May 25, 2011","714.75","705.00","716.00","702.50","31.40K","1.38%"
"May 24, 2011","705.00","719.25","724.00","698.50","44.63K","-2.05%"
"May 23, 2011","719.75","725.00","729.75","709.00","26.72K","0.31%"
"May 20, 2011","717.50","711.25","723.00","704.25","25.50K","0.84%"
"May 19, 2011","711.50","717.00","724.50","707.00","28.67K","-0.84%"
"May 18, 2011","717.50","693.00","721.25","693.00","43.11K","3.57%"
"May 17, 2011","692.75","671.50","693.50","670.25","38.64K","3.16%"
"May 16, 2011","671.50","661.00","680.75","659.00","32.53K","-1.54%"
"May 13, 2011","682.00","682.00","690.00","676.50","121.02K","0.22%"
