Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Comprar_EMA_7d_ET;Mantener_posicion_EMA_7d_ET;Vender_EMA_7d_ET;Comprar_HTTL_ET;Mantener_posicion_HTTL_ET;Vender_HTTL_ET;Comprar_PSAR_ET;Mantener_posicion_PSAR_ET;Vender_PSAR_ET
2014-07-23;621.7;622.5;625.0;621.0;2170.0;-0.13;0.0;1460.3;3.195;2017.25;612.6714285714286;-18.78345599929815;623.188863860706;623.1905882352942;627.9581774091666;623.4599999999994;618.9618225908321;637.3079555289852;40.66022006185849;13.799516499387648;622.254285714286;626.2171428571428;2.249088704583665;1987.01;4473.7;17086.63;0;1;0;0;1;0;0;1;0
2014-07-24;601.9;621.7;622.0;599.4;4740.0;-3.19;0.0;1447.3;3.254;2027.0;608.9571428571428;16.086383870141297;617.8666478955295;623.0032352941176;635.2112134326757;618.4399999999994;601.6687865673231;635.6694781972461;37.7559186288686;14.428122463717104;615.677142857143;630.4371428571428;8.38560671633813;1987.98;4472.11;17083.8;0;1;0;0;1;0;0;1;0
2014-07-25;600.5;601.9;609.1;597.4;5920.0;-0.23;0.0;1460.3;3.227;1998.0;603.6428571428571;12.03063225833261;613.5249859216472;622.3041911764706;635.9331841099092;614.3399999999993;592.7468158900895;632.7679199414664;35.05906729823513;14.2332565734516;611.2828571428574;630.202857142857;10.79659205495496;1978.34;4449.56;16960.57;0;1;0;0;1;0;0;1;0
2014-07-26;596.0;600.5;603.0;593.3;3480.0;-0.75;0.0;1460.3;3.227;1998.0;598.4;-2.448838389784221;609.1437394412353;621.2430514705883;631.0419537341799;608.5199999999993;585.9980462658187;629.2311279473198;32.554848205504044;13.909452532490777;607.0857142857142;628.6999999999999;11.260976867090298;1978.34;4449.56;16960.57;0;1;0;0;1;0;0;1;0
2014-07-27;595.0;596.0;601.5;593.7;3530.0;-0.16;0.0;1460.3;3.227;1998.0;590.2428571428571;8.066271891858136;605.6078045809265;619.5693749999999;622.4137721963692;603.0199999999993;583.6262278036294;624.9193925936414;30.229501905110897;13.473063065884288;602.6428571428571;628.4285714285714;9.696886098184978;1978.34;4449.56;16960.57;0;1;0;0;1;0;0;1;0
2014-07-28;587.9;595.0;597.5;578.1;2330.0;-1.19;0.0;1462.0;3.231;2015.0;588.4714285714285;-13.397979808822145;601.1808534356949;617.2381250000001;606.1121875745458;596.2599999999994;586.407812425453;621.1250654824045;28.070251769031547;13.896415704035409;595.9314285714287;630.7971428571428;4.926093787273217;1978.91;4444.91;16982.59;0;1;0;0;1;0;0;1;0
2014-07-29;585.8;587.9;591.3;579.5;6720.0;-0.37;0.0;1456.7;3.209;1981.25;588.2285714285714;-3.3672995367131024;597.3356400767711;614.6693750000001;603.8877463099043;593.0399999999994;582.1922536900945;615.1015563148678;26.06523378552929;13.746671725175734;589.7342857142855;632.1657142857144;5.423873154952433;1969.95;4442.7;16912.11;0;1;0;0;1;0;0;1;0
2014-07-30;564.6;585.8;586.1;564.2;4100.0;-3.61;0.0;1456.1;3.232;2021.0;587.6142857142856;-50.82631314215524;589.1517300575783;611.6987500000001;608.531779815526;585.8599999999994;563.1882201844729;609.9213384307864;24.2034313722772;14.329052316234607;578.3657142857137;636.3628571428577;11.335889907763258;1970.07;4462.9;16880.36;0;1;0;0;1;0;0;1;0
2014-07-31;589.5;564.6;593.7;564.0;3520.0;4.41;1.0;1441.5;3.223;1988.5;586.7428571428571;25.900669584426986;589.2387975431838;609.1118749999999;605.4308792340896;584.5599999999994;563.6891207659091;602.6059242818606;30.074614845686;15.426977150789282;576.5200000000001;632.9085714285713;10.43543961704513;1930.67;4369.77;16563.3;1;0;0;0;1;0;0;1;0
2014-08-01;598.8;589.5;604.0;586.4;8930.0;1.57;1.0;1451.1;3.207;1973.5;587.4428571428571;26.53063225833261;591.6290981573878;607.2124999999999;607.8657401742325;585.3199999999994;562.7742598257662;564.0;38.22642807099409;15.58219306859005;578.2542857142861;627.0742857142857;11.2728700871166;1925.15;4352.64;16493.37;0;1;0;0;1;0;1;0;0
2014-08-02;591.7;598.8;598.9;587.4;2120.0;-1.18;0.0;1451.1;3.207;1973.5;587.8714285714285;3.779733038787292;591.6468236180409;605.870919117647;609.171955309243;586.0799999999994;562.9880446907557;564.0;35.49596892306594;15.290607849405044;578.9114285714286;621.3742857142859;11.54597765462182;1925.15;4352.64;16493.37;0;1;0;0;1;0;0;1;0
2014-08-03;588.9;591.7;592.1;580.6;1260.0;-0.47;0.0;1451.1;3.207;1973.5;591.4714285714285;0.7377004632867141;590.9601177135307;604.3484558823528;609.8948270095761;586.6999999999994;563.5051729904226;564.8;32.96054257141837;15.019850145876116;578.9999999999999;616.6999999999999;11.597413504788372;1925.15;4352.64;16493.37;0;0;1;0;1;0;0;1;0
2014-08-04;592.8;588.9;595.1;586.5;3420.0;0.65;1.0;1441.9;3.236;2025.0;591.9428571428571;-11.9694083802507;591.420088285148;603.1989624183005;599.3970248691362;592.3399999999995;585.2829751308627;565.584;33.60621810203135;14.56128942117068;581.5942857142853;609.4914285714289;3.528512434568391;1938.99;4383.89;16569.28;1;0;0;0;1;0;0;1;0
2014-08-05;588.8;592.8;594.3;585.4;4090.0;-0.68;0.0;1439.0;3.199;2008.0;591.5142857142856;-3.653013822427323;590.765066213861;601.648496732026;599.500410947566;592.1999999999995;584.8995890524329;566.35232;31.20577395188625;14.156911605372771;583.7114285714287;602.5599999999997;3.650205473783258;1920.21;4352.84;16429.47;0;0;1;0;1;0;0;1;0
2014-08-06;589.8;588.8;593.8;587.2;3010.0;0.17;1.0;1462.7;3.163;2020.0;591.1999999999999;-29.212027427869597;590.5237996603958;599.8453921568628;593.5774203379247;590.3999999999994;587.2225796620742;567.1052735999999;28.976790098180093;13.617132204988996;586.9342857142855;594.7800000000001;1.588710168962645;1920.24;4355.05;16443.34;0;1;0;0;1;0;0;1;0
2014-08-07;592.8;589.8;595.1;587.9;2500.0;0.51;1.0;1467.3;3.171;2022.5;591.6571428571428;24.28638387014123;591.0928497452968;598.6330701754387;594.2474508959962;590.6199999999995;586.9925491040029;567.8431681279999;28.207019376881583;13.158765618918355;589.0114285714284;591.4028571428571;1.813725447998331;1909.57;4334.97;16368.27;1;0;0;0;1;0;0;1;0
2014-08-08;595.8;592.8;608.2;592.1;3110.0;0.51;1.0;1465.9;3.166;2020.25;589.2428571428571;21.73063225833254;592.2696373089726;597.8873859649124;596.9638694587607;591.9999999999994;587.0361305412382;568.5663047654399;39.29223227853292;13.36885378899562;591.9199999999997;587.8228571428572;2.481934729380632;1931.59;4370.9;16553.93;0;1;0;0;1;0;0;1;0
2014-08-09;589.5;595.8;595.6;587.4;1420.0;-1.06;0.0;1465.9;3.166;2020.25;586.2285714285714;3.2225901816443567;591.5772279817295;597.4461858813702;596.5731252615598;591.3399999999995;586.1068747384392;570.1516525748223;36.48564425863771;13.013935661210215;592.7;586.1142857142858;2.616562630780172;1931.59;4370.9;16553.93;0;0;1;0;1;0;0;1;0
2014-08-10;592.1;589.5;596.6;588.1;1340.0;0.43;1.0;1465.9;3.166;2020.25;579.4142857142857;15.99484332042958;591.7079209862972;596.7355413533835;596.5764615156347;591.9999999999993;587.4235384843639;571.6735864718294;34.879526811592164;12.691511685409486;594.1914285714281;584.2085714285718;2.28823075781772;1931.59;4370.9;16553.93;1;0;0;0;1;0;0;1;0
2014-08-11;575.9;592.1;593.6;571.7;2570.0;-2.73;0.0;1465.5;3.167;2026.75;566.8428571428572;-3.769408380250768;587.7559407397229;595.2997380952381;603.1313766394032;589.2199999999995;575.3086233605957;608.2;32.38813203933558;13.349260850737378;590.5857142857145;586.0999999999998;6.955688319701894;1936.92;4401.33;16569.98;0;0;1;0;1;0;0;0;1
2014-08-12;567.7;575.9;578.3;562.0;3330.0;-1.43;0.0;1465.3;3.149;2044.25;552.6571428571428;14.104129034715545;582.7419555547922;592.6221904761906;605.4828569511575;584.1999999999995;562.9171430488415;607.47;30.074694036525894;13.560027932827564;584.9142857142859;589.1857142857141;10.64142847557901;1933.75;4389.25;16560.54;0;1;0;0;1;0;0;1;0
2014-08-13;542.1;567.7;573.5;523.2;4820.0;-4.5;0.0;1467.9;3.106;2017.5;543.0142857142857;-28.726313142155327;572.5814666660941;589.5741428571429;609.5411529749811;573.4599999999994;537.3788470250176;605.6512;27.926501605345475;16.184311651911305;570.1485714285714;600.7371428571431;18.04057648749086;1946.72;4434.12;16651.8;0;1;0;0;1;0;0;1;0
2014-08-14;504.8;542.1;544.9;495.9;10880.0;-6.88;0.0;1469.1;3.086;1988.75;527.7857142857142;0.1578124415699093;555.6360999995705;585.6982857142857;617.5079201154109;556.5199999999994;495.5320798845879;600.704128;25.93175149067794;18.528289391060497;549.9914285714289;608.7942857142854;30.49396005770576;1955.18;4453.0;16713.58;0;1;0;0;1;0;0;1;0
2014-08-15;496.5;504.8;515.2;483.2;4770.0;-1.65;0.0;1459.4;3.097;1992.0;511.5428571428571;0.130632258332632;540.8520749996779;581.2595;601.6370609539642;537.3999999999994;473.1629390460345;592.3197977599999;24.079483527058088;19.490554434556177;531.4485714285718;612.7228571428568;32.11853047698244;1955.06;4464.93;16662.91;0;1;0;0;1;0;0;1;0
2014-08-16;522.0;496.5;524.3;483.2;3870.0;5.15;1.0;1459.4;3.097;1992.0;499.7428571428571;22.20830446735868;536.1390562497585;576.735;578.2484262785861;526.6199999999994;474.9915737214128;581.407817984;31.459520417982414;21.034086260659308;521.3714285714285;612.842857142857;25.814213139293336;1955.06;4464.93;16662.91;0;1;0;0;1;0;0;1;0
2014-08-17;485.5;522.0;524.7;478.2;3140.0;-6.99;0.0;1459.4;3.097;1992.0;496.1285714285714;-7.319442393856107;523.4792921873188;572.1975000000001;550.0175501255206;510.1799999999994;470.34244987447806;571.5870361855999;29.21241181669796;22.853080099183646;503.50000000000006;615.9428571428572;19.91877506276065;1955.06;4464.93;16662.91;0;1;0;0;1;0;0;1;0
2014-08-18;462.2;485.5;493.3;450.0;6380.0;-4.8;0.0;1452.8;3.103;2009.75;498.0;-48.62655123739354;508.15946914048914;567.5021428571429;534.1016791627031;494.19999999999936;454.2983208372956;560.3805918433279;27.125810972648104;24.313574377813385;483.1485714285715;617.6371428571427;19.95083958135188;1971.74;4508.31;16838.74;0;1;0;0;1;0;0;1;0
2014-08-19;485.1;462.2;487.0;455.8;5120.0;4.96;1.0;1449.0;3.086;2039.0;500.8;-16.63872810814159;502.3946018553669;563.2723116883118;529.0724928341764;490.2599999999994;451.44750716582246;544.927308985262;25.188253046030383;24.805461922255287;471.8457142857144;614.1257142857143;19.406246417088497;1981.6;4527.51;16919.59;0;1;0;0;1;0;0;1;0
2014-08-20;516.8;485.1;521.8;468.5;5890.0;6.53;1.0;1449.0;3.174;2077.0;497.3285714285714;-8.340598856441083;505.9959513915252;560.546329004329;538.7364654154658;494.31999999999937;449.90353458453296;531.6374857273254;58.18909211417103;26.84078607066562;471.8000000000004;603.742857142857;22.2082327077332;1986.51;4526.48;16979.13;1;0;0;0;1;0;0;1;0
2014-08-21;517.9;516.8;537.2;511.4;5650.0;0.22;1.0;1429.2;3.172;2060.25;500.7857142857142;40.25781244156988;508.9719635436439;557.9995129870128;535.9499705536186;493.4999999999994;451.0500294463801;450.0;69.43272839173034;26.766444208475225;474.5514285714288;590.2914285714285;21.22498527680964;1992.37;4532.1;17039.49;0;1;0;0;1;0;1;0;0
2014-08-22;516.1;517.9;524.4;500.6;6030.0;-0.36;0.0;1434.1;3.199;2064.75;506.6;24.67348940118972;510.7539726577329;556.0231969696969;544.4484552489088;499.6199999999993;454.7915447510899;451.744;64.47324779232103;26.554555336441275;479.40857142857135;574.0485714285716;22.41422762445473;1988.4;4538.55;17001.22;0;1;0;0;1;0;0;1;0
2014-08-23;497.7;516.1;516.8;494.0;3130.0;-3.57;0.0;1434.1;3.199;2064.75;510.52857142857135;-12.87740981835561;507.4904794932997;553.2644999999999;533.0010654274757;506.71999999999935;480.43893457252295;453.45312;59.868015807155246;26.286372812409752;480.9114285714286;559.4314285714287;13.14053271373821;1988.4;4538.55;17001.22;0;0;1;0;1;0;0;1;0
2014-08-24;509.7;497.7;514.8;496.8;2530.0;2.42;1.0;1434.1;3.199;2064.75;510.30000000000007;2.7091290347151897;508.0428596199748;550.0938333333331;526.7076341873419;511.6399999999993;496.5723658126567;455.1280576;55.59172896378701;25.69448904009477;488.4942857142861;540.0771428571425;7.533817093671291;1988.4;4538.55;17001.22;1;0;0;0;1;0;0;1;0
2014-08-25;502.9;509.7;511.3;499.7;2740.0;-1.33;0.0;1434.1;3.199;2064.75;509.2857142857143;-19.212265523107888;506.75714471498105;545.6662101449274;524.2200000001103;508.8599999999993;493.4999999998884;456.769496448;51.62089118065937;24.68773982294514;494.3685714285708;523.7742857142862;7.680000000055473;1997.92;4557.35;17076.87;0;0;1;0;1;0;0;1;0
2014-08-26;512.6;502.9;516.0;501.8;3530.0;1.91;1.0;1439.3;3.182;2083.5;508.78571428571433;2.8755576061440307;508.2178585362358;541.4258695652172;521.1134518440415;507.7999999999993;494.4865481559571;458.3781065190401;52.63368466775512;23.93861554987763;503.6514285714284;506.62000000000006;6.656725922021093;2000.02;4570.64;17106.7;1;0;0;0;1;0;0;1;0
2014-08-27;515.2;512.6;527.4;512.7;3790.0;0.52;1.0;1436.9;3.175;2087.25;509.9714285714286;-22.58345599929816;509.9633939021769;537.5234420289854;520.4968940355826;507.6199999999993;494.743105964416;459.95454438865926;60.27413576291544;23.285857296314937;511.5199999999995;494.90857142857175;6.438447017791653;2000.12;4569.62;17122.01;0;1;0;0;1;0;0;1;0
2014-08-28;510.8;515.2;521.6;503.3;4470.0;-0.87;0.0;1443.8;3.127;2083.5;505.9857142857143;27.957812441569807;510.1725454266326;533.8786956521737;518.4693134588138;510.2399999999993;502.0106865411849;461.4994535008861;55.96884035127862;22.929724632292444;513.6971428571428;493.5885714285714;4.1146567294072085;1996.74;4557.69;17079.57;0;1;0;0;1;0;0;1;0
2014-08-29;512.6;510.8;515.2;506.7;3640.0;0.35;1.0;1440.6;3.135;2098.5;502.31428571428575;25.459203686904;510.77940906997446;530.5121739130434;519.2222854035762;510.81999999999937;502.4177145964225;463.0134644308684;51.971066040473005;21.89903001570013;514.9799999999997;494.6057142857146;4.2011427017884175;2003.37;4580.27;17098.45;0;1;0;0;1;0;0;1;0
2014-08-30;506.0;512.6;512.9;503.1;2630.0;-1.29;0.0;1440.6;3.135;2098.5;497.5;8.451161610215756;509.5845568024809;525.6630830039526;517.5609149645686;511.4399999999993;505.31908503543;464.49719514225103;48.25884703758208;21.03481358600726;517.7485714285718;489.5514285714283;3.0604574822846486;2003.37;4580.27;17098.45;0;0;1;0;1;0;0;1;0
2014-08-31;481.8;506.0;508.3;478.3;6100.0;-4.78;0.0;1440.6;3.135;2098.5;492.4714285714285;-7.362299536713252;502.6384176018606;520.574604743083;529.5169635062454;505.2799999999994;481.0430364937535;465.951251239406;44.81178653489764;21.6751840441496;509.5371428571428;497.2342857142858;12.118481753122966;2003.37;4580.27;17098.45;0;1;0;0;1;0;0;1;0
2014-09-01;477.2;481.8;487.5;471.8;6790.0;-0.95;0.0;1440.6;3.135;2098.5;489.6428571428571;-25.26940838025071;496.27881320139545;514.011966873706;527.8205773004292;497.6799999999994;467.5394226995695;467.3762262146179;41.61094463954781;21.2483851838532;496.9200000000001;511.9942857142856;15.070288650214945;2003.37;4580.27;17098.45;0;1;0;0;1;0;0;1;0
2014-09-02;478.9;477.2;487.0;470.5;6750.0;0.37;1.0;1419.0;3.135;2107.25;485.5;-7.53872810814168;491.93410990104655;508.1259956709957;521.1342085533232;491.2999999999994;461.4657914466756;468.7727016903255;38.63873430815154;20.909214813577968;487.5828571428573;520.4457142857141;14.91710427666189;2002.28;4598.19;17067.56;0;1;0;0;1;0;0;1;0
2014-09-03;480.0;478.9;487.3;476.8;6140.0;0.23;1.0;1425.5;3.111;2078.5;482.4285714285714;-30.240598856441004;488.9505824257849;503.5124675324675;506.2098483429779;484.7799999999994;463.3501516570209;470.141247656519;36.17882471471216;20.16569946975097;483.2342857142857;519.5371428571431;10.714924171489244;2000.72;4572.56;17078.28;0;1;0;0;1;0;0;1;0
2014-09-04;491.0;480.0;498.5;476.3;8810.0;2.28;1.0;1422.3;3.139;2104.5;483.0;31.143526727284176;489.46293681933867;500.73;491.473214121385;481.7799999999994;472.08678587861374;470.5;44.794622949375565;20.311006650483044;482.92285714285725;516.0057142857141;4.846607060692819;1997.65;4562.29;17069.58;1;0;0;0;1;0;0;1;0
2014-09-05;483.6;491.0;495.0;483.1;6040.0;-1.49;0.0;1423.2;3.158;2090.25;482.7857142857142;15.987775115475522;487.997202614504;498.7877142857143;491.9425302857458;482.1399999999994;472.337469714253;471.834;41.59500702442017;19.710220461162827;481.2199999999999;513.0657142857144;4.901265142873195;2007.71;4582.9;17137.36;0;0;1;0;1;0;0;1;0
2014-09-06;484.5;483.6;491.4;480.8;3790.0;0.17;1.0;1423.2;3.158;2090.25;482.2142857142857;2.2368758959300337;487.122901960878;497.7893333333333;492.1144582918015;483.59999999999945;475.0855417081974;473.14132;38.623935094104446;19.059490428222624;478.0485714285716;514.3514285714285;4.257229145901029;2007.71;4582.9;17137.36;0;1;0;0;1;0;0;1;0
2014-09-07;485.8;484.5;490.7;478.5;3560.0;0.26;1.0;1423.2;3.158;2090.25;482.1714285714285;6.93770046328676;486.7921764706585;497.809;492.1269154187594;484.97999999999945;477.83308458123946;474.4224936;35.8650825873827;18.56952682620672;477.3028571428573;511.68285714285713;3.5734577093799813;2007.71;4582.9;17137.36;0;1;0;0;1;0;0;1;0
2014-09-08;475.7;485.8;487.0;469.5;8140.000000000001;-2.07;0.0;1410.2;3.158;2092.75;480.38571428571424;-17.512265523107843;484.0191323529939;497.773;493.9777076444231;484.1199999999994;474.26229235557577;537.2;33.30329097399822;18.493132052906244;473.6714285714284;511.4285714285717;4.928853822211825;2001.54;4592.28;17111.42;0;1;0;0;1;0;0;0;1
2014-09-09;474.9;475.7;478.6;467.5;7290.0;-0.17;0.0;1404.6;3.095;2063.5;479.5428571428571;-5.581585250998768;481.73934926474544;497.025;490.1649878576752;480.89999999999947;471.6350121423238;535.846;30.924484475855493;17.96505119198437;471.9971428571428;507.7171428571429;4.63249392883784;1988.44;4552.28;17013.87;0;1;0;0;1;0;0;1;0
2014-09-10;479.7;474.9;491.0;471.6;8290.0;1.01;1.0;1402.0;3.104;2053.0;478.64285714285705;-26.75488457072668;481.2295119485591;495.1877631578947;488.9927898658301;480.1199999999994;471.2472101341688;533.11216;41.11559272758008;18.06754753541405;473.0057142857139;501.63714285714326;4.436394932915307;1995.69;4586.52;17068.71;0;1;0;0;1;0;0;1;0
2014-09-11;478.5;479.7;488.9;474.6;6290.0;-0.25;0.0;1395.4;3.087;2034.0;477.4857142857142;24.15781244156991;480.5471339614193;493.393;486.6477681126591;478.91999999999945;471.1922318873398;530.4876736;38.17876467561008;17.79843699717019;474.0914285714286;495.9371428571427;3.863884056329825;1997.45;4591.81;17049.0;0;1;0;0;1;0;0;1;0
2014-09-12;477.7;478.5;479.7;471.1;5150.0;-0.16;0.0;1387.8;3.102;2022.5;477.7714285714285;15.10206082976122;479.8353504710645;491.59028947368415;480.84175097981455;477.2999999999994;473.75824902018434;527.968166656;35.45171005592364;17.1414057830866;476.1514285714284;488.8914285714286;1.7708754899075492;1985.54;4567.6;16987.51;0;1;0;0;1;0;0;1;0
2014-09-13;478.2;477.7;480.6;474.6;5280.0;0.09;1.0;1387.8;3.102;2022.5;476.6142857142856;1.536875895930102;479.4265128532984;490.0547368421053;480.9849646784532;477.7999999999994;474.6150353215457;525.54943998976;33.81944505192913;16.3455910842947;478.3942857142856;482.6771428571429;1.5924823392268694;1985.54;4567.6;16987.51;0;1;0;0;1;0;0;1;0
2014-09-14;477.7;478.2;480.3;472.0;4210.0;-0.09;0.0;1387.8;3.102;2022.5;473.95714285714274;7.051986177572516;478.9948846399738;488.4921052631578;479.8329562122754;478.3599999999994;476.88704378772337;523.2274623901696;31.403770405362764;15.77090600684508;477.84571428571394;482.64;0.7364781061380133;1985.54;4567.6;16987.51;0;1;0;0;1;0;0;1;0
2014-09-15;477.7;477.7;479.3;473.7;5630.0;0.0;0.0;1391.3;3.081;1982.75;466.21428571428567;-1.3408369516792664;478.6711634799804;486.72315789473686;478.6245299113254;477.9599999999994;477.2954700886734;520.9983638945629;29.160643947836853;15.04441272064186;476.75714285714287;483.8;0.33226495566299;1984.13;4518.9;17031.14;0;1;0;0;1;0;0;1;0
2014-09-16;466.8;477.7;478.8;464.0;6520.0;-2.29;0.0;1393.0;3.16;2025.5;454.7857142857142;11.075557606144132;475.7033726099853;484.7073684210526;484.4484993063917;475.6199999999994;466.7915006936072;518.8584293387804;27.07774080870565;15.02695466916744;473.0942857142858;485.7342857142855;4.414249653196126;1998.98;4552.76;17131.97;0;1;0;0;1;0;0;1;0
2014-09-17;461.1;466.8;469.4;458.3;7510.0;-1.21;0.0;1392.0;3.142;1999.0;445.2571428571428;-11.969170285012346;472.05252945748896;482.3499999999999;486.40872070751846;472.2999999999994;458.1912792924804;515.5669235784536;25.143616465226675;14.74645790708405;468.46857142857135;487.66;7.054360353759515;2001.57;4562.19;17156.85;0;1;0;0;1;0;0;1;0
2014-09-18;424.3;461.1;462.3;408.8;8930.0;-7.99;0.0;1383.4;3.092;1982.5;434.38571428571424;13.057812441569888;460.1143970931168;479.1563157894737;500.8846338736042;461.5199999999994;422.15536612639465;510.9855696921773;23.347643860567626;17.514568056578046;456.4914285714287;490.10857142857134;19.682316936802383;2011.36;4593.43;17265.99;0;1;0;0;1;0;0;1;0
2014-09-19;397.7;424.3;429.2;386.1;14970.0;-6.27;0.0;1373.1;3.088;1977.0;423.8714285714286;-10.997939170238917;444.51079781983753;475.3221052631578;505.30741004595234;445.5199999999994;385.7325899540465;500.7670127229596;21.679955013384223;19.34209890967961;438.5228571428573;495.80571428571415;29.89370502297647;2010.4;4579.79;17279.74;0;1;0;0;1;0;0;1;0
2014-09-20;411.5;397.7;427.7;387.5;14290.0;3.49;1.0;1373.1;3.088;1977.0;419.6;-8.148838389784267;436.25809836487815;471.4799999999999;486.78495757270775;432.2799999999994;377.7750424272911;487.0069711962044;20.131386798142493;20.83194898755964;426.6857142857148;497.21428571428527;27.25247878635416;2010.4;4579.79;17279.74;0;1;0;0;1;0;0;1;0
2014-09-21;401.6;411.5;415.1;394.5;10420.0;-2.41;0.0;1373.1;3.088;1977.0;414.2714285714285;-9.362299536713252;427.5935737736586;467.4999999999999;464.9601224845534;419.2399999999994;373.5198775154455;474.8981346526599;18.69343059827517;20.81538120273396;414.5742857142858;497.2971428571428;22.86006124227698;2010.4;4579.79;17279.74;0;1;0;0;1;0;0;1;0
2014-09-22;404.1;401.6;410.8;398.6;13520.0;0.62;1.0;1374.2;3.038;1976.75;412.5571428571428;-21.283694094536383;421.7201803302439;463.9556842105262;426.6031980217316;407.8399999999994;389.0768019782672;464.2423584943407;17.35818555554123;20.1999968311101;404.0685714285719;497.5742857142853;9.38159901086611;1994.29;4527.69;17172.68;0;1;0;0;1;0;0;1;0
2014-09-23;436.9;404.1;445.5;394.8;17940.0;8.11;1.0;1377.2;3.034;1966.5;413.5285714285714;22.43270046328691;425.5151352476829;461.8056626794258;438.3867300982965;410.3599999999994;382.33326990170224;454.8652754750198;50.81831515871684;22.378568486030805;403.9285714285717;492.2857142857141;14.013365049148584;1982.77;4508.69;17055.87;1;0;0;0;1;0;0;1;0
2014-09-24;423.8;436.9;439.2;422.1;21370.0;-3.0;0.0;1374.9;3.059;1974.5;411.74285714285713;-15.754884570726738;425.0863514357622;460.09444809652575;441.900911838364;415.57999999999936;389.2590881616347;446.6134424180174;47.18843550452278;22.001527879885742;402.1914285714288;486.0371428571429;13.160455919182349;1998.3;4555.22;17210.06;0;0;1;0;1;0;0;1;0
2014-09-25;412.3;423.8;427.5;409.6;14630.0;-2.71;0.0;1376.4;3.06;1950.25;408.5285714285714;26.91495529871272;421.8897635768217;458.82238774703546;441.9693270977879;415.7399999999994;389.510672902211;445.5;43.81783296848544;21.708561602751047;398.92285714285686;479.8485714285718;13.114663548894208;1965.99;4466.75;16945.8;0;1;0;0;1;0;0;1;0
2014-09-26;404.5;412.3;416.4;399.7;12120.0;-1.9;0.0;1370.4;3.029;1946.0;404.6285714285714;15.044917972618345;417.54232268261626;457.3257605959258;441.3749476152449;416.3199999999994;391.2650523847539;439.2;40.68798775645077;21.35080720255454;395.425714285714;472.8885714285717;12.527473807622751;1982.85;4512.19;17113.15;0;1;0;0;1;0;0;1;0
2014-09-27;399.0;404.5;407.1;394.7;9740.0;-1.35;0.0;1370.4;3.029;1946.0;397.6714285714286;1.279733038787178;412.9067420119622;455.1261719063544;442.57841637637;415.2999999999994;388.0215836236289;432.828;37.78170291670428;20.711463830943504;392.6771428571429;464.32285714285706;13.639208188185286;1982.85;4512.19;17113.15;0;1;0;0;1;0;0;1;0
2014-09-28;379.1;399.0;402.3;374.1;13940.0;-5.0;0.0;1370.4;3.029;1946.0;391.8142857142857;-9.405156679570396;404.45505650897167;452.1674923076922;433.4835976304592;403.7399999999994;373.9964023695397;427.22064;35.083009851225405;21.2463592715904;387.0028571428573;455.9114285714286;14.871798815229852;1982.85;4512.19;17113.15;0;1;0;0;1;0;0;1;0
2014-09-29;376.8;379.1;389.3;372.6;20690.0;-0.61;0.0;1373.7;3.053;1961.25;386.5;-22.526551237393576;397.5412923817288;447.8829230769231;422.4456862574583;394.3399999999994;366.23431374254056;419.7837504;32.577080576137874;20.92161932361965;383.5542857142859;444.9457142857141;14.052843128729412;1977.8;4505.85;17071.22;0;1;0;0;1;0;0;1;0
2014-09-30;388.2;376.8;395.2;374.7;16920.0;3.03;1.0;1366.7;3.006;1958.25;380.6428571428572;6.618414749001164;395.2059692862965;443.54275384615386;411.1789565769577;389.5199999999994;367.8610434230411;412.234350336;36.15014624927086;20.891503657646822;384.3628571428576;432.9085714285712;10.82947828847916;1972.29;4493.39;17042.9;0;1;0;0;1;0;0;1;0
2014-10-01;382.8;388.2;395.1;381.1;17730.0;-1.37;0.0;1370.2;3.034;1918.25;371.54285714285714;-16.55488457072675;392.1044769647224;439.9840461538462;401.0032234390631;385.1799999999994;369.3567765609358;405.89285428224;33.56799294575151;20.39925339638634;385.214285714286;420.87142857142857;7.911611719531815;1946.16;4422.09;16804.71;0;1;0;0;1;0;0;1;0
2014-10-02;375.1;382.8;385.6;371.2;14300.0;-2.01;0.0;1368.1;2.997;1887.25;363.5142857142857;34.729241012998465;387.85335772354176;435.4573076923078;389.75264668435545;380.39999999999947;371.0473533156435;400.5659975970816;31.17027916391212;19.97073529664446;381.0657142857142;417.9914285714287;4.676323342178002;1946.17;4430.19;16801.05;0;1;0;0;1;0;0;1;0
2014-10-03;363.5;375.1;378.2;362.8;16810.0;-3.12;0.0;1346.9;2.994;1912.0;357.0428571428571;21.630632258332632;381.7650182926564;430.1356717948719;393.8833249682818;377.27999999999946;360.6766750317171;395.2801180296069;28.943830652204117;19.644254204027;371.5400000000001;422.63142857142856;8.301662484141191;1967.9;4475.62;17009.69;0;1;0;0;1;0;0;1;0
