Date;Price;Open;High;Low;Vol.;Percentage_diff;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Target;y_test_pred
2017-08-10;3425.7;3348.8;3453.8;3322.9;71000.0;2.3;1285.1;2.9885;2033.75;3599.2000000000003;-150.35647327271633;3271.140854136076;2916.0399346405225;3514.834253011205;3367.56;3220.285746988795;2615.286165375262;918.611230357352;189.7634735396873;3439.488571428571;2624.325714285714;73.63712650560241;2438.21;6216.87;21844.01;1.0;1.0
2016-01-08;452.9;457.0;462.9;446.5;91310.0;-0.91;1097.9;2.068;1491.75;444.87142857142857;23.20206082976113;441.68670709511935;434.79129766628057;463.9654792753087;441.0399999999994;418.11452072469007;404.1029568;66.44618382823435;16.706207963004193;446.2571428571428;418.3428571428571;11.46273963765467;1922.03;4643.63;16346.45;0.0;0.0
2017-01-15;821.2;819.6;826.4;808.6;24400.0;0.19;1196.2;2.7275;1807.0;839.2428571428571;-14.733728108141818;842.2974227761284;868.4399043151968;840.74603021803;812.22;783.69396978197;965.3526578262738;157.2279437183024;62.40896142833841;773.9571428571423;1042.6571428571433;14.263015109014972;2274.64;5574.12;19885.73;1.0;1.0
2021-08-13;47809.1;44404.0;47836.0;44242.4;75270.0;7.67;1786.1;4.3605;2600.0;46205.67142857143;1618.6020608297622;45137.6075925886;39729.85335144929;48164.15083770028;45930.98000000009;43697.80916229991;43814.7;9896.40010402986;2380.666877549757;46931.38571428571;38810.34285714285;1116.5854188500916;4468.0;14822.9;35515.38;0.0;0.0
2020-09-24;10739.4;10238.1;10787.8;10201.0;82950.0;4.9;1868.9;2.9875;1740.0;10588.271428571428;174.2720981558555;10622.448264667311;10530.291238095238;11049.20660757895;10569.300000000025;10089.3933924211;11156.49;969.6105308007928;398.985941029687;10717.894285714285;10620.79142857143;239.9533037894623;3246.59;10672.43;26815.44;0.0;0.0
2016-02-11;379.5;381.9;383.2;372.8;62650.0;-0.64;1247.5;2.0325;1481.0;384.1285714285714;18.514955298712746;378.6158862181178;380.16882352941184;383.9115994933825;377.43999999999926;370.968400506616;388.6433390348332;33.176652729835034;13.831908151967392;379.2;375.5142857142857;3.23579974669162;1829.08;4266.84;15660.18;1.0;0.0
2015-01-01;314.9;318.2;321.4;313.5;12820.0;-1.05;1335.4;2.838;1848.75;303.6428571428571;34.400669584426986;317.21454848855274;339.3035392003018;319.64758001566497;314.9999999999994;310.3524199843338;335.21720806400003;31.207303072107194;13.566574892620674;314.26000000000005;328.3971428571428;2.3237900078327853;2058.9;4736.05;17823.07;1.0;0.0
2017-01-22;918.8;919.8;938.4;888.6;47930.0;-0.11;1204.9;2.667;1846.0;905.2;16.909129034715292;893.7380470954218;913.060590497378;935.5460553537988;899.7400000000001;863.9339446462013;756.910579456;188.68279156229303;55.17514090546156;898.8142857142846;828.4714285714293;17.90302767689941;2271.31;5555.33;19827.25;1.0;1.0
2017-10-24;5513.1;5903.6;5904.6;5463.4;143740.0;-6.62;1275.8;3.285;2155.0;5827.485714285714;-315.3244423938549;5752.50827739415;5086.853616666666;6253.576525724719;5879.860000000005;5506.143474275292;5255.491596288;1193.1648373937296;320.75365670158254;5957.614285714289;5390.742857142856;186.8582628623568;2569.13;6598.43;23441.76;1.0;1.0
2018-12-19;3687.1;3668.1;3924.7;3647.5;792400.0;0.52;1252.6;2.746;1926.25;3717.2;-57.912027427869525;3515.0436424108525;3619.960236842105;3868.574409813324;3471.5600000000195;3074.545590186716;3177.0;832.954872445959;249.66025823858087;3468.262857142854;3415.15142857143;198.5072049066521;2506.96;6636.83;23323.66;1.0;1.0
2018-08-18;6379.1;6581.8;6626.4;6295.5;3150000.0;-3.08;1177.3;2.7605;2029.25;6393.742857142856;-14.691695532640216;6392.394178131859;7194.1012836485;6611.783694832572;6342.920000000018;6074.056305167464;5925.8022;819.6126717942185;356.6052466602856;6188.797142857141;6694.745714285717;134.4318474162771;2850.13;7816.33;25669.32;1.0;1.0
2017-01-05;989.3;1135.4;1150.6;874.5;240010.0;-12.86;1181.3;2.567;1701.0;978.7142857142858;33.729241012998294;1014.5158120357952;863.2104215736475;1140.134582173509;1034.0800000000004;928.0254178264918;1150.6;264.8720878925617;53.96368019415835;1054.8942857142856;882.2057142857144;53.02729108675428;2269.0;5487.94;19899.29;0.0;0.0
2021-07-11;34227.7;33510.8;34580.6;33319.8;35720.0;2.14;1821.8;4.3395;2501.5;33294.82857142857;936.1805576061456;33881.3210458653;33977.43941176472;34564.538072199015;33653.96000000008;32743.38192780114;34654.90667972608;5056.645268051054;2115.691551983642;33530.07428571428;34886.88285714285;455.289036099469;4369.55;14701.92;34870.16;0.0;0.0
2020-06-29;9185.4;9122.8;9229.1;9033.6;401120.0;0.67;1781.2;2.765;1609.0;9132.585714285711;39.98773447689301;9213.90983076388;9373.526228070175;9303.763135043804;9145.040000000028;8986.316864956252;9916.133346235853;615.0507194135588;300.8537975217761;9145.251428571428;9523.448571428573;79.36156752188836;3053.24;9874.15;25595.8;0.0;0.0
2018-12-15;3228.7;3247.8;3282.3;3177.0;332950.0;-0.59;1237.9;2.7935;1916.0;3385.7;-157.04883838978378;3372.591017989855;3805.307366130248;3515.8688943863685;3333.1200000000194;3150.3711056136704;4074.8058684991374;324.8042498471333;253.5589643392503;3168.194285714288;3952.248571428569;91.37444719317445;2599.95;6910.66;24100.51;1.0;1.0
2021-05-18;42897.3;43538.5;45770.9;42293.9;154960.0;-1.48;1880.5;4.713;2478.0;42044.12857142857;852.2327004632917;47025.64479135046;53892.15784335839;50865.20600021866;45882.72000000005;40900.23399978144;54533.24049343884;4389.331721534669;3841.5863506835217;43787.37428571435;60399.66857142855;2491.243000109304;4127.83;13303.64;34060.66;0.0;1.0
2015-01-10;273.4;288.0;289.3;272.0;14730.0;-5.08;1357.4;2.791;1804.25;270.1142857142857;3.2368758959300337;284.5263243022925;306.9998333333333;295.7111790719802;283.5399999999992;271.36882092801824;300.96095966095226;29.88026257442416;15.288106440447306;272.4685714285714;318.17428571428576;6.085589535990501;2044.81;4704.07;17737.37;0.0;1.0
2021-07-15;31840.5;32820.5;33157.0;31175.8;76950.0;-2.99;1840.5;4.3085;2518.0;32171.471428571425;-307.82790184414125;32929.04376841831;33887.407499999994;34483.77882413816;32946.00000000009;31408.22117586201;29236.7821296;3759.44516609762;1985.24725156718;32551.774285714284;34668.211428571434;768.8894120690355;4360.03;14543.13;34987.02;0.0;1.0
2015-08-22;229.5;232.4;235.1;221.0;74210.0;-1.23;1158.6;2.347;1548.25;225.9;3.551161610215779;239.43523489586045;264.8837568228873;247.9594184277891;233.8599999999994;219.76058157220967;257.42436844837806;9.086954353479744;10.455017935538262;231.1885714285713;273.99714285714293;7.049709213894858;1970.89;4706.04;16459.75;0.0;0.0
2017-05-27;2052.4;2244.9;2322.4;1868.6;222950.0;-8.57;1268.1;2.6435;1951.5;2244.228571428572;-191.87740981835543;2163.528091198162;1770.164620854448;2517.380151047787;2264.4800000000005;2011.5798489522133;2781.8;896.5690438767305;207.84678549920488;2337.474285714288;1717.711428571427;126.45007552389332;2415.82;6210.19;21080.28;1.0;1.0
2019-07-18;10651.4;9723.1;10787.1;9390.0;974490.0;9.55;1428.1;2.7825;1855.0;10393.985714285714;280.55781244156924;10525.132953066395;11190.569385964916;11244.046726181788;10169.080000000027;9094.113273818266;12440.46046912;2888.7858509764146;1029.949785002015;10241.988571428576;12025.65428571428;537.4833630908805;2995.11;8207.24;27222.97;0.0;0.0
2021-09-09;46385.6;46057.6;47305.7;45609.0;73630.0;0.7;1806.8;4.2705;2839.5;46852.24285714285;-443.49933041557097;48107.77363188951;48802.27222222222;54474.18329881456;48733.460000000094;42992.736701185626;52885.3;6001.019269238464;2559.4951707631503;48509.62857142854;48996.1285714286;2870.361649407233;4493.28;15248.25;34879.38;0.0;1.0
2017-11-09;7129.6;7444.4;7457.1;7040.8;126770.0;-4.23;1287.5;3.169;2088.0;6774.257142857142;378.4863838701426;7108.56304830545;6294.018130100335;7571.597148692539;7205.100000000004;6838.602851307469;6957.8;2053.393490124474;406.0788698763996;7576.72285714286;5925.877142857142;183.24857434626745;2584.62;6750.05;23461.94;0.0;0.0
2020-02-27;8818.6;8800.1;8968.3;8538.5;1130000.0;0.21;1642.5;2.634;1690.0;8911.428571428572;-69.68504470128798;9286.412607692282;9817.82909090909;10214.285439175374;9308.300000000034;8402.314560824694;9823.92;844.4746774685398;389.2261603532003;9101.408571428565;10202.348571428576;452.9927195876695;2978.76;8566.48;25766.64;0.0;1.0
2019-01-13;3490.2;3597.3;3617.6;3473.2;452790.0;-2.98;1289.5;2.734;1839.0;3586.428571428571;-92.91944239385602;3676.715958857438;3796.148202614379;3990.4910821283297;3657.12000000002;3323.74891787171;4030.8046656;433.714667819639;183.8801096622286;3681.682857142856;3890.8028571428576;166.685541064155;2596.26;6971.48;23995.95;1.0;1.0
2019-01-22;3580.1;3536.9;3607.9;3465.2;447700.0;1.23;1283.4;2.7225;1882.5;3577.8142857142857;1.3469861775725631;3590.478922722591;3697.2782352941167;3691.087094702142;3588.50000000002;3485.912905297897;3792.7045750872257;369.0750470644432;149.33057600628263;3540.0685714285723;3695.9171428571417;51.2935473510614;2632.9;7020.36;24404.48;0.0;1.0
2020-06-28;9124.0;9008.4;9185.5;8950.2;329010.0;1.28;1773.3;2.752;1601.5;9155.785714285714;-28.476585250998497;9223.413107685175;9401.673333333336;9371.8882624061;9168.360000000028;8964.831737593957;9959.91806899568;615.4084670607552;308.9579357926819;9177.402857142852;9525.58285714286;101.76413120303536;3009.05;9757.22;25015.55;1.0;1.0
2021-09-04;49918.4;49999.3;50534.6;49461.4;48140.0;-0.16;1840.1;4.3095;2727.0;49890.2;28.15116161022012;49077.16872039036;47998.56968421053;51114.58207487643;49028.30000000009;46942.01792512375;46712.128;6262.14169687796;2058.957864868232;48967.04571428575;48348.38285714284;1043.141037438169;4535.43;15363.52;35369.09;1.0;0.0
2019-01-12;3597.2;3616.6;3633.9;3561.3;435060.0;-0.53;1289.5;2.734;1839.0;3642.142857142857;-44.99169553264131;3738.887945143251;3807.629444444445;4114.771342080827;3753.28000000002;3391.7886579192127;4050.36736;467.0773345749958;186.9170411747077;3762.9799999999977;3855.905714285715;180.7456710404035;2596.26;6971.48;23995.95;0.0;1.0
2021-04-22;51729.5;53821.3;55408.4;50590.9;168130.0;-3.88;1794.9;4.25;2363.0;52553.58571428571;-800.9421875584289;55775.312448850505;58877.93040441176;58345.34124322727;54777.220000000045;51209.09875677282;61705.74697817141;6195.737690171007;3308.001094925408;55102.84285714279;62433.52857142862;1784.0606216136127;4134.98;13818.41;33815.9;0.0;1.0
2021-02-26;46345.6;46928.5;48413.9;44248.2;189410.0;-1.24;1745.9;4.023;2154.5;47539.85714285714;-1179.0836534559494;49501.28412180741;42646.72724369749;54695.391355915;49198.92;43702.448644085;56808.85479679999;12418.5096705619;4152.004966493249;51020.04285714286;50671.12857142857;2748.2356779574984;3811.15;13192.35;30932.37;0.0;1.0
2022-02-11;42388.4;43519.3;43915.1;42023.4;69950.0;-2.6;1849.9;4.504;3136.5;43021.87142857142;-618.297939170232;42628.80688664373;39163.20575837321;45001.55942959388;43634.08000000008;42266.600570406285;39066.4814054543;8218.66429273076;2103.372144104926;44453.41428571427;37120.45714285716;683.7397147968968;4418.64;13791.15;34738.06;0.0;1.0
2014-10-15;393.2;397.1;397.9;388.2;22490.0;-0.99;1361.3;3.005;1919.5;386.0;-20.612027427869627;379.0801921717208;377.9447355072465;409.09561761792327;382.39999999999947;355.70438238207566;321.75927291597617;71.76544888214165;23.744525242332617;384.2971428571429;336.4742857142856;13.3478088089619;1862.49;4215.32;16141.74;0.0;1.0
2018-09-08;6184.3;6390.9;6484.3;6132.3;3460000.0;-3.23;1195.1;2.7325;2065.5;6378.485714285714;-194.23455267549764;6638.936352935947;6637.245790261486;7451.433660380714;6634.700000000021;5817.966339619327;7342.022;712.308766433926;309.49590260518625;6661.19428571428;7147.762857142862;408.3668301903469;2871.68;7902.54;25916.54;1.0;1.0
2015-05-09;241.4;243.7;247.9;238.5;62790.0;-0.96;1188.9;2.813;1885.0;239.45714285714288;1.8940187530729065;238.11347768858;232.344716374269;247.21054266108663;237.7199999999993;228.22945733891208;223.2924533157457;34.95718669496946;9.353093377645823;242.45999999999967;224.79714285714303;4.745271330543643;2116.1;5003.55;18191.11;0.0;1.0
2016-10-09;615.8;617.7;618.3;613.0;13430.0;-0.3;1250.3;2.2175;1675.5;622.0428571428572;-2.933728108141977;613.7546579843647;607.3389473684211;619.6532263575624;614.4599999999997;609.266773642437;642.297192713509;28.67232922537225;8.147480358621657;616.2800000000003;604.648571428571;2.596613178781371;2153.74;5292.4;18240.49;1.0;1.0
2021-09-15;48130.6;47070.8;48436.5;46743.9;63400.0;2.24;1801.5;4.3785;2893.0;47079.62857142857;1023.1594011435594;46833.71654727721;47834.155183823525;48664.40212893202;46276.360000000095;43888.31787106817;51765.08269918034;5773.2414071111;2427.8881441958865;45295.88571428573;50287.4857142857;1194.0210644659624;4480.7;15161.53;34814.39;0.0;0.0
2019-12-12;7208.0;7208.0;7272.4;7124.6;611800.0;0.0;1469.8;2.8545;1775.0;7210.285714285714;20.85781244157036;7305.5862074515135;7396.145199510635;7550.229081192677;7306.380000000026;7062.530918807376;7079.221856842605;578.9840173743526;296.41753657610207;7253.711428571428;7525.274285714287;121.92454059632512;3168.57;8717.32;28132.05;1.0;1.0
2017-06-13;2713.0;2656.8;2784.8;2647.4;116740.0;2.12;1266.9;2.6695;1885.75;2665.9857142857145;46.075557606143846;2753.5495610753896;2536.2246198830408;3043.7546515409;2810.980000000001;2578.205348459102;2200.615251172842;729.5386079050165;191.44730053060044;2905.088571428573;2437.582857142857;116.38732577044946;2440.35;6220.37;21328.47;0.0;0.0
2021-01-20;35476.3;35862.1;36384.4;33444.5;153610.0;-1.46;1887.5;3.622;1980.5;34266.21428571428;1182.2736868578506;36193.83099920095;31532.16455492425;36725.64878798863;35990.30000000001;35254.95121201139;40008.12011689424;9434.826638072238;3200.723484831396;35267.24285714286;39215.5;367.6743939943119;3851.85;13457.25;31188.38;0.0;0.0
2016-02-15;401.1;405.5;410.9;396.6;86130.0;-1.09;1239.0;2.0525;1496.5;403.6571428571428;-15.383694094536354;391.46049524870136;380.2158823529412;411.8169967387022;392.03999999999934;372.2630032612965;353.43024;49.92373955166644;13.33176876115005;394.1542857142858;372.0742857142856;9.888498369351426;1864.78;4337.51;15973.84;1.0;0.0
2021-01-03;32958.9;32192.9;34755.9;32029.6;155210.0;2.38;1921.1;3.5185;1979.5;32324.114285714284;638.0948433204327;29870.40884603338;23666.02213473194;33961.52460182491;30466.04000000002;26970.555398175125;28399.516;11469.10779378492;1620.3950676593793;31850.120000000003;22109.222857142857;1747.742300912446;3756.07;12888.28;30606.48;0.0;0.0
2018-06-02;7646.6;7530.8;7694.5;7467.9;121180.0;1.54;1297.1;3.2325;2302.5;7563.599999999999;82.95116161021666;7532.297716848093;8335.475137931035;7672.073487436979;7509.560000000017;7347.046512563054;7091.267159999999;622.0729465490026;353.65560015572817;7235.728571428577;8038.028571428569;81.25674371848112;2734.62;7554.33;24635.21;1.0;0.0
2018-06-07;7697.8;7661.0;7754.7;7657.7;124000.0;0.48;1300.7;3.391;2309.75;7486.8;234.14352672728413;7624.38559100985;7857.582861538462;7800.031609971867;7644.780000000018;7489.528390028169;7260.015232750867;569.5114088308044;306.7000547551258;7697.077142857145;7316.737142857142;77.62580498592416;2770.37;7635.07;25241.41;0.0;0.0
2020-08-14;11750.8;11771.1;11835.5;11651.5;435440.0;-0.17;1938.8;2.943;1746.0;11785.171428571428;-19.197939170238904;11655.326505447709;10843.61423076923;12024.566705708508;11671.700000000026;11318.833294291544;12007.3259648;1581.078717332104;423.2465149081728;11757.877142857134;11408.865714285716;176.43335285424118;3372.85;11019.3;27931.02;1.0;1.0
2019-03-22;3990.4;3982.2;4005.7;3971.8;2830000.0;0.21;1312.3;2.8995;1903.25;3995.0;10.573489401190264;3985.43709972274;3924.3600000000006;4048.0477365359006;4004.20000000002;3960.35226346414;3731.104649734554;260.1397669253602;88.0090173547851;4018.171428571426;3880.8428571428585;21.92386826794014;2800.71;7642.67;25502.32;1.0;1.0
2015-12-02;360.0;361.8;363.4;347.2;92450.0;-0.5;1053.9;2.081;1487.0;368.4714285714285;-36.28345599929815;358.6523464939866;337.0338095238095;381.33311184793706;365.2799999999994;349.22688815206175;309.557081871872;87.01136343928552;20.773329897285684;372.0342857142856;313.8514285714287;8.026555923968818;2079.51;5123.22;17729.68;1.0;1.0
2016-07-14;657.3;661.2;661.9;646.3;48200.0;-0.59;1332.2;2.2875;1680.5;662.4285714285713;18.014955298712746;658.3039567258778;658.4055847953217;674.6001664809577;656.5799999999997;638.5598335190417;624.0603525739668;84.27425243021327;34.36550070252007;650.3714285714289;675.1571428571426;9.010083240478972;2163.75;5034.06;18506.41;1.0;1.0
2017-11-04;7363.8;7147.0;7492.2;6957.8;106600.0;2.96;1269.2;3.2;2182.25;7104.285714285715;259.46544732450127;6797.2010759867535;5658.834675194662;7585.575991482462;6945.940000000004;6306.304008517546;6126.58832835376;1989.0835486602352;375.3843961841585;7060.065714285714;5441.920000000003;319.81799574122897;2587.84;6764.44;23539.19;1.0;0.0
2014-10-09;360.9;350.9;384.6;347.6;35590.0;2.86;1358.8;3.028;1949.0;352.9999999999999;31.04352672728421;350.9928218592154;384.2687294372295;367.70067518739336;339.5599999999994;311.4193248126054;296.034;60.10108966695088;25.741103328317354;331.27714285714285;397.5942857142856;14.070337593697;1928.21;4378.34;16659.25;1.0;0.0
2017-04-26;1286.6;1264.3;1309.2;1263.0;58910.0;1.77;1262.1;2.68;1964.75;1292.4285714285716;-33.640598856441265;1253.0752434820683;1180.004892446634;1290.3794594548876;1257.8200000000004;1225.2605405451131;1019.8019123430064;153.12517009225547;49.31485061438144;1277.4857142857145;1165.2857142857144;16.279729727443634;2387.45;6025.23;20975.09;1.0;1.0
2022-04-11;39497.0;42144.0;42418.0;39202.0;608380000.0;-6.27;1955.0;4.6495;3248.0;41117.71428571428;-1633.5408369516765;42435.12765732033;44051.65592307693;44714.46775402808;42025.000000000095;39335.532245972114;46785.5412219392;4481.188879529941;1814.0873123481667;41238.37142857144;47904.05714285715;1344.733877013991;4412.53;13411.96;34308.08;1.0;1.0
2019-08-13;10892.9;11395.0;11445.6;10793.2;540780.0;-4.4;1504.3;2.711;1775.75;10829.6;62.36127189185943;11350.083777708787;10802.36571723426;12213.912405037325;11441.72000000003;10669.527594962738;12291.9;1991.4503209657896;635.2271269115034;11840.25428571429;10651.774285714284;386.0962025186466;2926.32;8016.36;26279.91;0.0;0.0
2021-12-28;47545.2;50703.4;50703.8;47345.7;74390.0;-6.18;1818.6;4.3705;2846.0;48459.17142857143;-914.9101566795706;49406.24018336628;49353.75235612536;52548.293544782005;50039.160000000105;47530.026455218205;44296.960823255045;6203.109321718144;2438.5171189875205;50322.62000000002;47052.56571428569;1254.5667723909492;4786.36;15781.72;36398.21;0.0;1.0
2018-09-25;6445.1;6590.6;6590.6;5977.0;7340000.0;-2.11;1199.7;2.896;2080.75;6608.028571428571;-163.8672995367123;6556.932488132785;6559.001968050065;6881.080282358423;6645.920000000018;6410.759717641614;6833.3;734.3866633339682;267.67298022020105;6617.008571428571;6386.834285714288;117.58014117920226;2915.56;8007.47;26492.21;1.0;1.0
2019-05-02;5493.8;5384.6;5530.8;5370.0;722230.0;2.04;1272.0;2.8555;1810.5;5543.771428571428;-26.82790184414396;5359.352749942996;5245.862857142857;5521.948058419348;5347.220000000022;5172.491941580696;5112.687203184407;664.4646024919615;169.11496602947804;5365.968571428575;5285.174285714284;87.36402920966285;2917.52;8036.77;26307.79;1.0;1.0
2022-02-10;43521.0;44388.9;45755.2;43242.5;89690.0;-1.96;1844.8;4.6435;3250.5;43205.24285714285;338.9006695844305;42708.94251552496;38989.20252631579;44999.55077432712;43634.84000000008;42270.12922567304;37977.62023890035;8850.869238325435;2119.6546167283823;44343.49142857144;36567.05142857142;682.3553871635212;4504.06;14185.64;35241.59;0.0;0.0
2018-11-24;3920.4;4397.3;4494.6;3821.5;382720.0;-10.86;1223.2;2.815;1949.25;4154.114285714286;-233.76312410407;4596.310617959493;5828.097158040027;4856.776754137732;4367.540000000022;3878.303245862313;5412.76369158922;196.80409664797187;297.6667629166369;4028.985714285716;6615.214285714284;244.6183770688548;2632.56;6938.98;24285.95;1.0;1.0
2020-08-19;11750.2;11944.4;12013.2;11602.6;550260.0;-1.65;1960.5;3.083;1793.5;11846.685714285712;-124.2977417135823;11862.783633616986;11230.423076923076;12307.13732963895;11944.940000000026;11582.742670361102;11198.07704;1636.7982774929883;425.9533013770308;11935.365714285708;11618.60571428572;181.09866481946213;3374.85;11146.46;27692.88;1.0;1.0
2015-07-17;279.6;276.6;280.8;271.2;62120.0;1.1;1131.9;2.4325;1698.5;278.7857142857143;15.987775115475465;282.3129298592305;267.29995859213244;293.3051501756405;283.39999999999947;273.4948498243584;315.048;47.68944188947268;12.654964564024864;290.9771428571429;267.10857142857134;4.952575087820524;2126.64;5210.14;18086.45;0.0;0.0
2020-09-02;11413.3;11914.4;11947.5;11244.9;20260000.0;-4.21;1936.9;3.069;1786.0;11058.271428571428;327.2165440007014;11600.75111695527;11686.75865789474;11985.949744716712;11628.500000000024;11271.050255283337;12248.13692495214;1098.3766584741973;379.1098950636708;11556.074285714276;11619.197142857149;178.72487235834433;3580.84;12056.44;29100.5;0.0;0.0
2015-07-15;283.4;287.0;292.9;283.2;59580.0;-1.23;1147.4;2.457;1720.5;285.9142857142857;-30.32631314215535;285.4229864164097;265.1678105590062;311.3596581165828;292.63999999999953;273.92034188341626;276.9;55.30846514992098;12.535343518040667;296.28571428571433;255.2428571428572;9.35982905829165;2107.4;5098.94;18050.17;0.0;1.0
2014-07-24;601.9;621.7;622.0;599.4;4740.0;-3.19;1447.3;3.254;2027.0;608.9571428571428;16.086383870141297;617.8666478955295;623.0032352941176;635.2112134326757;618.4399999999994;601.6687865673231;635.6694781972461;37.7559186288686;14.428122463717104;615.677142857143;630.4371428571428;8.38560671633813;1987.98;4472.11;17083.8;0.0;0.0
2020-09-10;10339.7;10224.3;10480.3;10219.2;88010.0;1.13;1956.0;3.036;1789.5;10317.985714285714;44.85781244157035;10400.419965795038;11136.176349282296;10450.754703154267;10272.840000000022;10094.925296845777;11136.249303421358;773.0042092700867;456.857793997032;9927.394285714288;11753.691428571428;88.95735157712242;3339.19;10919.59;27534.58;1.0;0.0
2020-10-23;12934.1;12972.7;13025.5;12738.9;73940.0;-0.31;1944.1;3.1475;1842.5;12834.557142857142;114.71634654404806;12354.417370090136;11449.139700722397;13538.066924967075;12476.86000000002;11415.653075032964;11693.913101189672;2118.051531258054;365.9387620235511;12587.86571428572;11001.53428571428;530.6034624835287;3465.39;11548.28;28335.57;1.0;0.0
2021-07-28;40003.2;39450.4;40862.2;38883.8;148920.0;1.4;1811.3;4.43;2537.0;39411.62857142857;563.759401143558;36686.997481483166;33278.23406926407;41888.37806845516;37189.540000000095;32490.70193154503;30301.3588288;10658.760279895085;2016.5989997576924;37915.757142857125;29391.500000000007;2349.4190342275315;4400.65;14762.58;34930.93;0.0;0.0
2016-01-28;379.7;395.0;395.4;376.7;77320.0;-3.88;1115.6;2.0845;1514.0;383.6;19.243526727284085;390.8305832851027;407.1148947368421;406.5144251681658;391.8799999999993;377.2455748318328;418.1264857362031;46.47899844683579;19.12713718173031;394.765714285714;385.1057142857144;7.317212584083246;1893.36;4506.68;16069.64;1.0;0.0
2017-08-24;4318.4;4141.1;4364.1;4111.7;72360.0;4.28;1286.5;3.124;2105.75;4230.971428571428;110.57209815585568;4149.354155573124;3572.174943019943;4337.143974418121;4124.180000000002;3911.216025581883;4390.151830016;964.1459466422706;268.7018551841141;4233.251428571427;3998.3628571428585;106.48198720905948;2438.97;6271.33;21783.4;1.0;0.0
2015-10-15;254.4;252.3;256.8;251.2;60640.0;0.84;1187.3;2.436;1560.0;256.4428571428571;21.100669584427003;248.9631556292605;238.66718974358977;256.1844429214592;249.6999999999995;243.2155570785398;243.1;38.19955037151205;6.45053986297262;252.07142857142875;236.97142857142848;3.2422214607298456;2023.86;4870.1;17141.75;1.0;0.0
2016-05-08;457.9;458.5;460.2;454.9;27600.0;-0.13;1294.0;2.195;1597.0;455.19999999999993;6.009129034715315;454.3360335653661;447.5663636363636;465.603011658036;453.97999999999945;442.3569883419629;434.99296;30.890579526580485;9.274995056109464;452.0942857142862;454.09142857142825;5.811505829018284;2057.14;4736.15;17740.63;1.0;1.0
2019-04-06;5046.2;5010.0;5198.4;4947.9;952180.0;0.72;1292.6;2.951;1884.5;5072.1;-25.94883838978479;4767.200630956489;4245.465882352941;5094.325899402631;4957.360000000021;4820.39410059741;4439.02796;1236.5837352975118;163.2944078315297;5011.96857142857;3729.46;68.48294970130527;2892.74;7938.69;26424.99;1.0;1.0
2022-05-30;31723.3;29465.2;32185.6;29307.2;129560.0;7.66;1855.4;4.334;2888.5;30123.45714285714;1587.0163059054655;29902.776902603066;29918.18409090909;31796.687576577035;29604.060000000096;27411.43242342316;27777.145501051706;4953.0552978856895;1678.2128602367302;29715.3114285714;29517.51714285717;1096.3137882884694;4158.24;12131.13;33213.55;1.0;0.0
2014-07-19;627.0;627.5;634.1;625.1;3960.0;-0.07;1464.7;3.174;1982.75;623.5;3.451161610215756;624.6536931893914;625.5099019607843;633.2177072504046;623.0999999999992;612.9822927495939;644.9766146713602;51.06803731999427;15.88103098072463;625.6200000000008;621.1799999999996;5.058853625202705;1978.22;4432.15;17100.18;0.0;0.0
2022-03-07;38024.8;38420.6;39532.0;37182.1;3020000000.0;-0.99;2002.6;4.719;3740.0;39293.78571428572;-1281.8122655231082;39621.68539428068;40356.08647186148;42622.28529370207;39485.880000000085;36349.4747062981;45294.2;5841.467936295623;2345.8555171706807;40708.93714285712;39116.33428571431;1568.2026468509905;4201.09;12830.96;32817.38;1.0;1.0
2016-11-11;715.0;714.6;719.8;711.7;25580.0;0.06;1224.3;2.554;1742.5;710.4;19.773489401189742;711.9135346662729;681.9445499999999;723.9759688094031;713.4599999999999;702.9440311905968;673.2036800000001;78.91866322149208;19.220815659787103;712.9400000000002;706.7171428571427;5.257984404701589;2164.45;5237.11;18847.66;0.0;1.0
2015-12-08;410.7;394.3;411.1;388.0;74360.0;4.16;1075.5;2.0965;1477.0;409.4857142857143;0.2755576061440646;386.53155776223537;351.63992857142864;421.2130626471329;389.35999999999945;357.506937352866;341.6129584068308;105.019492642178;20.247669950470733;397.4314285714288;341.73999999999984;15.926531323566737;2063.59;5098.24;17568.0;1.0;0.0
2020-01-27;8866.6;8608.1;8983.1;8585.6;706450.0;3.01;1577.4;2.656;1764.0;8919.914285714283;-66.14083695167655;8618.254865430405;8149.962936507936;8910.132036216066;8532.200000000024;8154.267963783983;9059.758094848;1347.7277688651177;305.828334793984;8528.031428571434;8846.825714285711;188.9660181080209;3243.63;9139.31;28535.8;1.0;1.0
2021-03-23;54452.5;54117.5;55813.8;52992.3;84840.0;0.54;1739.3;4.0345;2219.5;54681.68571428572;-230.1244423938605;56174.74697191399;54813.7;59956.17599423764;56435.2;52914.22400576236;61356.056;10586.841340285344;3604.805046106417;56240.8428571429;58423.72857142855;1760.487997118821;3910.52;13227.7;32423.15;0.0;1.0
