Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_EUR_USD;Percentage_diff_EUR_USD;Price_USD_JPY;Percentage_diff_USD_JPY;Price_USD_CNY;Percentage_diff_USD_CNY
2010-08-03;0.1;0.1;0.1;0.1;9820.0;0.0;0.0;1.3228;0.35;85.88;-0.75;6.7733;-0.01
2010-08-04;0.1;0.1;0.1;0.1;3490.0;0.0;0.0;1.316;-0.51;86.33;0.52;6.7725;-0.01
2010-08-05;0.1;0.1;0.1;0.1;5030.0;0.0;0.0;1.3192;0.24;85.81;-0.6;6.7715;-0.01
2010-08-06;0.1;0.1;0.1;0.1;1400.0;0.0;0.0;1.3285;0.7;85.51;-0.34;6.7683;-0.05
2010-08-07;0.1;0.1;0.1;0.1;2620.0;0.0;0.0;1.3285;0.7;85.51;-0.34;6.7683;-0.05
2010-08-08;0.1;0.1;0.1;0.1;2200.0;0.0;0.0;1.3285;0.7;85.51;-0.34;6.7683;-0.05
2010-08-09;0.1;0.1;0.1;0.1;13630.0;0.0;0.0;1.3235;-0.38;85.93;0.49;6.7674;-0.01
2010-08-10;0.1;0.1;0.1;0.1;1310.0;0.0;0.0;1.3178;-0.43;85.32;-0.72;6.7722;0.07
2010-08-11;0.1;0.1;0.1;0.1;14060.0;0.0;0.0;1.2833;-2.62;85.13;-0.22;6.7749;0.04
2010-08-12;0.1;0.1;0.1;0.1;2060.0;0.0;0.0;1.2824;-0.07;86.17;1.22;6.7848;0.15
2010-08-13;0.1;0.1;0.1;0.1;3590.0;0.0;0.0;1.2752;-0.56;86.22;0.06;6.7961;0.17
2010-08-14;0.1;0.1;0.1;0.1;4400.0;0.0;0.0;1.2752;-0.56;86.22;0.06;6.7961;0.17
2010-08-15;0.1;0.1;0.1;0.1;4460.0;0.0;0.0;1.2752;-0.56;86.22;0.06;6.7961;0.17
2010-08-16;0.1;0.1;0.1;0.1;10730.0;0.0;0.0;1.2826;0.58;85.18;-1.2;6.8041;0.12
2010-08-17;0.1;0.1;0.1;0.1;13190.0;0.0;0.0;1.2881;0.43;85.62;0.51;6.7923;-0.17
2010-08-18;0.1;0.1;0.1;0.1;2950.0;0.0;0.0;1.2857;-0.19;85.46;-0.18;6.7919;-0.01
2010-08-19;0.1;0.1;0.1;0.1;740.0;0.0;0.0;1.2821;-0.28;85.2;-0.3;6.7899;-0.03
2010-08-20;0.1;0.1;0.1;0.1;4200.0;0.0;0.0;1.2708;-0.88;85.6;0.46;6.7908;0.01
2010-08-21;0.1;0.1;0.1;0.1;10440.0;0.0;0.0;1.2708;-0.88;85.6;0.46;6.7908;0.01
2010-08-22;0.1;0.1;0.1;0.1;18650.0;0.0;0.0;1.2708;-0.88;85.6;0.46;6.7908;0.01
2010-08-23;0.1;0.1;0.1;0.1;4300.0;0.0;0.0;1.2658;-0.39;85.08;-0.6;6.8;0.14
2010-08-24;0.1;0.1;0.1;0.1;6710.0;0.0;0.0;1.2625;-0.26;84.19;-1.06;6.7969;-0.05
2010-08-25;0.1;0.1;0.1;0.1;4230.0;0.0;0.0;1.2658;0.26;84.79;0.71;6.7996;0.04
2010-08-26;0.1;0.1;0.1;0.1;3870.0;0.0;0.0;1.272;0.49;84.31;-0.56;6.7999;0.0
2010-08-27;0.1;0.1;0.1;0.1;9010.0;0.0;0.0;1.2765;0.35;85.26;1.13;6.798;-0.03
2010-08-28;0.1;0.1;0.1;0.1;6170.0;0.0;0.0;1.2765;0.35;85.26;1.13;6.798;-0.03
2010-08-29;0.1;0.1;0.1;0.1;3170.0;0.0;0.0;1.2765;0.35;85.26;1.13;6.798;-0.03
2010-08-30;0.1;0.1;0.1;0.0;34190.0;0.0;0.0;1.2664;-0.79;84.61;-0.77;6.803;0.07
2010-08-31;0.1;0.1;0.1;0.1;14890.0;0.0;0.0;1.2687;0.18;84.13;-0.56;6.8075;0.07
2010-09-01;0.1;0.1;0.1;0.1;7170.0;0.0;0.0;1.2812;0.99;84.51;0.46;6.8109;0.05
2010-09-02;0.1;0.1;0.1;0.1;8150.0;0.0;0.0;1.2826;0.11;84.37;-0.17;6.8077;-0.05
2010-09-03;0.1;0.1;0.1;0.1;890.0;0.0;0.0;1.2896;0.55;84.34;-0.04;6.8014;-0.09
2010-09-04;0.1;0.1;0.1;0.1;3300.0;0.0;0.0;1.2896;0.55;84.34;-0.04;6.8014;-0.09
2010-09-05;0.1;0.1;0.1;0.1;8460.0;0.0;0.0;1.2896;0.55;84.34;-0.04;6.8014;-0.09
2010-09-06;0.1;0.1;0.1;0.1;910.0;0.0;0.0;1.2873;-0.18;84.17;-0.2;6.7873;-0.21
2010-09-07;0.1;0.1;0.1;0.1;3460.0;0.0;0.0;1.2683;-1.48;83.75;-0.5;6.7914;0.06
2010-09-08;0.1;0.1;0.1;0.1;2350.0;0.0;0.0;1.2723;0.32;84.0;0.29;6.7942;0.04
2010-09-09;0.1;0.1;0.1;0.1;1730.0;0.0;0.0;1.2694;-0.23;83.92;-0.1;6.7828;-0.17
2010-09-10;0.1;0.1;0.1;0.1;4940.0;0.0;0.0;1.268;-0.11;84.18;0.32;6.7697;-0.19
2010-09-11;0.1;0.1;0.1;0.1;7750.0;0.0;0.0;1.268;-0.11;84.18;0.32;6.7697;-0.19
2010-09-12;0.1;0.1;0.1;0.1;790.0;0.0;0.0;1.268;-0.11;84.18;0.32;6.7697;-0.19
2010-09-13;0.1;0.1;0.1;0.1;10080.0;0.0;0.0;1.288;1.58;83.61;-0.68;6.76;-0.14
2010-09-14;0.1;0.1;0.2;0.1;14020.0;0.0;0.0;1.2996;0.9;83.08;-0.63;6.744;-0.24
2010-09-15;0.1;0.1;0.1;0.1;3650.0;0.0;0.0;1.3005;0.07;85.61;3.04;6.739;-0.07
2010-09-16;0.1;0.1;0.1;0.1;730.0;0.0;0.0;1.3076;0.55;85.81;0.24;6.725;-0.21
2010-09-17;0.1;0.1;0.1;0.1;7260.0;0.0;0.0;1.3048;-0.21;85.86;0.05;6.7241;-0.01
2010-09-18;0.1;0.1;0.1;0.1;7090.0;0.0;0.0;1.3048;-0.21;85.86;0.05;6.7241;-0.01
2010-09-19;0.1;0.1;0.1;0.1;12850.0;0.0;0.0;1.3048;-0.21;85.86;0.05;6.7241;-0.01
2010-09-20;0.1;0.1;0.1;0.1;14310.0;0.0;0.0;1.3066;0.14;85.72;-0.16;6.714;-0.15
2010-09-21;0.1;0.1;0.1;0.1;5740.0;0.0;0.0;1.3252;1.42;84.99;-0.85;6.7066;-0.11
2010-09-22;0.1;0.1;0.1;0.1;11560.0;0.0;0.0;1.34;1.12;84.59;-0.47;6.704;-0.04
2010-09-23;0.1;0.1;0.1;0.1;15510.0;0.0;0.0;1.3312;-0.66;84.57;-0.03;6.7066;0.04
2010-09-24;0.1;0.1;0.1;0.1;680.0;0.0;0.0;1.3491;1.34;84.21;-0.42;6.704;-0.04
2010-09-25;0.1;0.1;0.1;0.1;2150.0;0.0;0.0;1.3491;1.34;84.21;-0.42;6.704;-0.04
2010-09-26;0.1;0.1;0.1;0.1;12060.0;0.0;0.0;1.3491;1.34;84.21;-0.42;6.704;-0.04
2010-09-27;0.1;0.1;0.1;0.1;10750.0;0.0;0.0;1.3457;-0.25;84.27;0.07;6.6917;-0.18
2010-09-28;0.1;0.1;0.1;0.1;7090.0;0.0;0.0;1.3582;0.93;83.94;-0.39;6.6929;0.02
2010-09-29;0.1;0.1;0.1;0.1;23480.0;0.0;0.0;1.3629;0.35;83.77;-0.21;6.6874;-0.08
2010-09-30;0.1;0.1;0.1;0.1;7920.0;0.0;0.0;1.3633;0.03;83.51;-0.31;6.6917;0.06
2010-10-01;0.1;0.1;0.1;0.1;1720.0;0.0;0.0;1.3792;1.17;83.21;-0.36;6.69;-0.03
2010-10-02;0.1;0.1;0.1;0.1;13060.0;0.0;0.0;1.3792;1.17;83.21;-0.36;6.69;-0.03
2010-10-03;0.1;0.1;0.1;0.1;7170.0;0.0;0.0;1.3792;1.17;83.21;-0.36;6.69;-0.03
2010-10-04;0.1;0.1;0.1;0.1;34000.0;0.0;0.0;1.3682;-0.8;83.58;0.45;6.6913;0.02
2010-10-05;0.1;0.1;0.1;0.1;27530.0;0.0;0.0;1.3834;1.11;83.17;-0.5;6.6919;0.01
2010-10-06;0.1;0.1;0.1;0.1;33430.0;0.0;0.0;1.3937;0.74;82.98;-0.23;6.6918;-0.0
2010-10-07;0.1;0.1;0.1;0.1;43690.0;0.0;0.0;1.3927;-0.07;82.36;-0.74;6.6918;0.0
2010-10-08;0.1;0.1;0.1;0.0;139290.0;0.0;0.0;1.3943;0.11;81.9;-0.56;6.672;-0.3
2010-10-09;0.1;0.1;0.1;0.1;187850.0;0.0;0.0;1.3943;0.11;81.9;-0.56;6.672;-0.3
2010-10-10;0.1;0.1;0.1;0.1;50680.0;0.0;0.0;1.3943;0.11;81.9;-0.56;6.672;-0.3
2010-10-11;0.1;0.1;0.1;0.1;14090.0;0.0;0.0;1.3874;-0.49;82.32;0.5;6.669;-0.04
2010-10-12;0.1;0.1;0.1;0.1;25660.0;0.0;0.0;1.3925;0.37;81.8;-0.63;6.6737;0.07
2010-10-13;0.1;0.1;0.1;0.1;47560.0;0.0;0.0;1.3963;0.27;81.72;-0.1;6.6639;-0.15
2010-10-14;0.1;0.1;0.1;0.1;37220.0;0.0;0.0;1.4081;0.85;81.59;-0.16;6.6512;-0.19
2010-10-15;0.1;0.1;0.1;0.1;24640.0;0.0;0.0;1.3979;-0.72;81.47;-0.14;6.6409;-0.15
2010-10-16;0.1;0.1;0.1;0.1;6290.0;0.0;0.0;1.3979;-0.72;81.47;-0.14;6.6409;-0.15
2010-10-17;0.1;0.1;0.1;0.1;18220.0;0.0;0.0;1.3979;-0.72;81.47;-0.14;6.6409;-0.15
2010-10-18;0.1;0.1;0.1;0.1;25670.0;0.0;0.0;1.3948;-0.22;81.18;-0.35;6.6442;0.05
2010-10-19;0.1;0.1;0.1;0.1;6240.0;0.0;0.0;1.3735;-1.53;81.46;0.34;6.6446;0.01
2010-10-20;0.1;0.1;0.1;0.1;31860.0;0.0;0.0;1.3967;1.69;81.11;-0.43;6.6525;0.12
2010-10-21;0.1;0.1;0.1;0.1;44870.0;0.0;0.0;1.392;-0.34;81.27;0.2;6.6507;-0.03
2010-10-22;0.1;0.1;0.1;0.1;34600.0;0.0;0.0;1.3952;0.23;81.36;0.11;6.6589;0.12
2010-10-23;0.1;0.1;0.1;0.1;4420.0;0.0;0.0;1.3952;0.23;81.36;0.11;6.6589;0.12
2010-10-24;0.1;0.1;0.2;0.1;13800.0;0.0;0.0;1.3952;0.23;81.36;0.11;6.6589;0.12
2010-10-25;0.1;0.1;0.2;0.1;30300.0;0.0;0.0;1.3966;0.1;80.81;-0.67;6.6582;-0.01
2010-10-26;0.2;0.1;0.2;0.1;19220.0;0.0;0.0;1.3861;-0.75;81.42;0.74;6.6626;0.07
2010-10-27;0.2;0.2;0.2;0.2;65610.0;0.0;0.0;1.3769;-0.66;81.58;0.2;6.681;0.28
2010-10-28;0.2;0.2;0.2;0.2;21530.0;0.0;0.0;1.3932;1.18;80.94;-0.79;6.6871;0.09
2010-10-29;0.2;0.2;0.2;0.2;28690.0;0.0;0.0;1.395;0.13;80.39;-0.68;6.6707;-0.25
2010-10-30;0.2;0.2;0.2;0.2;26710.0;0.0;0.0;1.395;0.13;80.39;-0.68;6.6707;-0.25
2010-10-31;0.2;0.2;0.2;0.2;40340.0;0.0;0.0;1.395;0.13;80.39;-0.68;6.6707;-0.25
2010-11-01;0.2;0.2;0.2;0.2;21260.0;0.0;0.0;1.3891;-0.42;80.58;0.25;6.6917;0.31
2010-11-02;0.2;0.2;0.2;0.2;5850.0;0.0;0.0;1.404;1.07;80.68;0.11;6.6785;-0.2
2010-11-03;0.2;0.2;0.3;0.1;61470.0;0.0;0.0;1.4145;0.75;81.07;0.49;6.6768;-0.03
2010-11-04;0.2;0.2;0.2;0.2;29700.0;0.0;0.0;1.42;0.39;80.79;-0.35;6.6623;-0.22
2010-11-05;0.3;0.2;0.3;0.2;36620.0;0.0;0.0;1.4034;-1.17;81.27;0.59;6.6558;-0.1
2010-11-06;0.4;0.3;0.5;0.2;32760.0;50.0;1.0;1.4034;-1.17;81.27;0.59;6.6558;-0.1
2010-11-07;0.3;0.4;0.5;0.3;77220.0;0.0;0.0;1.4034;-1.17;81.27;0.59;6.6558;-0.1
2010-11-08;0.2;0.3;0.4;0.2;118200.0;-28.53;0.0;1.3921;-0.81;81.11;-0.2;6.6812;0.38
2010-11-09;0.2;0.2;0.3;0.2;47980.0;0.0;0.0;1.3779;-1.02;81.59;0.59;6.644;-0.56
2010-11-10;0.2;0.2;0.2;0.1;30390.0;0.0;0.0;1.3784;0.04;82.23;0.78;6.6341;-0.15
2010-11-11;0.2;0.2;0.2;0.2;5030.0;0.0;0.0;1.3658;-0.91;82.43;0.25;6.625;-0.14
2010-11-12;0.3;0.2;0.3;0.2;40720.0;0.0;0.0;1.3693;0.26;82.5;0.08;6.6371;0.18
2010-11-13;0.3;0.3;0.3;0.3;21920.0;0.0;0.0;1.3693;0.26;82.5;0.08;6.6371;0.18
2010-11-14;0.3;0.3;0.3;0.3;16840.0;0.0;0.0;1.3693;0.26;82.5;0.08;6.6371;0.18
2010-11-15;0.3;0.3;0.3;0.3;8510.0;0.0;0.0;1.3586;-0.78;83.17;0.81;6.6437;0.1
2010-11-16;0.2;0.3;0.3;0.2;33930.0;0.0;0.0;1.3493;-0.68;83.38;0.25;6.6386;-0.08
2010-11-17;0.2;0.2;0.3;0.2;32870.0;0.0;0.0;1.3519;0.19;83.14;-0.29;6.642;0.05
2010-11-18;0.3;0.2;0.3;0.2;37450.0;0.0;0.0;1.3645;0.93;83.54;0.49;6.6334;-0.13
2010-11-19;0.3;0.3;0.3;0.3;2160.0;0.0;0.0;1.3687;0.31;83.53;-0.01;6.6401;0.1
2010-11-20;0.3;0.3;0.3;0.3;14650.0;0.0;0.0;1.3687;0.31;83.53;-0.01;6.6401;0.1
2010-11-21;0.3;0.3;0.3;0.3;770.0;0.0;0.0;1.3687;0.31;83.53;-0.01;6.6401;0.1
2010-11-22;0.3;0.3;0.3;0.3;28210.0;0.0;0.0;1.3626;-0.45;83.31;-0.26;6.6423;0.03
2010-11-23;0.3;0.3;0.3;0.3;4860.0;0.0;0.0;1.3373;-1.86;83.27;-0.05;6.6442;0.03
2010-11-24;0.3;0.3;0.3;0.3;2520.0;0.0;0.0;1.3332;-0.31;83.53;0.31;6.6534;0.14
2010-11-25;0.3;0.3;0.3;0.3;1680.0;0.0;0.0;1.3363;0.23;83.65;0.15;6.6502;-0.05
2010-11-26;0.3;0.3;0.3;0.3;33530.0;0.0;0.0;1.3243;-0.9;84.07;0.5;6.6686;0.28
2010-11-27;0.3;0.3;0.3;0.3;1830.0;0.0;0.0;1.3243;-0.9;84.07;0.5;6.6686;0.28
2010-11-28;0.3;0.3;0.3;0.3;20800.0;0.0;0.0;1.3243;-0.9;84.07;0.5;6.6686;0.28
2010-11-29;0.2;0.3;0.3;0.2;35060.0;0.0;0.0;1.3121;-0.92;84.28;0.24;6.6605;-0.12
2010-11-30;0.2;0.2;0.2;0.2;21480.0;0.0;0.0;1.298;-1.07;83.69;-0.7;6.667;0.1
2010-12-01;0.2;0.2;0.2;0.2;8160.0;0.0;0.0;1.3143;1.26;84.14;0.54;6.6631;-0.06
2010-12-02;0.3;0.2;0.3;0.2;20310.0;0.0;0.0;1.3227;0.64;83.84;-0.36;6.6614;-0.03
2010-12-03;0.3;0.3;0.3;0.2;2570.0;0.0;0.0;1.3415;1.42;82.55;-1.54;6.6633;0.03
2010-12-04;0.2;0.3;0.3;0.2;28560.0;0.0;0.0;1.3415;1.42;82.55;-1.54;6.6633;0.03
2010-12-05;0.2;0.2;0.2;0.2;5740.0;0.0;0.0;1.3415;1.42;82.55;-1.54;6.6633;0.03
2010-12-06;0.2;0.2;0.2;0.2;4320.0;0.0;0.0;1.3306;-0.81;82.68;0.16;6.6488;-0.22
2010-12-07;0.2;0.2;0.2;0.2;24590.0;0.0;0.0;1.3264;-0.32;83.49;0.97;6.6457;-0.05
2010-12-08;0.2;0.2;0.2;0.2;3430.0;0.0;0.0;1.3259;-0.04;84.11;0.75;6.663;0.26
2010-12-09;0.2;0.2;0.2;0.2;21340.0;0.0;0.0;1.3245;-0.11;83.83;-0.33;6.6552;-0.12
2010-12-10;0.2;0.2;0.2;0.2;1680.0;0.0;0.0;1.3234;-0.08;83.95;0.14;6.6553;0.0
2010-12-11;0.2;0.2;0.2;0.2;5790.0;0.0;0.0;1.3234;-0.08;83.95;0.14;6.6553;0.0
2010-12-12;0.2;0.2;0.2;0.2;1960.0;0.0;0.0;1.3234;-0.08;83.95;0.14;6.6553;0.0
2010-12-13;0.2;0.2;0.2;0.2;6420.0;0.0;0.0;1.3391;1.19;83.45;-0.6;6.6664;0.17
2010-12-14;0.2;0.2;0.2;0.2;10390.0;0.0;0.0;1.3384;-0.05;83.81;0.43;6.6565;-0.15
2010-12-15;0.2;0.2;0.2;0.2;3690.0;0.0;0.0;1.3213;-1.28;84.28;0.56;6.6548;-0.03
2010-12-16;0.3;0.2;0.3;0.2;14360.0;0.0;0.0;1.3239;0.2;84.06;-0.26;6.6638;0.14
2010-12-17;0.2;0.3;0.2;0.2;530.0;0.0;0.0;1.3182;-0.43;83.99;-0.08;6.6555;-0.12
2010-12-18;0.2;0.2;0.2;0.2;170.0;0.0;0.0;1.3182;-0.43;83.99;-0.08;6.6555;-0.12
2010-12-19;0.2;0.2;0.2;0.2;2000.0;0.0;0.0;1.3182;-0.43;83.99;-0.08;6.6555;-0.12
2010-12-20;0.3;0.2;0.3;0.2;10680.0;0.0;0.0;1.3121;-0.46;83.79;-0.23;6.6747;0.29
2010-12-21;0.2;0.3;0.3;0.2;9230.0;0.0;0.0;1.3096;-0.19;83.81;0.02;6.6585;-0.24
2010-12-22;0.3;0.2;0.3;0.2;3800.0;0.0;0.0;1.31;0.03;83.57;-0.29;6.6475;-0.17
2010-12-23;0.3;0.3;0.3;0.2;8650.0;0.0;0.0;1.312;0.15;83.03;-0.64;6.6475;0.0
2010-12-24;0.2;0.3;0.3;0.2;5030.0;0.0;0.0;1.3118;-0.02;82.88;-0.18;6.6271;-0.31
2010-12-25;0.2;0.2;0.3;0.2;700.0;0.0;0.0;1.3118;-0.02;82.88;-0.18;6.6271;-0.31
2010-12-26;0.3;0.2;0.3;0.2;16590.0;0.0;0.0;1.3118;-0.02;82.88;-0.18;6.6271;-0.31
2010-12-27;0.3;0.3;0.3;0.3;4940.0;0.0;0.0;1.3161;0.33;82.76;-0.14;6.6313;0.06
2010-12-28;0.3;0.3;0.3;0.3;15440.0;0.0;0.0;1.312;-0.31;82.37;-0.48;6.6247;-0.1
2010-12-29;0.3;0.3;0.3;0.3;18610.0;0.0;0.0;1.3224;0.79;81.63;-0.89;6.6225;-0.03
2010-12-30;0.3;0.3;0.3;0.3;2540.0;0.0;0.0;1.3283;0.45;81.5;-0.15;6.6025;-0.3
2010-12-31;0.3;0.3;0.3;0.3;1450.0;0.0;0.0;1.3379;0.72;81.16;-0.42;6.5906;-0.18
2011-01-01;0.3;0.3;0.3;0.3;2820.0;0.0;0.0;1.3379;0.72;81.16;-0.42;6.5906;-0.18
2011-01-02;0.3;0.3;0.3;0.3;5350.0;0.0;0.0;1.3379;0.72;81.16;-0.42;6.5906;-0.18
2011-01-03;0.3;0.3;0.3;0.3;1430.0;0.0;0.0;1.3354;-0.19;81.67;0.63;6.5898;-0.01
2011-01-04;0.3;0.3;0.3;0.3;1880.0;0.0;0.0;1.3304;-0.37;82.06;0.47;6.607;0.26
2011-01-05;0.3;0.3;0.3;0.3;360.0;0.0;0.0;1.3152;-1.14;83.19;1.38;6.6193;0.19
2011-01-06;0.3;0.3;0.3;0.3;3460.0;0.0;0.0;1.3001;-1.15;83.31;0.15;6.6263;0.11
2011-01-07;0.3;0.3;0.3;0.3;42600.0;0.0;0.0;1.2919;-0.63;83.14;-0.2;6.6282;0.03
2011-01-08;0.3;0.3;0.3;0.3;1630.0;0.0;0.0;1.2919;-0.63;83.14;-0.2;6.6282;0.03
2011-01-09;0.3;0.3;0.3;0.3;1690.0;0.0;0.0;1.2919;-0.63;83.14;-0.2;6.6282;0.03
2011-01-10;0.3;0.3;0.3;0.3;10360.0;0.0;0.0;1.2944;0.19;82.72;-0.51;6.6369;0.13
2011-01-11;0.3;0.3;0.3;0.3;4860.0;0.0;0.0;1.2978;0.26;83.36;0.78;6.6193;-0.27
2011-01-12;0.3;0.3;0.4;0.3;31360.0;0.0;0.0;1.3137;1.23;83.09;-0.33;6.6044;-0.23
2011-01-13;0.3;0.3;0.4;0.3;20120.0;0.0;0.0;1.3354;1.65;82.77;-0.38;6.6067;0.03
2011-01-14;0.4;0.3;0.4;0.3;27130.0;25.94;1.0;1.3377;0.17;82.88;0.13;6.5888;-0.27
2011-01-15;0.4;0.4;0.4;0.4;1520.0;0.0;0.0;1.3377;0.17;82.88;0.13;6.5888;-0.27
2011-01-16;0.4;0.4;0.4;0.4;2780.0;0.0;0.0;1.3377;0.17;82.88;0.13;6.5888;-0.27
2011-01-17;0.3;0.4;0.4;0.3;18240.0;0.0;0.0;1.3294;-0.62;82.68;-0.24;6.5933;0.07
2011-01-18;0.3;0.3;0.3;0.3;15670.0;0.0;0.0;1.3381;0.65;82.62;-0.06;6.5831;-0.15
2011-01-19;0.3;0.3;0.3;0.3;7290.0;0.0;0.0;1.3469;0.66;82.16;-0.56;6.5825;-0.01
2011-01-20;0.4;0.3;0.4;0.3;19880.0;24.6;1.0;1.3478;0.07;82.95;0.96;6.5857;0.05
2011-01-21;0.4;0.4;0.4;0.4;8480.0;0.0;0.0;1.3618;1.04;82.57;-0.45;6.5835;-0.03
2011-01-22;0.4;0.4;0.4;0.4;10530.0;0.0;0.0;1.3618;1.04;82.57;-0.45;6.5835;-0.03
2011-01-23;0.4;0.4;0.4;0.4;1150.0;0.0;0.0;1.3618;1.04;82.57;-0.45;6.5835;-0.03
2011-01-24;0.4;0.4;0.4;0.4;11060.0;0.0;0.0;1.3643;0.18;82.54;-0.04;6.5812;-0.03
2011-01-25;0.4;0.4;0.4;0.4;2160.0;0.0;0.0;1.369;0.34;82.26;-0.33;6.5826;0.02
2011-01-26;0.4;0.4;0.4;0.4;15570.0;0.0;0.0;1.3698;0.06;82.17;-0.12;6.5817;-0.01
2011-01-27;0.4;0.4;0.4;0.4;27710.0;0.0;0.0;1.3727;0.21;82.89;0.88;6.5821;0.01
2011-01-28;0.4;0.4;0.4;0.4;5330.0;0.0;0.0;1.3613;-0.83;82.14;-0.92;6.5821;0.0
2011-01-29;0.4;0.4;0.4;0.4;1450.0;0.0;0.0;1.3613;-0.83;82.14;-0.92;6.5821;0.0
2011-01-30;0.5;0.4;0.5;0.4;10380.0;0.0;0.0;1.3613;-0.83;82.14;-0.92;6.5821;0.0
2011-01-31;0.5;0.5;0.9;0.5;63520.0;0.0;0.0;1.3686;0.54;82.1;-0.04;6.605;0.35
2011-02-01;0.7;0.5;0.9;0.5;31560.0;34.62;1.0;1.3834;1.08;81.42;-0.83;6.5959;-0.14
2011-02-02;0.7;0.7;0.8;0.7;5630.0;0.0;0.0;1.3805;-0.21;81.5;0.1;6.5585;-0.57
2011-02-03;0.7;0.7;0.8;0.7;8530.0;0.0;0.0;1.3632;-1.25;81.67;0.21;6.5585;0.0
2011-02-04;0.8;0.7;0.9;0.7;42220.0;17.54;1.0;1.3586;-0.34;82.18;0.62;6.5585;0.0
2011-02-05;0.9;0.8;0.9;0.8;15790.0;13.44;1.0;1.3586;-0.34;82.18;0.62;6.5585;0.0
2011-02-06;0.9;0.9;0.9;0.8;8740.0;0.0;0.0;1.3586;-0.34;82.18;0.62;6.5585;0.0
2011-02-07;0.9;0.9;0.9;0.8;2260.0;0.0;0.0;1.3588;0.01;82.3;0.15;6.5625;0.06
2011-02-08;0.9;0.9;0.9;0.9;7020.0;0.0;0.0;1.3634;0.34;82.3;0.0;6.5545;-0.12
2011-02-09;1.1;0.9;1.1;0.8;49630.0;18.74;1.0;1.3731;0.71;82.42;0.14;6.5926;0.58
2011-02-10;1.0;1.1;1.1;0.8;26560.0;-10.06;0.0;1.3595;-0.99;83.35;1.13;6.5869;-0.09
2011-02-11;1.1;1.0;1.1;0.9;13300.0;9.15;1.0;1.3549;-0.34;83.43;0.1;6.5918;0.07
2011-02-12;1.1;1.1;1.1;1.0;4120.0;0.0;0.0;1.3549;-0.34;83.43;0.1;6.5918;0.07
2011-02-13;1.0;1.1;1.1;1.0;3240.0;0.0;0.0;1.3549;-0.34;83.43;0.1;6.5918;0.07
2011-02-14;1.1;1.0;1.1;1.0;7100.0;0.0;0.0;1.3486;-0.46;83.41;-0.03;6.5968;0.08
2011-02-15;1.0;1.1;1.1;1.0;8620.0;0.0;0.0;1.349;0.03;83.72;0.37;6.5892;-0.12
2011-02-16;1.0;1.0;1.0;1.0;7190.0;0.0;0.0;1.3568;0.58;83.61;-0.13;6.5894;0.0
2011-02-17;1.0;1.0;1.0;1.0;4010.0;0.0;0.0;1.3602;0.25;83.31;-0.36;6.5863;-0.05
2011-02-18;0.9;1.0;1.0;0.8;36950.0;-13.57;0.0;1.3697;0.7;83.19;-0.15;6.5735;-0.19
2011-02-19;0.9;0.9;1.0;0.8;3800.0;5.57;1.0;1.3697;0.7;83.19;-0.15;6.5735;-0.19
2011-02-20;0.9;0.9;0.9;0.8;9970.0;-10.43;0.0;1.3697;0.7;83.19;-0.15;6.5735;-0.19
2011-02-21;0.8;0.9;0.9;0.8;1700.0;0.0;0.0;1.3677;-0.15;83.08;-0.13;6.5672;-0.1
2011-02-22;0.9;0.8;0.9;0.8;12100.0;0.0;0.0;1.3654;-0.17;82.77;-0.38;6.58;0.19
2011-02-23;0.9;0.9;0.9;0.9;6720.0;0.0;0.0;1.3747;0.68;82.45;-0.39;6.5744;-0.09
2011-02-24;1.0;0.9;1.0;0.9;13420.0;10.82;1.0;1.3804;0.41;82.04;-0.49;6.5745;0.0
2011-02-25;0.9;1.0;1.0;0.9;4460.0;-8.65;0.0;1.3751;-0.38;81.68;-0.44;6.5757;0.02
2011-02-26;1.0;0.9;1.0;0.9;4740.0;0.0;0.0;1.3751;-0.38;81.68;-0.44;6.5757;0.02
2011-02-27;0.9;1.0;1.0;0.9;23270.0;-7.1;0.0;1.3751;-0.38;81.68;-0.44;6.5757;0.02
2011-02-28;0.9;0.9;0.9;0.8;4650.0;0.0;0.0;1.3802;0.37;81.88;0.25;6.5716;-0.06
2011-03-01;0.9;0.9;1.0;0.9;22570.0;7.0;1.0;1.3776;-0.19;81.92;0.04;6.5702;-0.02
2011-03-02;0.9;0.9;0.9;0.9;2740.0;0.0;0.0;1.3864;0.64;81.84;-0.09;6.5725;0.04
2011-03-03;0.9;0.9;0.9;0.9;2750.0;0.0;0.0;1.3966;0.74;82.38;0.65;6.5724;-0.0
2011-03-04;0.9;0.9;0.9;0.9;2710.0;0.0;0.0;1.3985;0.14;82.31;-0.08;6.5675;-0.07
2011-03-05;0.9;0.9;0.9;0.8;12570.0;0.0;0.0;1.3985;0.14;82.31;-0.08;6.5675;-0.07
2011-03-06;0.9;0.9;0.9;0.8;12630.0;0.0;0.0;1.3985;0.14;82.31;-0.08;6.5675;-0.07
2011-03-07;0.9;0.9;0.9;0.8;15270.0;0.0;0.0;1.3973;-0.09;82.29;-0.02;6.5565;-0.17
2011-03-08;0.9;0.9;0.9;0.9;4530.0;0.0;0.0;1.3904;-0.49;82.82;0.63;6.5686;0.18
2011-03-09;0.9;0.9;0.9;0.9;4550.0;0.0;0.0;1.3908;0.03;82.84;0.03;6.5605;-0.12
