Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Perc_diff_gold;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Trend;Residuals
2021-07-26;37276.6;35392.3;40522.9;35236.7;177630.0;5.33;1.0;1810.1;-0.14;4.4945;2.99;2519.0;0.66;37078.91428571429;184.85916304831798
2021-07-27;39452.0;37294.3;39455.9;36427.4;100240.0;5.84;1.0;1810.5;0.02;4.461;-0.75;2490.0;-1.15;38307.5;1143.5612718918583
2021-07-28;40003.2;39450.4;40862.2;38883.8;148920.0;1.4;1.0;1811.3;0.04;4.43;-0.69;2537.0;1.89;39411.62857142857;563.759401143558
2021-07-29;40001.4;40009.0;40630.7;39340.8;75300.0;-0.0;0.0;1842.4;1.72;4.476;1.04;2591.5;2.15;40052.65714285714;-28.113616129854996
2021-07-30;42203.4;40001.1;42264.4;38358.4;98450.0;5.5;1.0;1823.8;-1.01;4.429;-1.05;2590.0;-0.06;40322.91428571429;1895.6592036869042
2021-07-31;41553.7;42201.4;42285.3;41066.4;44650.0;-1.54;0.0;1823.8;0.0;4.429;0.0;2590.0;0.0;40134.1;1419.5511616102142
2021-08-01;39878.3;41510.0;42565.0;39556.5;80330.0;-4.03;0.0;1823.8;0.0;4.429;0.0;2590.0;0.0;40096.05714285714;-214.44801382242383
2021-08-02;39168.4;39869.8;40449.0;38692.5;74810.0;-1.78;0.0;1829.1;0.29;4.4;-0.65;2615.0;0.97;40219.74285714285;-1064.1694083802458
2021-08-03;38130.3;39167.4;39766.6;37688.2;260.0;-2.65;0.0;1821.3;-0.43;4.36;-0.91;2586.0;-1.11;40304.31428571428;-2174.95301382242
2021-08-04;39736.9;38188.4;39956.5;37556.0;79220.0;4.21;1.0;1821.6;0.02;4.312;-1.1;2566.5;-0.75;40741.52857142857;-1032.4405988564392
2021-08-05;40867.2;39734.4;41366.3;37365.4;130600.0;2.84;1.0;1816.3;-0.29;4.32;0.19;2588.0;0.84;41300.74285714285;-410.3993304155724
2021-08-06;42795.4;40868.4;43253.4;39905.4;111930.0;4.72;1.0;1770.8;-2.51;4.3235;0.08;2578.0;-0.39;42317.299999999996;493.27348940119555
2021-08-07;44614.2;42784.7;44697.3;42611.0;112840.0;4.25;1.0;1770.8;0.0;4.3235;0.0;2578.0;0.0;43383.514285714286;1230.6368758959272
2021-08-08;43792.8;44584.9;45284.1;43314.4;105250.0;-1.84;0.0;1770.8;0.0;4.3235;0.0;2578.0;0.0;44215.99999999999;-419.89087096527453
2021-08-09;46284.3;43794.9;46460.7;42824.1;117080.0;5.69;1.0;1734.4;-2.06;4.271;-1.21;2549.0;-1.12;44721.171428571426;1550.3020201911831
2021-08-10;45593.8;46281.8;46663.4;44681.2;80550.0;-1.49;0.0;1739.3;0.28;4.3335;1.46;2574.5;1.0;45437.41428571429;155.4469861775743
2021-08-11;45564.3;45593.2;46736.5;45367.9;75430.0;-0.06;0.0;1761.2;1.26;4.3465;0.3;2585.5;0.43;45789.885714285716;-253.39774171358266
2021-08-12;44403.4;45562.3;46213.8;43814.7;81070.0;-2.55;0.0;1759.7;-0.09;4.333;-0.31;2582.5;-0.12;46246.81428571429;-1820.2707589870029
2021-08-13;47809.1;44404.0;47836.0;44242.4;75270.0;7.67;1.0;1786.1;1.5;4.3605;0.63;2600.0;0.68;46205.671428571426;1618.6020608297622
2021-08-14;47081.5;47809.6;48090.9;46117.2;64290.00000000001;-1.52;0.0;1786.1;0.0;4.3605;0.0;2600.0;0.0;46076.78571428571;1004.6654473245056
2021-08-15;46991.3;47082.6;47344.1;45564.1;58110.0;-0.19;0.0;1786.1;0.0;4.3605;0.0;2600.0;0.0;45956.71428571428;1037.8948433204355
2021-08-16;45996.3;46991.6;48002.4;45672.1;2410.0;-2.12;0.0;1797.8;0.66;4.308;-1.2;2602.0;0.08;46292.78571428571;-309.3122655231008
2021-08-17;44691.6;45907.5;47140.6;44441.3;84140.0;-2.84;0.0;1795.2;-0.14;4.2;-2.51;2599.5;-0.1;46509.2;-1818.5387281081403
2021-08-18;44723.8;44691.1;46004.9;44230.0;22360.0;0.07;1.0;1791.9;-0.18;4.1195;-1.92;2555.0;-1.71;46765.52857142857;-2069.5405988564376
2021-08-19;46755.9;44725.9;47012.3;43986.7;77920.0;4.54;1.0;1790.4;-0.08;4.0435;-1.84;2545.5;-0.37;47088.84285714285;-309.7993304155666
2021-08-20;49324.0;46756.7;49343.3;46646.8;83190.0;5.49;1.0;1791.0;0.03;4.118;1.84;2546.5;0.04;47595.04285714286;1744.1306322583332
2021-08-21;48875.8;49330.0;49719.1;48293.5;18200.0;-0.91;0.0;1791.0;0.0;4.118;0.0;2546.5;0.0;48026.91428571429;848.8368758959317
2021-08-22;49254.5;48870.4;49480.3;48151.0;49320.0;0.77;1.0;1791.0;0.0;4.118;0.0;2546.5;0.0;48637.014285714286;620.7948433204298
2021-08-23;49539.7;49255.4;50498.8;49038.6;75370.0;0.58;1.0;1813.4;1.25;4.206;2.14;2602.0;2.18;48647.82857142856;879.0448773340441
2021-08-24;47714.7;49532.5;49847.4;47623.6;74260.0;-3.68;0.0;1815.2;0.1;4.2515;1.08;2615.0;0.5;48610.72857142856;-896.9672995367054
2021-08-25;48994.5;47707.4;49230.2;47163.3;63540.0;2.68;1.0;1797.8;-0.96;4.256;0.11;2617.5;0.1;48613.77142857142;352.91654400071303
2021-08-26;46831.6;48994.4;49347.8;46360.4;73790.0;-4.41;0.0;1802.2;0.24;4.235;-0.49;2619.5;0.08;48545.614285714284;-1690.8707589870014
2021-08-27;49064.3;46830.2;49142.0;46371.5;62470.0;4.77;1.0;1826.5;1.35;4.2975;1.48;2649.5;1.15;48181.75714285713;897.7163465440608
2021-08-28;48897.1;49062.8;49289.4;48428.5;36730.0;-0.34;0.0;1826.5;0.0;4.2975;0.0;2649.5;0.0;48098.28571428571;798.7654473245042
2021-08-29;48777.4;48899.7;49621.7;47870.1;47620.0;-0.24;0.0;1826.5;0.0;4.2975;0.0;2649.5;0.0;48073.271428571425;707.4377004632921
2021-08-30;46992.7;48777.1;48886.0;46876.9;61680.0;-3.66;0.0;1826.5;0.0;4.2975;0.0;2649.5;0.0;48422.22857142857;-1442.3551226659647
2021-08-31;47130.4;46989.1;48217.0;46709.3;71480.0;0.29;1.0;1825.1;0.32;4.335;-0.15;2718.0;2.59;48555.75714285713;-1426.2958709652721
2021-09-01;48819.4;47129.2;49121.0;46533.1;74380.0;3.58;1.0;1822.7;-0.13;4.252;-1.91;2690.0;-1.03;48701.65714285713;89.93082971499854
2021-09-02;49274.3;48817.8;50355.3;48612.9;80210.0;0.93;1.0;1818.0;-0.26;4.2825;0.72;2695.0;0.19;49128.97142857142;168.47209815586532
2021-09-03;49999.0;49269.5;51008.8;48377.3;88080.0;1.47;1.0;1840.1;1.22;4.3095;0.63;2727.0;1.19;49940.31428571428;73.85920368690859
2021-09-04;49918.4;49999.3;50534.6;49461.4;48140.0;-0.16;0.0;1840.1;0.0;4.3095;0.0;2727.0;0.0;49890.2;28.15116161022012
2021-09-05;51768.6;49918.7;51878.2;49492.4;57300.0;3.71;1.0;1840.1;0.0;4.3095;0.0;2727.0;0.0;49496.2;2275.7091290347166
2021-09-06;52672.1;51769.4;52726.2;51002.8;69460.0;1.75;1.0;1825.65;-0.24;4.332;-0.01;2773.0;1.69;49083.528571428564;3575.744877334041
2021-09-07;46779.6;52674.2;52885.3;43072.4;187560.0;-11.19;0.0;1805.1;-1.13;4.2645;-1.56;2757.0;-0.58;48346.928571428565;-1568.2672995367084
2021-09-08;46061.4;46774.1;47316.9;44493.7;100480.0;-1.54;0.0;1800.2;-0.27;4.218;-1.09;2794.0;1.34;47667.428571428565;-1633.8405988564334
2021-09-09;46385.6;46057.6;47305.7;45609.0;73630.0;0.7;1.0;1806.8;0.37;4.2705;1.24;2839.5;1.63;46852.24285714285;-443.49933041557097
2021-09-10;44842.8;46385.9;47021.6;44283.6;75620.0;-3.33;0.0;1798.9;-0.44;4.4275;3.68;2924.0;2.98;45749.014285714286;-891.0407963130929
2021-09-11;45161.9;44844.9;45975.6;44766.6;41580.0;0.71;1.0;1798.9;0.0;4.4275;0.0;2924.0;0.0;45791.571428571435;-629.7202669612176
2021-09-12;46062.3;45162.6;46386.4;44755.2;44520.0;1.99;1.0;1798.9;0.0;4.4275;0.0;2924.0;0.0;46087.171428571426;-21.562299536707897
2021-09-13;44949.5;46060.8;46807.7;43463.2;96150.0;-2.42;0.0;1801.4;0.14;4.342;-1.93;2896.5;-0.94;46281.79999999999;-1345.126551237382
2021-09-14;47077.5;44950.2;47247.6;44718.7;65330.0;4.73;1.0;1813.9;0.69;4.2995;-0.98;2831.0;-2.26;46630.371428571416;446.18984332044244
2021-09-15;48130.6;47070.8;48436.5;46743.9;63400.0;2.24;1.0;1801.5;-0.68;4.3785;1.84;2893.0;2.19;47079.62857142857;1023.1594011435594
2021-09-16;47748.0;48132.3;48480.6;47040.3;60910.0;-0.8;0.0;1763.3;-2.12;4.2595;-2.72;2879.5;-0.47;47247.68571428571;523.4578124415725
2021-09-17;47282.8;47748.2;48155.9;46788.8;50160.0;-0.97;0.0;1757.6;-0.32;4.222;-0.88;2885.5;0.21;46950.7;347.27348940119555
2021-09-18;48306.7;47283.9;48761.0;47070.5;43640.0;2.17;1.0;1757.6;0.0;4.222;0.0;2885.5;0.0;46032.67142857143;2273.9797330387796
2021-09-19;47238.7;48299.9;48341.9;46866.6;41980.0;-2.21;0.0;1757.6;0.0;4.222;0.0;2885.5;0.0;45378.528571428564;1863.4805576061485
2021-09-20;42870.6;47240.8;47323.9;42547.1;77960.0;-9.25;0.0;1770.3;0.72;4.096;-2.98;2863.0;-0.78;44967.271428571425;-2109.4979798088198
2021-09-21;40651.3;43012.3;43619.3;39646.8;142550.0;-5.18;0.0;1784.8;0.82;4.106;0.24;2846.0;-0.59;44329.71428571428;-3679.3530138224214
2021-09-22;43551.6;40660.8;43976.7;40585.7;93980.0;7.13;1.0;1785.7;0.05;4.2295;3.01;2935.0;3.13;43526.87142857142;-3.0834559992942374
2021-09-23;44869.2;43550.7;44949.8;43090.1;74540.0;3.03;1.0;1756.3;-1.65;4.214;-0.37;2949.5;0.49;42950.399999999994;1941.943526727287
2021-09-24;42819.9;44867.4;45112.0;40908.5;128880.0;-4.57;0.0;1758.3;0.11;4.259;1.07;2915.5;-1.15;42850.68571428571;-15.612224884520408
2021-09-25;42686.8;42818.7;42959.3;41714.5;46350.0;-0.31;0.0;1758.3;0.0;4.259;0.0;2915.5;0.0;42903.68571428571;-216.9345526754929
2021-09-26;43203.4;42685.8;43907.3;40786.6;69910.0;1.21;1.0;1758.3;0.0;4.259;0.0;2915.5;0.0;42615.857142857145;590.8519861775718
2021-09-27;42172.6;43200.9;44293.2;42143.9;54120.0;-2.39;0.0;1758.4;0.01;4.2535;-0.13;2883.5;-1.1;42466.44285714285;-306.6694083802457
2021-09-28;41022.3;42169.9;42758.8;40906.4;60010.0;-2.73;0.0;1744.0;-0.82;4.2085;-1.06;2944.5;2.12;43227.31428571428;-2205.95301382242
2021-09-29;41536.8;41023.1;42571.2;40815.0;48210.0;1.25;1.0;1729.2;-0.85;4.1675;-0.97;2911.5;-1.12;43938.75714285714;-2429.7691702850057
2021-09-30;43823.3;41534.5;44101.2;41416.7;64319.99999999999;5.5;1.0;1762.3;1.91;4.054;-2.72;2858.5;-1.82;44652.57142857143;-806.1279018441405
2021-10-01;48146.0;43824.4;48435.2;43292.9;94660.0;9.86;1.0;1764.1;0.1;4.146;2.27;2857.0;-0.05;45660.38571428571;2500.787775115481
2021-10-02;47666.9;48147.2;48306.9;47451.7;39820.0;-1.0;0.0;1764.1;0.0;4.146;0.0;2857.0;0.0;47152.81428571428;514.0368758959361
2021-10-03;48200.1;47665.4;49165.2;47123.0;42410.0;1.12;1.0;1764.1;0.0;4.146;0.0;2857.0;0.0;49122.29999999999;-918.8908709652745
2021-10-04;49227.3;48200.4;49481.7;46958.6;66920.0;2.13;1.0;1773.2;0.52;4.2015;1.34;2916.0;2.07;50545.24285714286;-1330.7694083802517
2021-10-05;51469.3;49229.5;51872.4;49060.1;76630.0;4.55;1.0;1766.9;-0.36;4.156;-1.08;2921.0;0.17;51369.34285714286;99.01841474900182
2021-10-06;55323.2;51470.0;55676.1;50439.5;116260.0;7.49;1.0;1767.6;0.04;4.119;-0.89;2897.0;-0.82;52408.71428571428;2886.673686857845
2021-10-07;53783.9;55325.2;55325.6;53476.4;75680.0;-2.78;0.0;1765.7;-0.11;4.2145;2.32;2946.0;1.69;53335.514285714286;471.52924101300005
2021-10-08;53914.7;53785.5;55977.9;53659.3;64050.0;0.24;1.0;1764.1;-0.09;4.246;0.75;2966.0;0.68;54514.08571428571;-584.2122248845262
2021-10-09;54942.5;53924.1;55430.8;53711.7;64650.00000000001;1.91;1.0;1764.1;0.0;4.246;0.0;2966.0;0.0;55163.59999999999;-221.1488383897755
2021-10-10;54687.7;54942.5;56432.2;54100.8;104430.0;-0.46;0.0;1764.1;0.0;4.246;0.0;2966.0;0.0;55457.44285714285;-766.4337281081383
2021-10-11;57477.3;54686.9;57814.1;54457.8;73840.0;5.1;1.0;1762.5;-0.09;4.33;1.98;3064.0;3.3;55966.28571428571;1498.187734476899
2021-10-12;56015.9;57480.6;57635.7;54155.4;74850.0;-2.54;0.0;1766.0;0.2;4.289;-0.95;3068.0;0.13;57074.542857142864;-1059.581585251004
2021-10-13;57380.1;56014.5;57697.4;54314.4;73620.0;2.44;1.0;1802.0;2.04;4.436;3.43;3068.0;0.0;57920.05714285714;-567.769170285013
2021-10-14;57345.8;57370.4;58506.5;56866.8;59840.0;-0.06;0.0;1804.8;0.16;4.5435;2.42;3117.0;1.6;58897.171428571426;-1528.227901844139
2021-10-15;61672.5;57348.2;62892.8;56874.8;121480.0;7.54;1.0;1775.1;-1.65;4.64;2.12;3171.5;1.75;59551.31428571428;2136.3592036869086
2021-10-16;60861.1;61669.2;62329.2;60161.9;49930.0;-1.32;0.0;1775.1;0.0;4.64;0.0;3171.5;0.0;60731.68571428571;129.36544732450272
2021-10-17;61527.5;60865.5;61651.4;59143.4;53390.0;1.09;1.0;1775.1;0.0;4.64;0.0;3171.5;0.0;61960.11428571428;-429.3051566795615
2021-10-18;62056.3;61525.8;62623.6;60026.9;80150.0;0.86;1.0;1772.7;-0.14;4.621;-0.41;3167.5;-0.13;62655.028571428564;-611.5551226659544
2021-10-19;64278.5;62030.2;64454.0;61451.0;80160.0;3.58;1.0;1777.6;0.28;4.606;-0.32;3112.0;-1.75;62514.714285714275;1762.846986177583
2021-10-20;65979.1;64276.9;66967.1;63543.7;79870.0;2.65;1.0;1791.6;0.79;4.6395;0.73;3069.5;-1.37;62579.2;3372.0879725721393
2021-10-21;62210.2;66004.6;66616.9;62092.1;105380.0;-5.71;0.0;1788.8;-0.16;4.471;-3.63;2910.5;-5.18;62484.771428571425;-251.4279018441434
2021-10-22;60690.3;62200.8;63699.7;60055.7;75690.0;-2.44;0.0;1803.4;0.82;4.4335;-0.84;2868.0;-1.46;62629.15714285714;-1923.683653455948
2021-10-23;61312.5;60693.2;61728.7;59738.3;37050.0;1.03;1.0;1803.4;0.0;4.4335;0.0;2868.0;0.0;62062.34285714285;-749.8916955326364
2021-10-24;60866.5;61308.2;61469.9;59523.7;42670.0;-0.73;0.0;1803.4;0.0;4.4335;0.0;2868.0;0.0;60985.05714285714;-115.24801382242676
2021-10-25;63067.0;60864.3;63694.8;60655.8;51060.0;3.62;1.0;1813.7;0.57;4.4795;1.04;2875.5;0.26;60752.52857142857;2301.6448773340353
2021-10-26;60310.8;63067.5;63275.1;59907.3;57130.0;-4.37;0.0;1800.4;-0.73;4.45;-0.66;2829.0;-1.62;60974.31428571428;-664.4530138224198
2021-10-27;58438.1;60312.5;61452.9;58112.6;88110.0;-3.11;0.0;1805.9;0.31;4.356;-2.11;2686.0;-5.05;61049.68571428572;-2639.3977417135898
2021-10-28;60582.5;58437.2;62251.3;58128.1;88470.0;3.67;1.0;1809.6;0.2;4.3845;0.65;2746.5;2.25;61112.985714285714;-507.3421875584304
2021-10-29;62242.8;60579.9;62952.2;60322.2;63390.0;2.74;1.0;1790.7;-1.04;4.3125;-1.64;2716.5;-1.09;60805.59999999999;1452.3734894012014
2021-10-30;61840.1;62245.0;62338.5;60786.0;40510.0;-0.65;0.0;1790.7;0.0;4.3125;0.0;2716.5;0.0;61221.44285714286;618.6083044673563
2021-10-31;61309.6;61842.2;62393.7;60005.7;50060.0;-0.86;0.0;1790.7;0.0;4.3125;0.0;2716.5;0.0;61861.49999999999;-548.5908709652789
2021-11-01;60915.3;61310.1;62430.1;59612.7;61210.0;-0.64;0.0;1802.5;0.66;4.3315;0.44;2719.5;0.11;61980.085714285706;-1077.6122655230965
2021-11-02;63221.7;60912.2;64256.4;60651.5;65260.00000000001;3.79;1.0;1796.1;-0.36;4.317;-0.33;2692.5;-0.99;61798.87142857142;1421.8898433204322
2021-11-03;62918.5;63223.5;63508.6;60883.0;61050.0;-0.48;0.0;1770.3;-1.44;4.2865;-0.71;2656.0;-1.36;61747.98571428571;1142.702258286423
2021-11-04;61412.6;62915.4;63077.6;60742.9;49910.0;-2.39;0.0;1800.1;1.68;4.2855;-0.02;2554.5;-3.82;62028.49999999999;-592.7564732727101
2021-11-05;60974.3;61411.5;62560.3;60742.4;44460.0;-0.71;0.0;1823.6;1.31;4.31;0.57;2556.5;0.08;62973.15714285713;-1983.6836534559407
2021-11-06;61483.9;60973.2;61543.2;60093.6;34890.0;0.84;1.0;1823.6;0.0;4.31;0.0;2556.5;0.0;63499.25714285713;-2015.4059812469147
2021-11-07;63273.2;61483.8;63273.2;61347.2;34340.0;2.91;1.0;1823.6;0.0;4.31;0.0;2556.5;0.0;63786.9857142857;-510.47658525098757
2021-11-08;67527.9;63276.4;67763.3;63276.4;81080.0;6.72;1.0;1835.0;0.63;4.37;1.39;2605.0;1.9;64271.85714285713;3243.21630590547
2021-11-09;66904.4;67528.7;68493.3;66334.9;66130.0;-0.92;0.0;1837.7;0.15;4.3505;-0.45;2556.5;-1.86;64723.31428571428;2180.1469861775713
2021-11-10;64932.6;66942.6;68990.6;62951.3;96210.0;-2.95;0.0;1855.2;0.95;4.3085;-0.97;2578.0;0.84;65139.7;-234.91202742786817
2021-11-11;64806.7;64922.8;65583.3;64121.9;50370.0;-0.19;0.0;1870.8;0.84;4.3745;1.53;2660.0;3.18;65458.98571428571;-629.142187558426
2021-11-12;64134.5;64782.6;65449.7;62309.7;63270.0;-1.04;0.0;1875.4;0.25;4.429;1.25;2700.0;1.5;64897.55714285713;-747.8836534559377
2021-11-13;64398.6;64133.3;64906.0;63381.4;30340.0;0.41;1.0;1875.4;0.0;4.429;0.0;2700.0;0.0;63923.94285714285;474.6083044673636
2021-11-14;65508.2;64397.2;65508.2;63608.3;33980.0;1.72;1.0;1875.4;0.0;4.429;0.0;2700.0;0.0;63271.82857142857;2239.6805576061456
2021-11-15;63597.9;65514.9;66311.2;63439.5;53530.0;-2.92;0.0;1873.9;-0.08;4.392;-0.84;2657.0;-1.59;62150.2;1434.8734487626107
2021-11-16;60089.1;63605.1;63605.6;58655.9;115360.0;-5.52;0.0;1861.3;-0.67;4.352;-0.91;2574.5;-3.11;61285.75714285714;-1197.5958709652823
2021-11-17;60367.8;60074.2;60814.5;58531.9;73930.0;0.46;1.0;1877.4;0.86;4.2655;-1.99;2616.5;1.63;60617.04285714285;-277.05488457071596
2021-11-18;56955.3;60368.2;60936.9;56524.4;100370.0;-5.65;0.0;1868.6;-0.47;4.295;0.69;2616.0;-0.02;59646.48571428571;-2668.04218755842
2021-11-19;58083.4;56908.3;58335.9;55626.3;74440.0;1.98;1.0;1859.2;-0.5;4.384;2.07;2679.5;2.43;58605.185714285704;-506.6122248845131
2021-11-20;59717.6;58080.8;59854.6;57435.3;44530.0;2.81;1.0;1859.2;0.0;4.384;0.0;2679.5;0.0;58245.771428571425;1471.7797330387896
2021-11-21;58714.3;59724.0;60002.6;58528.3;40980.0;-1.68;0.0;1859.2;0.0;4.384;0.0;2679.5;0.0;57789.18571428571;928.4234147490066
2021-11-22;56308.8;58719.7;59288.3;55656.8;76450.0;-4.1;0.0;1814.4;-2.41;4.388;0.09;2689.5;0.37;58072.01428571428;-1776.040836951669
2021-11-23;57573.2;56304.8;57855.1;55542.5;72480.0;2.25;1.0;1791.7;-1.25;4.411;0.52;2668.5;-0.78;57450.228571428575;122.03270046328005
2021-11-24;57171.7;57559.4;57697.4;55910.6;56680.0;-0.7;0.0;1792.3;0.03;4.459;1.09;2704.0;1.33;56742.84285714286;401.04511542926804
2021-11-25;58935.1;57167.1;59387.3;57029.8;56790.0;3.08;1.0;1792.4;0.01;4.44;-0.43;2717.5;0.5;56539.585714285706;2418.657812441577
2021-11-26;53730.9;58937.3;59151.1;53533.5;104030.0;-8.83;0.0;1793.2;0.04;4.2795;-3.61;2615.0;-3.77;56751.87142857142;-3005.797939170232
2021-11-27;54765.9;53747.2;55280.3;53654.3;40710.0;1.93;1.0;1793.2;0.0;4.2795;0.0;2615.0;0.0;56653.25714285714;-1887.405981246922
2021-11-28;57291.5;54758.0;57392.3;53448.3;49280.0;4.61;1.0;1793.2;0.0;4.2795;0.0;2615.0;0.0;56658.771428571425;636.0377004632907
2021-11-29;57794.8;57288.1;58855.2;56726.7;58650.0;0.88;1.0;1790.6;-0.14;4.329;1.16;2630.0;0.57;56310.328571428574;1471.6448773340353
2021-11-30;56882.9;57795.2;59174.4;55936.9;73660.0;-1.58;0.0;1781.9;-0.49;4.268;-1.41;2625.0;-0.19;56296.12857142857;585.8327004632903
2021-12-01;57210.3;56891.7;59064.3;56496.5;66750.0;0.58;1.0;1790.0;0.45;4.236;-0.75;2664.5;1.5;55500.31428571429;1682.1736868578448
2021-12-02;56496.0;57207.8;57377.5;55807.9;54940.0;-1.25;0.0;1768.4;-1.21;4.284;1.13;2600.0;-2.42;54373.74285714286;2145.400669584423
2021-12-03;53631.5;56495.2;57543.6;52008.9;89200.0;-5.07;0.0;1789.5;1.19;4.2535;-0.71;2623.0;0.88;53340.5;306.1734894011897
2021-12-04;49195.2;53620.7;53847.2;42587.8;168000.0;-8.27;0.0;1789.5;0.0;4.2535;0.0;2623.0;0.0;52442.25714285714;-3247.105981246926
2021-12-05;49405.5;49196.4;49689.3;47797.8;72030.0;0.43;1.0;1789.5;0.0;4.2535;0.0;2623.0;0.0;51479.91428571428;-2071.1051566795645
2021-12-06;50562.1;49412.1;50913.3;47237.9;89680.0;2.34;1.0;1785.3;-0.23;4.3155;1.46;2588.0;-1.33;50208.57142857143;340.70202019117744
2021-12-07;50595.2;50547.4;51918.6;50070.9;56290.0;0.07;1.0;1790.7;0.3;4.324;0.2;2628.5;1.56;49280.81428571429;1313.446986177567
2021-12-08;50473.9;50596.6;51204.7;48700.7;55590.0;-0.24;0.0;1791.7;0.06;4.375;1.18;2627.0;-0.06;49297.85714285714;1148.2308297149941
2021-12-09;47596.6;50477.6;50790.2;47341.9;58690.0;-5.7;0.0;1783.1;-0.48;4.315;-1.37;2626.5;-0.02;49394.357142857145;-1774.6136161298623
2021-12-10;47137.2;47591.7;49974.8;47007.1;68060.0;-0.97;0.0;1791.3;0.46;4.273;-0.97;2606.5;-0.76;48843.142857142855;-1690.7693677416682
2021-12-11;49314.5;47138.4;49487.0;46834.0;45230.0;4.62;1.0;1791.3;0.0;4.273;0.0;2606.5;0.0;48524.75714285714;789.6940187530766
2021-12-12;50081.0;49332.5;50779.2;48670.5;40300.0;1.55;1.0;1791.3;0.0;4.273;0.0;2606.5;0.0;48295.84285714285;1788.466271891863
2021-12-13;46703.6;50075.9;50196.1;45848.2;80370.0;-6.74;0.0;1795.3;0.22;4.275;0.05;2654.0;1.82;48300.35714285714;-1609.5836940945328
2021-12-14;48366.5;46709.8;48635.0;46338.3;62540.0;3.56;1.0;1779.3;-0.89;4.244;-0.73;2628.5;-0.96;48162.49999999999;203.06127189186563
2021-12-15;48871.5;48366.2;49477.9;46572.6;80280.0;1.04;1.0;1771.5;-0.44;4.171;-1.72;2597.0;-1.2;47811.31428571428;1032.3736868578492
2021-12-16;47628.2;48876.6;49387.8;47543.9;48200.0;-2.54;0.0;1805.4;1.91;4.2885;2.82;2667.0;2.7;47328.957142857136;322.386383870145
2021-12-17;46172.2;47630.4;47997.2;45523.8;67500.0;-3.06;0.0;1811.9;0.36;4.2805;-0.19;2724.5;2.16;47356.32857142856;-1168.9550820273726
2021-12-18;46856.2;46171.8;47330.2;45513.4;36930.0;1.48;1.0;1811.9;0.0;4.2805;0.0;2724.5;0.0;47432.828571428574;-576.6774098183611
2021-12-19;46704.5;46855.7;48270.2;46438.4;44050.0;-0.32;0.0;1811.9;0.0;4.2805;0.0;2724.5;0.0;47394.0;-686.1908709652847
2021-12-20;46895.2;46703.4;47488.9;45577.3;57530.0;0.41;1.0;1801.6;-0.57;4.2775;-0.07;2671.0;-1.96;47847.25714285714;-964.8836940945356
2021-12-21;48902.0;46900.1;49306.1;46654.0;57880.0;4.28;1.0;1795.9;-0.32;4.3265;1.15;2754.0;3.11;48506.38571428571;394.67555760614965
2021-12-22;48599.7;48898.7;49540.3;48449.7;40890.0;-0.62;0.0;1809.3;0.75;4.369;0.98;2824.5;2.56;49013.557142857135;-441.6691702850073
2021-12-23;50801.0;48599.6;51355.6;48053.4;56240.0;4.53;1.0;1818.6;0.51;4.3705;0.03;2846.0;0.76;49595.75714285714;1228.386383870145
2021-12-24;50786.1;50807.4;51795.3;50428.4;45970.0;-0.03;0.0;1818.6;0.0;4.3705;0.0;2846.0;0.0;50136.18571428571;665.0877751154767
2021-12-25;50406.4;50789.6;51140.2;50196.8;26670.0;-0.75;0.0;1818.6;0.0;4.3705;0.0;2846.0;0.0;49942.35714285714;463.99401875307956
2021-12-26;50779.9;50404.0;51247.0;49527.0;32340.000000000004;0.74;1.0;1818.6;0.0;4.3705;0.0;2846.0;0.0;49636.928571428565;1146.2805576061514
2021-12-27;50678.2;50783.6;52016.3;50459.0;43900.0;-0.2;0.0;1818.6;0.0;4.3705;0.0;2846.0;0.0;49111.54285714286;1553.8305916197469
2021-12-28;47545.2;50703.4;50703.8;47345.7;74390.0;-6.18;0.0;1818.6;0.0;4.3705;0.0;2846.0;0.0;48459.171428571426;-914.9101566795706
2021-12-29;46461.7;47548.4;48121.7;46127.8;63920.0;-2.28;0.0;1813.0;-0.28;4.39;-0.52;2810.5;-0.93;48077.97142857142;-1644.0834559992943
2021-12-30;47123.3;46470.7;47901.4;46003.0;60960.0;1.42;1.0;1821.4;0.46;4.377;-0.3;2818.0;0.27;47582.528571428564;-436.08504470127673
2021-12-31;46219.5;47123.3;48553.9;45693.6;58180.0;-1.92;0.0;1835.9;0.8;4.4425;1.5;2807.5;-0.37;46975.67142857143;-740.9979391702436
2022-01-01;47738.0;46217.5;47917.6;46217.5;31240.0;3.29;1.0;1835.9;0.0;4.4425;0.0;2807.5;0.0;46731.68571428571;1006.2654473245042
2022-01-02;47311.8;47738.7;47944.9;46718.2;27020.0;-0.89;0.0;1835.9;0.0;4.4425;0.0;2807.5;0.0;46297.99999999999;1017.1091290347255
2022-01-03;46430.2;47293.9;47556.0;45704.0;41060.0;-1.86;0.0;1835.9;0.0;4.4425;0.0;2807.5;0.0;45722.8857142857;694.4877344769021
2022-01-04;45837.3;46435.7;47505.4;45602.1;55590.0;-1.28;0.0;1821.4;0.8;4.4595;1.18;2839.0;1.12;45055.342857142845;781.0184147490164
2022-01-05;43425.9;45833.1;47019.4;42535.1;83740.0;-5.26;0.0;1831.5;0.55;4.404;-1.24;2922.0;2.92;44188.771428571425;-790.6834559992927
