Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;ADX;ADX_MDI;ADX_MDM;ADX_DX;ADX_PDI;ADX_PDM;Aroon_Oscillator;MACD;MACDSIGNAL;MACDHIST;MOM;ROC;RSI;STOCHRSI_fastk;ULTOSC;WILLR;ADX_ET;ADXR_ET;MACD_ET;ROC_ET;STOCHRSI_fastk_ET;Trend;Residuals
2020-02-13;10235.1;10321.9;10482.6;10116.9;940300.0;-0.8;0.0;45.91645614507064;11.136933582698958;11.136933582698958;45.25909040762413;29.55268471421758;1317.2020762723769;57.142857142857146;456.7871551777389;418.1510847353082;38.63607044243071;938.5;0.1009508852698836;69.82179463487923;37.78367515191721;59.30555782038921;-18.9990020726184;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;10115.628571428571;134.60012250635762
2020-02-14;10333.0;10235.5;10372.4;10125.2;732510.0;0.96;1.0;45.86950144953875;10.50923821985942;10.50923821985942;45.25909040762412;27.887048206930643;1223.1162136814928;57.142857142857146;460.5107563821475;426.623019064676;33.88773731747148;1139.1000000000004;0.1238973667322899;71.6079043661285;80.43531615417548;61.517483098704496;-11.483841252782703;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;10093.814285714285;249.53798193127824
2020-02-15;9907.7;10336.0;10369.8;9831.7;808810.0;-4.12;0.0;44.18625120651431;15.648275227941427;15.648275227941427;22.303998047196487;24.632498131405896;1135.7507698471004;57.142857142857146;424.2530563983401;426.1490265314088;-1.895970133068772;295.90000000000146;0.0307850766765851;55.69637745507291;0.0;52.68226437619317;-44.131419359791145;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;Vender;10083.65714285714;-175.7734055630146
2020-02-16;9932.3;9907.4;10056.4;9654.9;808910.0;0.25;1.0;41.81092273094457;18.082049019142698;18.082049019142698;10.931652548537953;22.52058825106497;1054.625714858022;57.142857142857146;392.9736269933819;419.51394662380346;-26.54031963042155;160.29999999999927;0.0164040114613179;56.32015423580664;3.259605061471692;52.29212683055204;-42.243033699240094;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9982.471428571429;-46.19232386516387
2020-02-17;9701.4;9931.7;9951.5;9468.9;961880.0;-2.32;0.0;38.85007563282456;20.12583125134962;20.12583125134962;0.3590633572644607;20.270881042737237;979.2953066538774;57.142857142857146;345.5692463827345;404.7250065755897;-59.15576019285516;-117.20000000000071;-0.0119365286293362;49.10910729969188;0.0;55.15707626125971;-59.96775926921012;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;9892.085714285715;-199.60360046945397
2020-02-18;10158.4;9701.5;10230.1;9601.6;945910.0;4.71;1.0;37.04909595631339;17.65263560319889;17.65263560319889;13.636360161668012;23.2271504647428;1187.945641892887;57.142857142857146;340.9467915295754;391.9693635663868;-51.02257203681137;262.89999999999964;0.0265676317518063;60.29015371876147;45.712137078441394;57.47565904962164;-24.88677362401171;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;9799.442857142856;357.8064566734049
2020-02-19;9609.4;10158.6;10230.9;9424.3;905950.0;-5.4;0.0;34.697523078004046;18.281062669714203;18.281062669714203;4.127075659982691;19.854965401943765;1103.0923817576804;57.142857142857146;289.64490477533946;371.5044718081773;-81.85956703283784;-542.1000000000004;-0.0534009752253361;46.61866401309965;0.0;51.2806197137831;-82.50968534442028;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;9763.442857142856;-173.61808835626195
2020-02-20;9602.4;9611.9;9681.4;9448.9;870800.0;-0.07;0.0;32.51391969100252;17.492707492475322;17.492707492475322;4.127075659982695;18.998737016793445;1024.3000687749889;-42.85714285714286;245.5919176627576;346.3219609790934;-100.73004331633577;-251.70000000000076;-0.0255426675191037;46.46937787170288;0.0;52.99931427028317;-83.17112349995274;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9764.92857142857;-147.39987749364238
2020-02-21;9684.5;9602.2;9747.1;9574.5;716610.0;0.85;1.0;30.72401589969119;16.9097197624594;16.9097197624594;7.455266612643855;19.634163705618487;1016.8357781482048;-42.85714285714286;214.82798852711312;320.0231664886973;-105.1951779615842;-545.0;-0.0532772862798768;48.61379289009088;13.366656011099916;51.95732546282157;-75.41339884720774;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9759.4;-64.54773235443662
2020-02-22;9655.7;9684.5;9706.5;9569.8;589880.0;-0.3;0.0;29.041489959867352;16.537363368366865;16.537363368366865;7.168652742157465;19.09147076334884;944.2046511376186;-42.85714285714286;185.9795769418979;293.21444857933744;-107.23487163743954;-662.0;-0.0641615864000697;47.86640817717681;8.122119029700638;55.76285296176141;-78.13474440139835;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9639.22857142857;16.655165865556057
2020-02-23;9942.7;9655.6;9965.6;9653.4;775880.0;2.97;1.0;28.385606806384903;15.484690651658491;15.484690651658491;19.859125811113028;23.15898726770649;1135.8614617706462;-42.85714285714286;184.15270658946972;271.4021001813639;-87.24939359189415;-292.39999999999964;-0.0285683579056384;55.450065094557154;100.0;57.01173453301931;-51.01578002456762;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;9523.642857142855;423.0362475634115
2020-02-24;9662.7;9943.2;9981.0;9507.0;980000.0;-2.82;0.0;27.119092961380925;16.9365261647986;16.9365261647986;10.654412976329242;20.97586935242269;1054.7285002156;-42.85714285714286;158.28660922971176;248.77900199103345;-90.4923927613217;-670.2999999999993;-0.0648698345107906;47.89730435063835;6.190632342677751;55.485624212791215;-77.4733062458659;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;9411.671428571428;242.1106852448341
2020-02-25;9317.2;9662.6;9672.3;9269.8;937970.0;-3.57;0.0;25.35494038833616;20.26938876918504;20.26938876918504;2.420956938754195;19.311160710167613;979.3907502002;-85.71428571428572;108.65605877144117;220.754413347115;-112.09835457567382;-590.5;-0.0596001090061265;40.36020059172552;0.0;44.38323867712589;-96.09168865435343;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9270.67142857143;45.377885244832434
2020-02-26;8800.3;9317.1;9368.1;8672.0;1320000.0;-5.55;0.0;25.409313747261045;28.718324227193264;28.718324227193264;26.11616741328452;16.824328735107592;909.4342680430428;-92.85714285714286;27.299290648621536;182.0633888074163;-154.76409815879475;-1132.0;-0.1139715876483795;31.99171435271139;0.0;42.885045389422245;-92.91395117640565;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;9111.814285714287;-331.0895169276928
2020-02-27;8818.6;8800.1;8968.3;8538.5;1130000.0;0.21;1.0;25.750999382943608;28.90309822781885;28.90309822781885;30.19291264681692;15.497319030263748;844.4746774685398;-100.0;-35.29304096496708;138.5921028529396;-173.88514381790668;-882.7999999999993;-0.0909971756653678;32.541925743960995;1.997980585880108;44.4888766842476;-84.72653906974206;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8911.428571428572;-77.69987749364347
2020-02-28;8697.5;8820.1;8898.7;8451.9;1080000.0;-1.37;0.0;26.253346753106676;28.130607748362173;28.130607748362173;32.7838625652265;14.2399140980614;784.1550576493584;-100.0;-93.59081597886323;92.15551908657903;-185.74633506544228;-1460.8999999999996;-0.1438120176405732;30.71480973205404;0.0;44.70795842825886;-87.19432712863026;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8803.157142857142;-95.30487521157937
2020-02-29;8543.7;8697.1;8793.7;8539.8;683440.0;-1.77;0.0;26.71981216825809;26.79989038548747;26.79989038548747;32.78386256522651;13.566295486418078;728.1439821029757;-92.85714285714286;-150.4680947962588;43.63079631001146;-194.0988911062703;-1065.699999999999;-0.1109018252960641;28.45991556113977;0.0;42.321978558463215;-94.83979763912303;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8723.757142857143;-179.87340556301677
2020-03-01;8540.0;8543.8;8737.2;8437.2;784050.0;-0.04;0.0;27.385929543262524;27.220039005480995;27.220039005480995;36.04545541832008;12.79605550026095;676.1336976670489;-78.57142857142857;-193.6104859518109;-3.817460142353021;-189.7930258094579;-1062.3999999999996;-0.1106390069149379;28.404176017458138;0.0;38.15480951895515;-94.268829793165;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8717.7;-173.72089529373488
2020-03-02;8904.8;8537.5;8961.8;8503.1;1020000.0;4.27;1.0;27.00694964876985;24.892850376978963;24.892850376978963;22.08021102036515;15.888288791966923;852.4384335479725;-78.57142857142857;-196.10426265827664;-42.27482064553775;-153.8294420127389;-779.7000000000007;-0.0805100934482937;41.0518479752478;100.0;44.234419224273694;-73.93098065451308;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;8752.228571428572;143.6535423876888
2020-03-03;8761.4;8906.1;8911.7;8669.3;1010000.0;-1.61;0.0;26.655039746740947;23.737873694763078;23.737873694763078;22.08021102036514;15.151105110824306;791.5499740088317;-78.57142857142857;-207.26258614444487;-75.27237374531919;-131.99021239912568;-894.3000000000011;-0.092618867611877;38.11129869819154;73.66148275713743;45.01553086117559;-81.92562858895026;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;8814.699999999999;-54.45068618373785
2020-03-04;8757.9;8761.3;8840.3;8679.7;759690.0;-0.04;0.0;26.32826626628553;22.97720864137341;22.97720864137341;22.080211020365144;14.66559759122788;735.0106901510579;-78.57142857142857;-213.92209786558124;-103.0023185693716;-110.91977929620964;-1184.800000000001;-0.1191628028603901;38.03740914145553;73.00563180080535;50.49795385084541;-79.22658375437238;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8863.857142857141;-125.5323740705471
2020-03-05;9060.3;8757.9;9147.3;8751.5;950760.0;3.45;1.0;24.724557082252264;21.176204527801293;21.176204527801293;3.876337689819803;19.5957460410271;989.5099265688395;-42.85714285714286;-192.5787284406524;-120.91760054362776;-71.66112789702466;-602.4000000000015;-0.0623428234344439;47.76040965396645;100.0;52.19052761571186;-59.63855421686754;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;8791.585714285713;283.8429796492149
2020-03-06;9134.8;9060.6;9165.2;9004.9;1040000.0;0.82;1.0;23.16657151953289;20.476186960351995;20.476186960351995;2.912759204181069;19.317104209165308;936.7306460996382;-42.85714285714286;-167.71906603148454;-130.2778936411991;-37.44117239028543;-182.40000000000143;-0.0195766968617182;49.91188989460962;100.0;53.57212596375936;-54.8127995854386;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;8652.757142857143;492.39512478841954
2020-03-07;8887.8;9134.2;9180.8;8848.7;750650.0;-2.7;0.0;22.27592662460333;22.300372948250217;22.300372948250217;10.697542990519034;17.990264668088184;869.8213142353783;-42.85714285714286;-166.03449786439887;-137.42921448583903;-28.605283378559815;87.5;0.0099428428576298;43.33691942169147;44.16142825479594;52.22221301930424;-70.81228138359899;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Vender;8528.442857142858;359.54088015126655
2020-03-08;8034.1;8887.8;8888.0;8015.3;1110000.0;-9.61;0.0;23.460809131495058;34.212881537343435;34.212881537343435;38.86428172108746;15.062398056959877;807.6912203614227;-92.85714285714286;-230.92397297150276;-156.1281661829718;-74.79580678853094;-784.5;-0.0889596988184065;28.77828768268949;0.0;40.00644612602055;-99.04359770056467;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;8410.9;-372.82089529373343
2020-03-09;7933.0;8035.8;8158.8;7648.7;1540000.0;-1.26;0.0;25.128714947130625;37.71200325011028;37.71200325011028;46.81149055039298;13.662726491722358;749.9989903356068;-100.0;-287.19665035773505;-182.34186301792445;-104.8547873398106;-764.5;-0.0878988215004311;27.560012763936143;0.0;37.8347256647746;-85.95078078671673;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;7805.999999999999;118.08211381626218
2020-03-10;7891.2;7933.0;8145.5;7740.2;1200000.0;-0.53;0.0;26.67748463307794;34.93427522637438;34.93427522637438;46.81149055039299;12.656380103677195;696.4276338830634;-92.85714285714286;-331.3465069952945;-212.14279181339845;-119.20371518189604;-652.5000000000009;-0.0763720636258296;27.034264878125896;0.0;38.024630732039135;-85.89624287542166;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;7298.785714285714;591.2635995305475
2020-03-11;7935.1;7892.1;7976.5;7606.0;1100000.0;0.56;1.0;28.31433288751881;35.021291202417565;35.021291202417565;49.593360195250106;11.800694956202811;646.682802891416;-100.0;-358.6588276430084;-241.44599897932045;-117.21282866368796;-604.8999999999996;-0.070831381733021;28.62318124026749;8.277721482359578;43.31435861664005;-79.10210820421638;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6769.485714285714;1146.0390545008813
2020-03-12;4826.0;7935.2;7963.1;4546.6;3220000.0;-39.18;0.0;31.858393525565724;56.92456935723976;56.92456935723976;77.9311818201756;7.060358719919893;600.4911741134578;-35.714285714285715;-623.9894625932911;-317.9546917021146;-306.0347708911765;-4078.7999999999993;-0.4580450992723025;10.548042998004828;0.0;25.30735682193325;-93.97091191575676;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6388.371428571429;-1547.2427346365
2020-03-13;5584.3;4815.2;5934.3;3869.5;4170000.0;15.71;1.0;35.33556752135668;51.922978700174326;51.922978700174326;80.53882946663909;5.5970338683894125;557.5989473910679;-42.85714285714286;-764.2674305732189;-407.21723947633546;-357.05019109688345;-3177.0999999999995;-0.362624694683498;23.61914229142649;60.32711686324672;37.4863124412219;-67.7141189539284;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5973.657142857142;-379.0048752115792
2020-03-14;5182.7;5589.4;5634.9;5072.2;1690000.0;-7.19;0.0;38.56437194601971;48.94574755147899;48.94574755147899;80.53882946663909;5.276103444318504;517.7704511488488;-42.85714285714286;-897.4986883287374;-505.2735292468159;-392.2251590819216;-3575.2;-0.4082257162105071;21.74901170569229;50.71772765406607;37.39418917632915;-75.27535631577956;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5597.928571428571;-415.0448341344456
2020-03-15;5366.3;5182.9;5863.3;5120.6;1610000.0;3.54;1.0;40.99277728327487;45.25714941065444;45.25714941065444;72.56204666759191;7.1960409456627445;709.1868474953601;-42.85714285714286;-977.0080932559532;-599.6204420486433;-377.3876512073098;-3693.999999999999;-0.4077127688928622;24.77459295650539;64.42780785451212;39.087857263582;-71.81857548999302;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5230.257142857143;140.02196184912327
2020-03-16;5030.0;5366.4;5369.3;4477.7;2550000.0;-6.27;0.0;43.47921137493712;47.6407982718471;47.6407982718471;75.80285456654636;6.557182061644827;658.5306441028343;-42.85714285714286;-1054.995141637607;-690.6953819664361;-364.2997596711709;-4104.799999999999;-0.449358497175636;22.96725348465492;86.42337556127723;39.984855958476864;-78.15035866925234;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;5422.5428571428565;-401.46074332659526
2020-03-17;5261.1;5030.2;5432.8;4946.5;1890000.0;4.59;1.0;45.632234188073824;45.27959829085927;45.27959829085927;73.621530758851;6.879368506582099;674.992740952632;-42.85714285714286;-1085.6380411772209;-769.683913808593;-315.9541273686276;-3626.699999999999;-0.4080537365827313;27.03166976873637;100.0;41.02771303379634;-73.79925818537833;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5511.257142857143;-251.30782904088096
2020-03-18;5361.4;5260.7;5373.1;5020.9;1800000.0;1.91;1.0;47.63146965741505;43.59438804021208;43.59438804021208;73.62153075885098;6.623333056558862;626.7789737417297;-42.85714285714286;-1089.2729278116503;-833.6017166092045;-255.67121120244587;-2672.7000000000007;-0.3326694962721401;28.842191909765308;100.0;41.91285235971837;-71.91083162314311;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5654.614285714286;-312.7895169276917
2020-03-19;6172.0;5359.2;6379.5;5256.0;2180000.0;15.12;1.0;47.18479442868717;38.65245336645889;38.65245336645889;41.37801645522478;16.02712742777349;1588.4090470458914;-42.85714285714286;-1015.04415890345;-869.8902050680535;-145.15395383539635;-1761.0;-0.221984116979705;41.807909260553885;100.0;57.57477703761389;-56.64903131060192;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5719.728571428572;467.4001225063569
2020-03-20;6205.3;6171.6;6858.1;5748.2;2220000.0;0.54;1.0;45.89297993337083;34.492516381867084;34.492516381867084;29.09939149425833;18.943082318690895;1953.551257971185;-42.85714285714286;-942.663850967926;-884.4449342480281;-58.21891671989795;-1685.8999999999996;-0.2136430454176804;42.287903432639936;100.0;50.65533678216014;-56.02206616082691;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;5925.285714285715;290.3665533598485
2020-03-21;6186.2;6205.6;6438.3;5887.0;1640000.0;-0.31;0.0;44.693437902005655;32.61486853410089;32.61486853410089;29.09939149425833;17.911889425949497;1814.0118824018148;-42.85714285714286;-876.7366712353305;-882.9032816454885;6.166610410158;-1748.9000000000003;-0.2204004990485312;42.0667682842955;98.71042946045124;53.146723671625615;-53.83680382584438;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion;6137.214285714285;49.169451579839745
2020-03-22;5822.1;6186.9;6394.4;5771.2;1480000.0;-5.89;0.0;43.700063764395;31.742684955931967;31.742684955931967;30.786199975456476;16.798651915831023;1684.4396050873995;-35.714285714285715;-844.138035590302;-875.1502324344513;31.01219684414923;996.1000000000004;0.2064028180687941;37.87202878185666;70.88659264586484;51.79410333460266;-54.47742055813303;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Vender;6325.428571428571;-499.34946672230444
2020-03-23;6468.9;5822.0;6564.7;5710.8;1880000.0;11.11;1.0;42.43842825641616;29.07614829385748;29.07614829385748;26.037166652691223;17.062858264390357;1734.4224904382995;-28.571428571428573;-757.3814061180965;-851.5964671711803;94.2150610530838;884.5999999999995;0.1584083949644538;48.089194496465495;100.0;55.334581062396616;-39.20954162768944;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;6404.442857142857;55.53925667340384
2020-03-24;6744.6;6468.8;6814.2;6380.8;1730000.0;4.26;1.0;40.77908903557648;27.79967931957581;27.79967931957581;19.20767916466059;18.84107321311353;1860.0351696927069;-21.42857142857143;-658.785398342231;-813.0342534053905;154.24885506315945;1561.9000000000003;0.3013680128118549;51.840235931086376;100.0;56.90355845243067;-29.99513026540053;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6428.4571428571435;314.9921709591183
2020-03-25;6678.9;6744.8;6930.2;6474.6;1520000.0;-0.97;0.0;39.01336233046032;26.483461897329995;26.483461897329995;16.05891516395027;19.15450027027809;1843.1755147146564;-14.285714285714286;-579.2713136364418;-766.2816654516007;187.01035181515888;1312.5999999999997;0.2446005627713693;50.86700400620852;94.0482419662998;54.4611271271923;-31.370920461207756;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6435.242857142857;224.08191164373696
2020-03-26;6725.1;6677.9;6772.9;6541.7;1180000.0;0.69;1.0;37.37375896142389;25.815491757183384;25.815491757183384;16.058915163950275;18.67138238034445;1711.5201208064666;-7.142857142857143;-506.6871012471602;-714.3627526107126;207.67565136355245;1695.1000000000004;0.3369980119284295;51.57728889463308;99.0642819368012;55.65323568982132;-6.701081451955417;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6444.999999999999;295.22869393492994
2020-03-27;6373.4;6725.5;6813.7;6322.3;1160000.0;-5.23;0.0;36.17964436467245;26.84337946279689;26.84337946279689;20.65615460690373;17.652286009473944;1589.2686836060047;85.71428571428572;-472.1007570533111;-665.9103534992323;193.8095964459212;1112.2999999999993;0.2114196650890496;45.95768902866002;0.0;52.19729059362588;-22.703363914373096;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;6433.871428571429;-50.11916092586598
2020-03-28;6233.7;6373.4;6374.3;6046.5;1260000.0;-2.19;0.0;35.46201420403388;29.00509072578896;29.00509072578896;26.132822115732445;16.98625433295476;1475.7494919198616;64.28571428571429;-450.7672878751864;-622.8817403744231;172.11445249923668;872.3000000000002;0.1627000410340583;43.849113188058816;0.0;53.07238118916436;-28.399592252803263;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6386.428571428571;-152.54483413444558
2020-03-29;5890.4;6233.2;6258.8;5889.3;916170.0;-5.51;0.0;35.010104260492504;29.59804012905373;29.59804012905373;29.13527499445462;16.24232398574719;1370.3388139255858;64.28571428571429;-456.3018372327797;-589.5657597460944;133.2639225133147;-281.6000000000004;-0.0456254050550875;38.96744893215942;0.0;54.37202535585032;-42.39755351681959;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;6380.657142857142;-486.2780381508769
2020-03-30;6391.0;5890.4;6576.5;5872.5;1430000.0;8.5;1.0;33.84079307481578;27.157595966147767;27.157595966147767;18.639747661018387;18.624018545952165;1590.157470073758;64.28571428571429;-415.5040985558762;-554.7534275080508;139.24932895217455;185.69999999999985;0.0299260309735226;48.29402718061469;79.90390728773835;51.65507595763958;-27.18152946514089;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;6391.428571428572;-9.34645761231029
2020-03-31;6412.5;6391.1;6513.1;6346.3;1050000.0;0.34;1.0;32.755004116687395;26.598014641363733;26.598014641363733;18.639747661018387;18.240271288509454;1476.5747936399182;57.142857142857146;-377.0898691246166;-519.2207158313639;142.13084670674732;226.30000000000015;0.0365814231676958;48.6683541426488;100.0;48.0089480526109;-27.114649347928545;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;6443.214285714285;-31.864971898023903
2020-04-01;6638.5;6412.4;6661.3;6157.4;1400000.0;3.52;1.0;32.055193234937754;27.282142424365663;27.282142424365663;22.957651772192385;17.094343351260843;1371.1051655227811;50.0;-324.66744014998767;-480.3100606950887;155.642620545101;816.3999999999996;0.1402243176860582;52.67030347348762;100.0;53.608447236381885;-17.423246923903946;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6532.314285714285;86.61048307230978
2020-04-02;6800.5;6638.8;7182.7;6567.9;1740000.0;2.44;1.0;30.208641711435803;25.20181357120959;25.20181357120959;6.203471905910394;22.25767738316677;1794.5690822711535;100.0;-266.9727457664467;-437.6425977093603;170.66985194291362;331.6000000000004;0.051260647096106;55.437380052589766;100.0;49.17865095932644;-25.96643793735987;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6658.357142857142;157.27155107778643
2020-04-03;6735.9;6799.9;7026.3;6623.6;1350000.0;-0.95;0.0;28.493986725326845;23.9154477533049;23.9154477533049;6.203471905910392;21.12158789933833;1666.3855763946426;71.42857142857143;-223.8812017820037;-394.890318523889;171.0091167418853;-8.700000000000728;-0.0012899208255494;54.037604070060986;83.63149368282392;51.10261544369236;-30.355323051837782;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion;6792.82857142857;-46.57630378300764
2020-04-04;6857.4;6735.9;6958.6;6679.1;1050000.0;1.8;1.0;26.901807095368525;23.03655653593033;23.03655653593033;6.203471905910387;20.34537085781679;1547.3580352235967;71.42857142857143;-177.87636017844306;-351.4875268547998;173.61116667635673;178.5;0.0267259578673134;56.34131378248672;100.0;51.61471632769226;-22.100686187920395;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;6903.214285714285;-45.63054842016044
2020-04-05;6772.7;6857.5;6889.4;6686.0;842330.0;-1.23;0.0;25.4233545818358;22.39165036543017;22.39165036543017;6.20347190591039;19.77580416989381;1436.832461279054;71.42857142857143;-146.56229498843368;-310.50248048152656;163.94018549309288;47.599999999999454;0.0070779616659974;54.235717493043566;56.04699957748764;56.53886033182848;-27.855153203342628;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;7006.457142857142;-229.778038150876
2020-04-06;7332.3;6772.8;7335.0;6770.1;1530000.0;8.26;1.0;24.191592443343502;20.66163865879083;20.66163865879083;8.178684642943617;24.342375013733854;1779.8015711876935;100.0;-75.71780180551013;-263.5455447463233;187.82774294081315;958.9000000000004;0.1504534471396743;64.08804733275217;100.0;59.17156888130941;-0.1846153846153722;Comprar;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;7076.242857142855;247.139256673406
2020-04-07;7185.2;7332.3;7440.3;7101.7;1320000.0;-2.01;0.0;23.26631444057038;19.68013682871609;19.68013682871609;11.237700404519762;24.66332186580877;1757.97288753143;57.142857142857146;-31.084449006290924;-217.0533255983168;185.96887659202588;951.5;0.1526380801129345;60.29666128343422;70.09842931123951;56.21737177664797;-16.27120806225286;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;7094.414285714284;89.63502810197701
2020-04-08;7361.2;7185.6;7396.1;7153.1;983940.0;2.45;1.0;22.407127723709625;18.983190150059222;18.983190150059222;11.237700404519764;23.7899021122459;1632.4033955648993;57.142857142857146;18.27882682222844;-169.98689511420775;188.2657219364362;1470.8000000000002;0.2496944180361266;63.19151360245054;98.4277327999142;54.247289984915184;-5.045286388569993;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;7095.9;245.72476878659475
2020-04-09;7289.0;7361.1;7361.1;7140.3;963550.0;-0.98;0.0;21.572168384032626;18.541267355545084;18.541267355545084;10.717696968231628;22.992758371698404;1515.8031530245494;57.142857142857146;50.98590814859381;-125.79233446164744;176.77824261024125;898.0;0.1405100923173212;61.15896231619531;81.73291613265133;58.80856787048921;-9.650465620614884;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;7116.6;187.52869393492827
2020-04-10;6863.1;7289.0;7294.4;6756.1;1370000.0;-5.84;0.0;20.30389767748532;22.81146802555021;22.81146802555021;3.8163784923703146;21.13433003988062;1407.5314992370816;57.142857142857146;42.055149550747046;-92.22283765916852;134.27798720991558;450.6000000000004;0.0702690058479532;50.510389493904405;0.0;56.15682657382456;-36.81592039800993;Vender;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;7046.4571428571435;-173.0048752115801
2020-04-11;6867.8;6862.7;6931.4;6765.1;845580.0;0.07;1.0;19.12621773569139;22.214107977031105;22.214107977031105;3.81637849237032;20.58088891965541;1306.9935350058615;57.142857142857146;34.95378427265314;-66.7875132728042;101.74129754545734;229.30000000000015;0.0345409354522859;50.615820135948105;0.8977383441098512;56.123203065812255;-36.51613726240591;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;6998.7;-130.71626270587439
