Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;Price_gold;Perc_diff_gold;Price_silver;Perc_diff_silver;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Price_platinum;Perc_diff_platinum;Price_palladium;Perc_diff_palladium
2020-04-22;7112.9;6842.5;7137.4;6821.8;914180.0;3.95;1.0;1727.4;2.93;15.359;3.08;2.4;1.69;1515.0;1.64;768.9;1.45;1891.1;0.05
2020-04-23;7488.5;7112.8;7655.4;7036.5;1340000.0;5.28;1.0;1733.4;0.35;15.381;0.14;2.407;0.29;1510.0;-0.33;791.3;2.91;1940.5;2.61
2020-04-24;7503.8;7491.3;7583.5;7423.5;951950.0;0.2;1.0;1724.2;-0.53;15.352;-0.19;2.4245;0.73;1514.0;0.26;781.25;-1.27;1976.0;1.83
2020-04-25;7540.4;7503.9;7684.6;7451.0;861930.0;0.49;1.0;1724.2;0.0;15.352;0.0;2.4245;0.0;1514.0;0.0;781.25;0.0;1976.0;0.0
2020-04-26;7678.9;7540.4;7679.4;7520.5;921590.0;1.84;1.0;1724.2;0.0;15.352;0.0;2.4245;0.0;1514.0;0.0;781.25;0.0;1976.0;0.0
2020-04-27;7766.0;7679.4;7768.5;7637.7;980500.0;1.13;1.0;1712.6;-0.67;15.299;-0.43;2.43;0.23;1507.0;-0.46;776.65;-0.44;1911.1;-3.97
2020-04-28;7746.9;7766.0;7770.1;7655.3;808090.0;-0.25;0.0;1710.6;-0.12;15.26;-0.25;2.432;0.08;1504.5;-0.17;794.3;2.27;1898.1;-0.68
2020-04-29;8770.9;7746.7;8918.5;7729.7;1830000.0;13.22;1.0;1713.4;0.16;15.315;0.36;2.453;0.86;1506.0;0.1;810.65;2.06;1930.0;1.68
2020-04-30;8629.0;8770.6;9437.5;8425.5;2040000.0;-1.62;0.0;1694.2;-1.12;14.973;-2.23;2.422;-1.26;1494.5;-0.76;805.5;-0.64;1951.2;1.1
2020-05-01;8821.6;8628.6;9040.3;8621.0;1110000.0;2.23;1.0;1700.9;0.4;14.938;-0.23;2.3925;-1.22;1487.0;-0.5;778.6;-3.34;1870.3;-4.15
2020-05-02;8966.3;8821.6;8986.2;8771.3;890340.0;1.64;1.0;1700.9;0.0;14.938;0.0;2.3925;0.0;1487.0;0.0;778.6;0.0;1870.3;0.0
2020-05-03;8885.5;8966.2;9169.9;8742.2;1150000.0;-0.9;0.0;1700.9;0.0;14.938;0.0;2.3925;0.0;1487.0;0.0;778.6;0.0;1870.3;0.0
2020-05-04;8874.7;8885.5;8945.5;8553.2;1120000.0;-0.12;0.0;1713.3;0.73;14.796;-1.16;2.3995;0.29;1483.0;-0.27;780.3;1.56;1830.4;-2.12
2020-05-05;9001.0;8874.2;9078.7;8800.4;1050000.0;1.42;1.0;1710.6;-0.16;15.11;2.12;2.4225;0.96;1484.5;0.1;781.55;0.16;1778.0;-2.86
2020-05-06;9151.4;9000.6;9373.7;8923.6;1620000.0;1.67;1.0;1688.5;-1.29;15.015;-0.63;2.442;0.8;1479.5;-0.34;764.75;-2.15;1761.5;-0.93
2020-05-07;9979.8;9152.7;10033.0;9064.8;1910000.0;9.05;1.0;1725.8;2.21;15.59;3.83;2.47;1.15;1485.0;0.37;781.5;2.19;1870.6;6.19
2020-05-08;9806.2;9980.1;10018.2;9731.4;1420000.0;-1.74;0.0;1725.8;0.0;15.59;0.0;2.47;0.0;1485.0;0.0;781.5;0.0;1870.6;0.0
2020-05-09;9554.6;9806.0;9910.5;9533.6;1490000.0;-2.57;0.0;1725.8;0.0;15.59;0.0;2.47;0.0;1485.0;0.0;781.5;0.0;1870.6;0.0
2020-05-10;8738.8;9553.9;9569.4;8259.3;2470000.0;-8.54;0.0;1725.8;0.0;15.59;0.0;2.47;0.0;1485.0;0.0;781.5;0.0;1870.6;0.0
2020-05-11;8579.8;8737.6;9129.6;8235.6;2290000.0;-1.82;0.0;1698.0;-0.93;15.68;-1.1;2.471;-1.12;1497.5;0.84;781.0;-1.91;1873.3;1.29
2020-05-12;8813.8;8569.8;8964.5;8542.8;1350000.0;2.73;1.0;1706.8;0.52;15.709;0.18;2.4515;-0.79;1477.5;-1.34;768.2;-1.64;1826.1;-2.52
2020-05-13;9298.7;8813.9;9384.6;8799.1;1500000.0;5.5;1.0;1716.4;0.56;15.671;-0.24;2.444;-0.31;1480.0;0.17;776.45;1.07;1802.55;-1.29
2020-05-14;9778.4;9298.7;9887.5;9265.8;1770000.0;5.16;1.0;1740.9;1.43;16.156;3.09;2.438;-0.25;1475.0;-0.34;785.6;1.18;1814.4;0.66
2020-05-15;9318.0;9778.6;9819.6;9223.2;1560000.0;-4.71;0.0;1756.3;0.88;17.07;5.66;2.424;-0.57;1462.0;-0.88;821.45;4.56;1869.8;3.05
2020-05-16;9379.5;9318.1;9579.0;9233.0;1100000.0;0.66;1.0;1756.3;0.0;17.07;0.0;2.424;0.0;1462.0;0.0;821.45;0.0;1869.8;0.0
2020-05-17;9677.7;9376.6;9866.0;9327.8;1180000.0;3.18;1.0;1756.3;0.0;17.07;0.0;2.424;0.0;1462.0;0.0;821.45;0.0;1869.8;0.0
2020-05-18;9730.7;9678.4;9930.2;9524.4;1180000.0;0.55;1.0;1734.4;-1.25;17.468;0.74;2.496;2.97;1496.0;2.33;862.5;2.52;2033.7;7.44
2020-05-19;9773.3;9730.8;9883.9;9498.7;1160000.0;0.44;1.0;1745.6;0.65;17.901;2.48;2.5135;0.7;1492.0;-0.27;893.55;3.6;2069.8;1.78
2020-05-20;9512.3;9773.0;9829.3;9368.4;1150000.0;-2.67;0.0;1752.1;0.37;18.031;0.73;2.5525;1.55;1512.5;1.37;931.75;4.28;2150.0;3.87
2020-05-21;9059.0;9511.6;9567.1;8833.6;1410000.0;-4.76;0.0;1721.9;-1.72;17.364;-3.7;2.5305;-0.86;1521.0;0.56;869.3;-6.7;2076.0;-3.44
2020-05-22;9169.7;9058.2;9253.5;8952.1;914590.0;1.22;1.0;1735.5;0.79;17.693;1.89;2.4855;-1.78;1506.5;-0.95;886.6;1.99;1981.2;-4.57
2020-05-23;9177.0;9169.8;9303.2;9098.9;812560.0;0.08;1.0;1735.5;0.0;17.693;0.0;2.4855;0.0;1506.5;0.0;886.6;0.0;1981.2;0.0
2020-05-24;8728.2;9177.9;9292.0;8724.1;1110000.0;-4.89;0.0;1735.5;0.0;17.693;0.0;2.4855;0.0;1506.5;0.0;886.6;0.0;1981.2;0.0
2020-05-25;8898.2;8728.0;8959.5;8666.1;941890.0;1.95;1.0;1735.5;0.0;17.693;0.0;2.4855;0.0;1506.5;0.0;886.6;0.0;1981.2;0.0
2020-05-26;8842.5;8897.7;8994.6;8713.9;784920.0;-0.63;0.0;1705.6;-1.24;17.595;-0.27;2.517;4.61;1519.5;0.86;869.9;-2.82;1967.6;-1.62
2020-05-27;9199.1;8842.3;9210.9;8818.6;810890.0;4.03;1.0;1710.7;0.3;17.757;0.92;2.4855;-1.25;1525.0;0.36;879.3;1.08;1981.5;0.71
2020-05-28;9572.2;9199.8;9610.8;9119.2;948860.0;4.06;1.0;1719.8;0.53;18.009;1.42;2.515;1.19;1537.0;0.79;863.45;-1.8;1950.2;-1.58
2020-05-29;9424.8;9573.4;9596.5;9358.1;814330.0;-1.54;0.0;1742.9;1.34;18.541;2.95;2.5255;0.42;1548.0;0.72;873.1;1.12;1952.7;0.13
2020-05-30;9692.5;9424.8;9729.9;9352.7;720620.0;2.84;1.0;1742.9;0.0;18.541;0.0;2.5255;0.0;1548.0;0.0;873.1;0.0;1952.7;0.0
2020-05-31;9454.8;9692.9;9695.6;9406.2;645270.0;-2.45;0.0;1742.9;0.0;18.541;0.0;2.5255;0.0;1548.0;0.0;873.1;0.0;1952.7;0.0
2020-06-01;10189.3;9454.5;10301.8;9429.7;796680.0;7.77;1.0;1743.3;0.02;18.869;1.0;2.563;1.48;1537.0;-0.71;900.3;2.63;1985.1;1.09
2020-06-02;9527.6;10190.7;10207.3;9347.3;1060000.0;-6.49;0.0;1728.9;-0.83;18.315;-2.94;2.5805;0.68;1547.0;0.65;872.7;-3.07;1989.0;0.2
2020-06-03;9667.2;9527.0;9667.2;9421.7;558120.0;1.47;1.0;1701.0;-1.61;18.013;-1.65;2.5765;-0.16;1568.5;1.39;858.15;-1.67;1959.9;-1.46
2020-06-04;9794.4;9667.2;9864.4;9490.9;593660.0;1.32;1.0;1721.8;1.22;18.116;0.57;2.5795;0.12;1570.5;0.13;866.15;0.93;1940.4;-0.99
2020-06-05;9631.2;9794.0;9846.1;9628.7;527050.0;-1.67;0.0;1678.5;-2.51;17.534;-3.21;2.645;2.54;1591.5;1.34;834.5;-3.65;1966.0;1.32
2020-06-06;9669.6;9630.8;9733.1;9549.5;370850.0;0.4;1.0;1678.5;0.0;17.534;0.0;2.645;0.0;1591.5;0.0;834.5;0.0;1966.0;0.0
2020-06-07;9742.6;9669.6;9791.8;9417.4;549200.0;0.76;1.0;1678.5;0.0;17.534;0.0;2.645;0.0;1591.5;0.0;834.5;0.0;1966.0;0.0
2020-06-08;9777.9;9743.4;9788.2;9662.3;431040.0;0.36;1.0;1699.9;1.27;17.995;2.35;2.6605;0.59;1605.0;0.85;864.05;3.38;2056.5;4.31
2020-06-09;9768.8;9777.7;9857.2;9616.6;479550.0;-0.09;0.0;1717.0;1.01;17.896;-0.55;2.6925;1.2;1605.5;0.03;859.95;-0.47;1965.0;-4.45
2020-06-10;9878.8;9768.8;9970.9;9710.7;533550.0;1.13;1.0;1715.5;-0.09;17.884;-0.07;2.7445;1.93;1627.5;1.37;850.0;-1.16;1932.9;-1.63
2020-06-11;9283.2;9878.9;9945.2;9139.1;919300.0;-6.03;0.0;1734.7;1.12;17.97;0.48;2.6785;-2.4;1601.5;-1.6;812.55;-4.41;1927.0;-0.31
2020-06-12;9466.6;9283.7;9547.5;9249.4;529280.0;1.97;1.0;1732.0;-0.16;17.563;-2.26;2.7005;0.82;1585.0;-1.03;820.4;0.97;1928.0;0.05
2020-06-13;9471.3;9466.5;9484.9;9369.9;364970.0;0.05;1.0;1732.0;0.0;17.563;0.0;2.7005;0.0;1585.0;0.0;820.4;0.0;1928.0;0.0
2020-06-14;9345.3;9470.7;9474.7;9264.4;311270.0;-1.33;0.0;1732.0;0.0;17.563;0.0;2.7005;0.0;1585.0;0.0;820.4;0.0;1928.0;0.0
2020-06-15;9425.4;9345.5;9489.7;8925.6;750900.0;0.86;1.0;1721.8;-0.59;17.484;-0.57;2.674;-0.98;1577.0;-0.5;831.05;1.74;1950.0;1.61
2020-06-16;9523.5;9425.6;9577.1;9379.3;545470.0;1.04;1.0;1731.5;0.56;17.735;1.44;2.677;0.11;1597.5;1.3;841.25;1.23;1940.4;-0.49
2020-06-17;9464.6;9523.6;9543.6;9258.2;446450.0;-0.62;0.0;1730.3;-0.07;17.86;0.7;2.7;0.86;1607.5;0.63;833.8;-0.89;1924.15;-0.84
2020-06-18;9388.1;9464.6;9480.4;9289.3;391670.0;-0.81;0.0;1726.0;-0.25;17.601;-1.45;2.698;-0.07;1606.5;-0.06;814.7;-2.29;1914.0;-0.53
2020-06-19;9314.0;9390.3;9424.0;9249.6;478490.0;-0.79;0.0;1747.1;1.22;17.937;1.91;2.7115;0.5;1592.0;-0.9;824.6;1.22;1909.2;-0.25
2020-06-20;9358.8;9314.0;9394.5;9199.8;383440.0;0.48;1.0;1747.1;0.0;17.937;0.0;2.7115;0.0;1592.0;0.0;824.6;0.0;1909.2;0.0
2020-06-21;9296.4;9358.8;9411.2;9288.5;335990.0;-0.67;0.0;1747.1;0.0;17.937;0.0;2.7115;0.0;1592.0;0.0;824.6;0.0;1909.2;0.0
2020-06-22;9683.7;9296.5;9751.9;9285.8;523320.00000000006;4.17;1.0;1758.4;0.65;17.992;0.12;2.7445;1.22;1603.0;0.69;844.5;2.15;1956.5;3.7
2020-06-23;9624.6;9683.9;9715.6;9581.8;375490.0;-0.61;0.0;1774.1;0.89;18.155;0.91;2.75;0.2;1595.0;-0.5;843.85;-0.08;1946.1;-0.53
2020-06-24;9302.0;9624.6;9667.4;9223.0;515780.0;-3.35;0.0;1768.1;-0.34;17.734;-2.32;2.7395;-0.38;1576.0;-1.19;796.95;-5.56;1874.6;-3.67
2020-06-25;9247.5;9300.8;9327.3;9022.6;524450.0;-0.59;0.0;1763.1;-0.28;17.968;1.32;2.7595;0.73;1570.0;-0.38;809.4;1.56;1867.0;-0.41
2020-06-26;9160.0;9247.5;9296.5;9060.1;489840.0;-0.95;0.0;1773.3;0.58;18.096;0.71;2.752;-0.27;1601.5;2.01;804.0;-0.67;1893.1;1.4
2020-06-27;9008.3;9160.5;9190.5;8865.3;441930.0;-1.66;0.0;1773.3;0.0;18.096;0.0;2.752;0.0;1601.5;0.0;804.0;0.0;1893.1;0.0
2020-06-28;9124.0;9008.4;9185.5;8950.2;329010.0;1.28;1.0;1773.3;0.0;18.096;0.0;2.752;0.0;1601.5;0.0;804.0;0.0;1893.1;0.0
2020-06-29;9185.4;9122.8;9229.1;9033.6;401120.0;0.67;1.0;1781.2;0.45;18.064;0.33;2.765;0.47;1609.0;0.47;832.3;2.06;1917.2;1.72
2020-06-30;9135.4;9186.0;9199.8;9075.3;381730.0;-0.54;0.0;1800.5;1.08;18.637;3.17;2.8015;1.32;1619.5;0.65;852.6;2.44;1948.9;1.65
2020-07-01;9229.9;9135.9;9289.0;9101.1;366780.0;1.03;1.0;1779.9;-1.14;18.218;-2.25;2.8105;0.32;1621.0;0.09;836.45;-1.89;1927.2;-1.11
2020-07-02;9085.1;9229.9;9259.7;8962.1;483100.0;-1.57;0.0;1790.0;0.57;18.322;0.57;2.823;0.44;1621.0;0.0;827.65;-1.05;1915.8;-0.59
2020-07-03;9067.1;9085.0;9120.4;9050.9;333880.0;-0.2;0.0;1787.6;-0.13;18.315;-0.04;2.699;-4.39;1614.0;-0.43;825.8;-0.22;1933.9;0.94
2020-07-04;9134.4;9067.1;9182.3;9049.6;261250.0;0.74;1.0;1787.6;0.0;18.315;0.0;2.699;0.0;1614.0;0.0;825.8;0.0;1933.9;0.0
2020-07-05;9081.0;9134.3;9149.6;8932.1;314100.0;-0.58;0.0;1787.6;0.0;18.315;0.0;2.699;0.0;1614.0;0.0;825.8;0.0;1933.9;0.0
2020-07-06;9339.0;9080.4;9363.0;9063.2;510270.0;2.84;1.0;1793.5;0.33;18.582;1.36;2.8355;5.06;1634.5;1.27;842.6;1.92;1944.8;0.74
2020-07-07;9256.0;9338.8;9371.2;9209.3;420550.0;-0.89;0.0;1809.9;0.91;18.699;0.63;2.8615;0.92;1634.0;-0.03;861.6;2.25;1943.3;-0.08
2020-07-08;9429.9;9256.3;9458.3;9233.1;509940.0;1.88;1.0;1820.6;0.59;19.161;2.47;2.8745;0.45;1665.0;1.9;881.7;2.33;1938.8;-0.23
2020-07-09;9235.7;9430.1;9434.5;9176.0;444270.0;-2.06;0.0;1803.8;-0.92;18.962;-1.04;2.8985;0.83;1664.0;-0.06;853.55;-3.19;1976.1;1.92
2020-07-10;9285.1;9239.0;9309.8;9131.9;418470.0;0.53;1.0;1801.9;-0.11;19.053;0.48;2.953;1.88;1688.5;1.47;841.5;-1.41;1997.0;1.06
2020-07-11;9233.3;9285.8;9295.5;9184.2;353920.0;-0.56;0.0;1801.9;0.0;19.053;0.0;2.953;0.0;1688.5;0.0;841.5;0.0;1997.0;0.0
2020-07-12;9300.8;9234.2;9337.8;9170.4;366880.0;0.73;1.0;1801.9;0.0;19.053;0.0;2.953;0.0;1688.5;0.0;841.5;0.0;1997.0;0.0
2020-07-13;9243.6;9300.5;9329.6;9207.6;456870.0;-0.62;0.0;1814.1;0.68;19.788;3.23;3.008;1.86;1690.0;0.09;849.9;0.6;2010.2;1.08
2020-07-14;9253.4;9243.1;9274.8;9135.7;453830.0;0.11;1.0;1813.4;-0.04;19.53;-1.3;2.9935;-0.48;1688.5;-0.09;843.85;-0.71;1993.2;-0.85
2020-07-15;9198.7;9253.6;9270.2;9168.7;429840.0;-0.59;0.0;1813.8;0.02;19.761;1.18;2.945;-1.62;1683.5;-0.3;846.35;0.3;2002.35;0.46
2020-07-16;9135.3;9198.7;9224.2;9052.0;429040.0;-0.69;0.0;1800.3;-0.74;19.573;-0.95;2.9585;0.46;1670.5;-0.77;833.7;-1.49;2023.0;1.03
2020-07-17;9155.8;9135.4;9181.9;9091.5;310920.0;0.22;1.0;1810.0;0.54;19.764;0.98;2.9595;0.03;1661.5;-0.54;850.9;2.06;2050.5;1.36
2020-07-18;9170.2;9155.8;9198.8;9126.7;276400.0;0.16;1.0;1810.0;0.0;19.764;0.0;2.9595;0.0;1661.5;0.0;850.9;0.0;2050.5;0.0
2020-07-19;9208.0;9170.1;9224.8;9106.4;265250.0;0.41;1.0;1810.0;0.0;19.764;0.0;2.9595;0.0;1661.5;0.0;850.9;0.0;2050.5;0.0
2020-07-20;9162.4;9208.1;9218.4;9139.9;312980.0;-0.5;0.0;1817.4;0.41;20.192;2.36;2.9745;0.51;1664.5;0.18;862.8;1.29;2095.9;1.86
2020-07-21;9387.3;9162.3;9426.9;9155.1;458990.0;2.46;1.0;1843.9;1.46;21.557;6.76;3.0155;1.38;1696.5;1.92;926.85;7.42;2226.35;6.22
2020-07-22;9513.7;9387.4;9523.1;9296.0;386000.0;1.35;1.0;1865.1;1.15;23.144;7.36;2.9785;-1.23;1691.0;-0.32;962.4;3.84;2224.9;-0.07
2020-07-23;9599.6;9513.6;9646.5;9451.1;425660.0;0.9;1.0;1890.0;1.34;22.988;-0.67;2.983;0.15;1701.0;0.59;949.55;-1.34;2232.8;0.36
2020-07-24;9546.4;9599.2;9626.2;9480.5;359160.0;-0.55;0.0;1897.5;0.4;22.85;-0.6;2.9435;-1.32;1700.0;-0.06;955.35;0.61;2300.0;3.01
2020-07-25;9704.1;9546.7;9729.3;9536.2;306290.0;1.65;1.0;1897.5;0.0;22.85;0.0;2.9435;0.0;1700.0;0.0;955.35;0.0;2300.0;0.0
2020-07-26;9932.5;9690.0;10086.6;9645.9;415070.0;2.35;1.0;1897.5;0.0;22.85;0.0;2.9435;0.0;1700.0;0.0;955.35;0.0;2300.0;0.0
2020-07-27;11022.8;9932.7;11367.0;9894.6;908990.0;10.98;1.0;1931.0;1.77;24.501;4.82;2.9585;0.51;1708.0;0.47;995.9;3.08;2407.1;4.05
2020-07-28;10908.5;10961.1;11046.1;10873.6;658370.0;-1.04;0.0;1944.6;0.7;24.3;-0.82;2.9775;0.64;1724.0;0.94;987.65;-0.83;2348.0;-2.46
2020-07-29;11105.9;10908.4;11336.5;10771.8;576830.0;1.81;1.0;1953.4;0.45;24.321;0.09;2.9795;0.07;1725.0;0.06;959.35;-2.87;2234.9;-4.82
2020-07-30;11096.2;11105.8;11164.4;10861.6;501140.0;-0.09;0.0;1949.5;-0.2;23.45;-3.58;2.978;-0.05;1720.0;-0.29;920.55;-4.04;2144.8;-4.03
2020-07-31;11333.4;11096.5;11434.8;10964.6;530950.0;2.14;1.0;1968.0;0.95;24.304;3.64;2.9425;-1.19;1713.5;-0.38;919.7;-0.09;2133.0;-0.55
2020-08-01;11803.1;11333.2;11847.7;11226.1;611470.0;4.14;1.0;1968.0;0.0;24.304;0.0;2.9425;0.0;1713.5;0.0;919.7;0.0;2133.0;0.0
2020-08-02;11066.8;11802.6;12061.1;10730.7;647950.0;-6.24;0.0;1968.0;0.0;24.304;0.0;2.9425;0.0;1713.5;0.0;919.7;0.0;2133.0;0.0
2020-08-03;11224.4;11066.9;11461.1;10981.6;470240.0;1.42;1.0;1969.5;0.08;24.505;-0.99;2.988;1.55;1752.0;2.25;938.4;1.78;2140.5;1.64
2020-08-04;11184.7;11223.8;11407.8;11043.0;485790.0;-0.35;0.0;2004.2;1.76;26.091;6.47;2.9795;-0.28;1770.0;1.03;956.9;1.97;2182.65;1.97
2020-08-05;11735.1;11184.8;11771.5;11114.5;570830.0;4.92;1.0;2032.9;1.43;26.953;3.3;2.9975;0.6;1767.0;-0.17;991.25;3.59;2227.6;2.06
2020-08-06;11757.1;11735.0;11898.4;11563.0;554850.0;0.19;1.0;2054.6;1.07;28.47;5.63;2.997;-0.02;1777.5;0.59;1026.35;3.54;2285.7;2.61
2020-08-07;11592.0;11757.1;11901.8;11352.4;517000.0;-1.4;0.0;2014.3;-1.96;27.595;-3.07;2.88;-3.9;1771.0;-0.37;981.25;-4.39;2197.9;-3.84
2020-08-08;11764.3;11591.6;11805.5;11533.5;317060.0;1.49;1.0;2014.3;0.0;27.595;0.0;2.88;0.0;1771.0;0.0;981.25;0.0;2197.9;0.0
2020-08-09;11681.2;11764.4;11792.8;11527.5;303000.0;-0.71;0.0;2014.3;0.0;27.595;0.0;2.88;0.0;1771.0;0.0;981.25;0.0;2197.9;0.0
2020-08-10;11889.2;11681.1;12041.1;11546.9;564110.0;1.78;1.0;2027.3;0.65;29.311;3.76;2.9465;2.31;1786.0;0.85;1004.7;2.14;2269.3;2.31
2020-08-11;11390.4;11889.2;11931.8;11146.7;615900.0;-4.19;0.0;1935.7;-4.52;26.1;-10.95;2.959;0.42;1786.0;0.0;942.35;-6.21;2128.7;-6.2
2020-08-12;11557.2;11390.4;11605.4;11190.6;549590.0;1.46;1.0;1937.5;0.09;26.023;-0.3;2.9725;0.46;1787.0;0.06;948.6;0.66;2176.8;2.26
2020-08-13;11770.9;11557.2;11772.9;11298.4;545670.0;1.85;1.0;1959.3;1.13;27.762;6.68;2.8965;-2.56;1763.5;-1.32;977.9;3.09;2205.2;1.3
2020-08-14;11750.8;11771.1;11835.5;11651.5;435440.0;-0.17;0.0;1938.8;-1.05;26.133;-5.87;2.943;1.61;1746.0;-0.99;960.8;-1.75;2140.1;-2.95
2020-08-15;11845.3;11751.1;11964.0;11711.5;499100.0;0.8;1.0;1938.8;0.0;26.133;0.0;2.943;0.0;1746.0;0.0;960.8;0.0;2140.1;0.0
2020-08-16;11899.0;11845.5;11922.5;11688.9;410810.0;0.45;1.0;1938.8;0.0;26.133;0.0;2.943;0.0;1746.0;0.0;960.8;0.0;2140.1;0.0
2020-08-17;12282.6;11898.8;12444.1;11764.0;628410.0;3.22;1.0;1987.1;2.49;27.717;5.68;2.9845;1.41;1756.0;0.57;968.4;0.97;2186.3;1.1
2020-08-18;11947.6;12283.0;12381.4;11842.0;606790.0;-2.73;0.0;2001.6;0.73;28.115;1.44;3.0415;1.91;1773.5;1.0;976.9;0.88;2217.5;1.43
2020-08-19;11750.2;11944.4;12013.2;11602.6;550260.0;-1.65;0.0;1960.5;-2.05;27.385;-2.6;3.083;1.36;1793.5;1.13;941.75;-3.6;2163.0;-2.46
2020-08-20;11856.9;11751.0;11881.0;11672.7;430930.0;0.91;1.0;1935.4;-1.28;27.192;-0.7;3.0435;-1.28;1789.5;-0.22;934.05;-0.82;2188.9;1.2
2020-08-21;11529.2;11856.9;11877.4;11495.6;506380.0;-2.76;0.0;1936.0;0.03;26.788;-1.49;2.989;-1.79;1765.0;-1.37;926.3;-0.83;2178.8;-0.46
2020-08-22;11661.3;11529.2;11677.0;11382.1;433980.0;1.15;1.0;1936.0;0.0;26.788;0.0;2.989;0.0;1765.0;0.0;926.3;0.0;2178.8;0.0
2020-08-23;11641.6;11661.1;11705.4;11520.8;377330.0;-0.17;0.0;1936.0;0.0;26.788;0.0;2.989;0.0;1765.0;0.0;926.3;0.0;2178.8;0.0
2020-08-24;11753.5;11641.6;11824.6;11587.1;429130.0;0.96;1.0;1928.6;-0.38;26.661;0.0;3.002;0.43;1770.5;0.31;926.95;0.21;2167.2;-0.57
2020-08-25;11324.8;11752.9;11766.9;11131.0;594070.0;-3.65;0.0;1912.5;-0.83;26.328;-1.25;3.006;0.13;1775.5;0.28;938.45;1.24;2171.0;0.18
2020-08-26;11462.3;11324.9;11533.6;11254.6;513060.0;1.21;1.0;1941.7;1.53;27.514;4.5;3.032;0.86;1780.0;0.25;944.9;0.69;2181.0;0.46
2020-08-27;11327.4;11462.3;11580.3;11135.3;560590.0;-1.18;0.0;1922.3;-1.0;27.09;-1.54;3.038;0.2;1781.0;0.06;931.45;-1.42;2149.1;-1.46
2020-08-28;11527.4;11327.5;11539.0;11281.9;464940.0;1.77;1.0;1966.8;2.31;27.73;2.36;3.058;0.66;1800.0;1.07;941.05;1.03;2193.0;2.04
2020-08-29;11468.1;11527.8;11576.8;11433.5;389850.0;-0.51;0.0;1966.8;0.0;27.73;0.0;3.058;0.0;1800.0;0.0;941.05;0.0;2193.0;0.0
2020-08-30;11702.0;11468.1;11704.2;11462.6;409360.0;2.04;1.0;1966.8;0.0;27.73;0.0;3.058;0.0;1800.0;0.0;941.05;0.0;2193.0;0.0
2020-08-31;11644.2;11701.1;11760.2;11563.8;496140.0;-0.49;0.0;1966.8;0.0;27.73;0.0;3.058;0.0;1800.0;0.0;941.05;0.0;2193.0;0.0
2020-09-01;11914.9;11644.2;12045.9;11544.6;580690.0;2.32;1.0;1970.8;0.02;28.575;0.16;3.074;-1.0;1816.5;0.92;951.8;1.6;2307.6;1.48
2020-09-02;11413.3;11914.4;11947.5;11244.9;20260000.0;-4.21;0.0;1936.9;-1.72;27.343;-4.31;3.069;-0.16;1786.0;-1.68;911.95;-4.19;2271.0;-1.59
2020-09-03;10168.8;11413.2;11442.7;10009.5;9650000.0;-10.9;0.0;1930.2;-0.35;26.828;-1.88;3.024;-1.47;1780.0;-0.34;890.15;-2.39;2331.9;2.68
2020-09-04;10472.5;10168.7;10614.2;9960.3;12500000.0;2.99;1.0;1926.2;-0.21;26.659;-0.63;3.1015;2.56;1786.5;0.37;904.9;1.66;2323.8;-0.35
2020-09-05;10092.2;10472.3;10558.7;9897.8;14720000.0;-3.63;0.0;1926.2;0.0;26.659;0.0;3.1015;0.0;1786.5;0.0;904.9;0.0;2323.8;0.0
2020-09-06;10296.4;10092.2;10337.7;10004.7;12120000.0;2.02;1.0;1926.2;0.0;26.659;0.0;3.1015;0.0;1786.5;0.0;904.9;0.0;2323.8;0.0
2020-09-07;10376.9;10296.4;10400.9;9887.0;12400000.0;0.78;1.0;1937.1;-0.18;27.065;0.08;3.0697;-0.16;1797.5;0.62;912.35;1.04;2323.8;-0.12
2020-09-08;10126.6;10376.9;10434.4;9877.1;113900.0;-2.41;0.0;1935.1;-0.1;26.947;-0.44;3.0645;-0.17;1792.0;-0.31;903.5;-0.97;2290.0;-1.45
2020-09-09;10224.6;10126.8;10343.3;9984.6;71370.0;0.97;1.0;1946.8;0.6;27.041;0.35;3.0895;0.82;1784.0;-0.45;926.1;2.5;2317.6;1.21
2020-09-10;10339.7;10224.3;10480.3;10219.2;88010.0;1.13;1.0;1956.0;0.47;27.249;0.77;3.036;-1.73;1789.5;0.31;930.35;0.46;2315.8;-0.08
2020-09-11;10390.2;10339.8;10398.8;10212.6;62280.0;0.49;1.0;1939.5;-0.84;26.813;-1.6;3.073;1.22;1775.0;-0.81;933.05;0.29;2337.5;0.94
2020-09-12;10441.9;10390.2;10476.8;10275.9;48490.0;0.5;1.0;1939.5;0.0;26.813;0.0;3.073;0.0;1775.0;0.0;933.05;0.0;2337.5;0.0
2020-09-13;10326.0;10441.7;10579.6;10219.4;66120.0;-1.11;0.0;1939.5;0.0;26.813;0.0;3.073;0.0;1775.0;0.0;933.05;0.0;2337.5;0.0
2020-09-14;10675.3;10332.7;10744.3;10264.5;96640.0;3.38;1.0;1954.7;0.78;27.31;1.25;3.1015;0.93;1800.5;1.44;965.0;2.72;2328.1;-0.75
2020-09-15;10785.3;10675.2;10931.8;10627.8;91700.0;1.03;1.0;1958.0;0.17;27.429;0.44;3.0955;-0.19;1789.5;-0.61;975.7;1.11;2426.8;4.24
