Time,bit-x,bitfinex,bitstamp,btce,coinbase,itbit,kraken,mtgox,okcoin,others
2015-03-12 00:00:00 UTC,,8543.33641262476,6066.0699788846,548.52698692731,2821.80127906056,1442.62826035942,65.0544905293084,,2316.28867054807,1329.420057612369
2015-03-13 00:00:00 UTC,,10377.0255756889,5236.20819226433,818.531072006591,2792.90268601198,1671.45517779635,41.3980956929271,,2571.12341432823,1429.8583976060904
2015-03-14 00:00:00 UTC,,9753.90875781548,5533.29572879554,608.590220536031,2888.00277378074,1908.23758551903,47.6142236870365,,3225.23433441183,1305.2310695922968
2015-03-15 00:00:00 UTC,,9139.55797119536,4750.94379720181,421.475241825728,2569.68207435014,1824.90696521892,37.6765459412436,,2720.38445190751,1262.8757596866221
2015-03-16 00:00:00 UTC,,8110.15064857289,4608.5121743241,523.970201433468,2479.02012548117,1497.20269465678,49.2162192838084,,2595.41929116108,1295.7601992592863
2015-03-17 00:00:00 UTC,,8398.38822117793,4608.18628763882,732.363442872559,2502.46783288722,1326.95467369856,42.5964466906615,,2668.15837207345,1291.1821846871635
2015-03-18 00:00:00 UTC,,12527.227728531,5856.72035390318,542.87916935828,3346.28690678673,1624.30864172421,48.9524415796632,,4486.27929323693,1477.01573322531
2015-03-19 00:00:00 UTC,,9716.77376124243,4659.99435910276,561.665764943927,2430.05159152291,1665.91397673495,40.3414203328504,,3432.61264028577,1296.4798909337483
2015-03-20 00:00:00 UTC,,10782.1671282895,5229.1664695213,425.593841911884,3170.07395268694,1581.54450333497,40.0282941310141,,3260.96947920475,1365.1702069162473
2015-03-21 00:00:00 UTC,,9980.574100989,5055.21688927849,440.568027223185,3019.64464423502,1679.2930369877,42.7371508659647,,3011.89098020383,1140.2379137075707
2015-03-22 00:00:00 UTC,,10740.5715260569,5184.53346480601,495.697637202115,2936.7415310092,1620.83808320965,46.4938576629867,,3328.82676514042,1280.8905292131699
2015-03-23 00:00:00 UTC,,10466.8576352663,4662.8595980267,462.055527796769,2374.47063965606,1481.20586732676,50.1728410357778,,3254.29052520174,1213.390823692983
2015-03-24 00:00:00 UTC,,10920.71202017,5447.91208187698,483.912173602443,2349.9114493548,1535.22129223112,55.4427458762062,,3973.11440235165,1239.3266756336684
2015-03-25 00:00:00 UTC,,10835.2766511416,5344.80756491431,459.838020139271,2531.00128495316,1563.27560478396,46.0824103178078,,4033.97174387467,1257.282702776507
2015-03-26 00:00:00 UTC,,10284.9653012784,5268.00047206926,524.719728884138,2599.99944822498,1525.64535977989,47.577721046309,,3301.16265338413,1231.1068649435736
2015-03-27 00:00:00 UTC,,11046.2615493903,4846.62642511062,501.444592505001,2569.29157745192,1334.74935343332,36.1828872765619,,3113.16254839618,1186.7026703865179
2015-03-28 00:00:00 UTC,,9750.00580966503,4542.31640638743,498.673754776169,2203.40043639088,1244.0017333798,48.1328890717338,,2661.14778873146,1120.382349718586
2015-03-29 00:00:00 UTC,,9105.12095980331,4727.6193789107,458.531434319812,2072.25673510005,1314.26816208024,40.414453067691,,2805.44730165806,1116.5925987506218
2015-03-30 00:00:00 UTC,,9871.17436236183,4083.48315493889,508.201224232521,2015.62027290498,1338.43884649328,29.991797087692,,2762.97091179025,1138.4015591962125
2015-03-31 00:00:00 UTC,,10050.4896121382,4083.74490244477,490.043763846104,1893.46543813114,1290.24230694169,32.6467456244897,,2982.61892244222,1098.6433682730237
2015-04-01 00:00:00 UTC,,9096.4398245896,4192.951832057,638.409944567974,1816.32779090595,1390.99339962986,40.6906908793643,,2752.86101951262,1039.6944947137724
2015-04-02 00:00:00 UTC,,10206.0005643581,4454.00830149153,597.836528818398,2196.39290497221,1639.99071674384,68.4759599292374,,3972.83819620601,1191.754462389128
2015-04-03 00:00:00 UTC,,11092.7409578583,3954.29019241851,497.690170854413,1927.19382244743,1496.71731294076,49.1056990268061,,2733.18676540828,1203.3751921691203
2015-04-04 00:00:00 UTC,,10732.2338807248,3810.18620694754,546.720984507482,1841.57176947389,1447.94369479871,61.6001601941799,,2541.11478048147,1185.445038551691
2015-04-05 00:00:00 UTC,,10855.0214941432,3962.28646086639,612.58819245644,2243.30286216206,1487.09198224493,55.2687189122591,,2709.99716743326,1362.3282408679859
2015-04-06 00:00:00 UTC,,10713.5447414078,,590.086262757545,1952.3393441688,1330.05708246686,53.2631867276451,,2450.08111813811,1260.8265648272472
2015-04-07 00:00:00 UTC,,11295.7440826287,,442.869536114098,1839.5887618843,1489.89873060371,61.7378291658751,,2758.86532267024,1087.5686755770203
2015-04-08 00:00:00 UTC,,11660.0675200899,3696.64799526465,465.221507234432,1798.24218534134,1548.92072504093,60.3490187759411,,3075.25025884975,1152.9151137947117
2015-04-09 00:00:00 UTC,,10522.7808222664,3541.9185814898,677.148841794354,1634.4100441547,1786.26017062235,53.2903646396412,,3192.12721678685,995.2376727622158
2015-04-10 00:00:00 UTC,,11467.649922831,3977.56529255401,698.4907378562,1697.106539014,1712.66628156497,52.1985453223824,,3411.74338675946,1048.9280729767954
2015-04-11 00:00:00 UTC,,10730.8873572884,3528.05599024347,628.866396329534,1579.38243762298,1589.62220527202,35.3665384840167,,2541.77025119419,1032.585825807439
2015-04-12 00:00:00 UTC,,10283.8713361856,3447.47799450467,610.492184458403,1396.50257776921,1529.75987252901,63.3798176458431,,2162.05439893775,990.6350372591389
2015-04-13 00:00:00 UTC,,12773.6356895541,4725.12487504729,650.807275544854,2425.55778698219,1821.5231479485,66.3417399035729,,3401.66313166014,1267.2279571683139
2015-04-14 00:00:00 UTC,,10030.9577535052,4357.8606265616,698.97567645501,2137.0550809029,1653.80655708736,48.6164679880236,,2498.74840936287,1412.3321696267467
2015-04-15 00:00:00 UTC,,9147.3101127242,3813.34198494614,779.505995777424,1665.50011865129,1846.44979690949,50.3071909643071,,2322.5154219027,1351.9615859327869
2015-04-16 00:00:00 UTC,,9096.36775065149,4316.70814877632,643.3378126543,2095.11887764352,1690.05777085077,64.4942591223119,,2576.36860682759,1474.6132695047054
2015-04-17 00:00:00 UTC,,10167.4260691277,3971.77243258481,744.089256180556,1932.19454768786,1825.04497813832,62.3292977727444,,2371.9002936543,1370.9869331602715
2015-04-18 00:00:00 UTC,,8863.16042131501,3818.29835031328,672.305839631859,7421.2552353325,1711.57676656842,63.9806407870558,,2119.08581835391,1319.2408578583772
2015-04-19 00:00:00 UTC,,8345.09164072865,3607.37466743039,714.277660830245,6086.55717566323,1725.65084583141,63.1541105886214,,1981.96561388023,1440.0614329911
2015-04-20 00:00:00 UTC,,8226.28539838732,3548.39536769161,718.678990730988,1839.71742501959,1566.21539944501,59.7752962567385,,1848.18519045858,1527.852561005966
2015-04-21 00:00:00 UTC,,9852.25808370589,4069.57879186572,729.097679112268,1844.58588618815,1589.70889501023,88.1863502683227,,2421.28225883302,1622.7444632307493
2015-04-22 00:00:00 UTC,,9247.44327478214,3692.33855305292,546.699643908258,1700.61574163423,1483.56332607133,75.652274057102,,2649.59493602294,1394.2850345113065
2015-04-23 00:00:00 UTC,,8947.76828373817,3517.03439217841,550.664708550176,1740.90100689345,1467.29843356666,73.8640882685523,,2464.29861081899,1393.573620978338
2015-04-24 00:00:00 UTC,,8875.23657559794,3980.08997716586,472.515383372599,1685.04922473063,1451.63499216113,74.9413374247208,,2432.43029489788,1456.9975232746506
2015-04-25 00:00:00 UTC,,8826.05383082388,3834.16113783838,637.475121676645,1601.10489254103,1490.19978498426,80.0905544572493,,2437.12573445658,1479.1789556384776
2015-04-26 00:00:00 UTC,,8858.01001096433,3484.46015528746,468.951933533177,1295.46694413088,1633.60170687683,66.4607107391778,,2695.36007663868,1437.1450165383633
2015-04-27 00:00:00 UTC,,10032.3614967475,3280.37709423563,569.883834320347,1321.66673278843,1629.46720096306,62.9651304249106,,2659.16357626089,1476.3958727811143
2015-04-28 00:00:00 UTC,,8646.76690776527,3386.86616736466,430.90291365806,1288.58715774259,1938.05572985317,76.930880222075,,2552.21062691255,1474.9800034038778
2015-04-29 00:00:00 UTC,,8749.0376099691,3345.85228240444,449.897078132475,1232.76143673926,1764.70976221436,99.4529549012617,,2451.01949764948,1511.8058806846248
2015-04-30 00:00:00 UTC,,10244.1728307603,3841.54673496457,460.48973847669,1833.0989806839,1971.17120225117,91.3516378717234,,2805.46473470147,1583.996514776743
2015-05-01 00:00:00 UTC,,9095.08556743948,3343.97000134383,505.913917436181,1923.21184634745,1918.46566551935,83.0683094339638,,2686.36713724322,1316.343278236115
2015-05-02 00:00:00 UTC,,9110.44408921727,3222.50990131635,600.716804554853,1862.07760598457,1867.57562029418,76.9697259130533,,2429.7728422551,1178.6584667315433
2015-05-03 00:00:00 UTC,,9141.03129581914,2974.65052570474,569.820195729956,1776.63715839023,1668.80842544963,75.2266990734687,,2503.0946272756,1359.9163547904368
2015-05-04 00:00:00 UTC,,9262.01584268873,3169.43277518918,610.993489149414,1794.93517955432,1651.98400169173,81.4667124723689,,2123.03574409722,1302.2777066320007
2015-05-05 00:00:00 UTC,,9814.57253770658,3533.27470649103,726.007692807562,1905.70739763036,1808.97608390177,87.1938125820764,,2707.79541618941,1335.457669035433
2015-05-06 00:00:00 UTC,,10321.0892455472,3423.5891996816,774.246958347505,1900.86543025103,1862.68718360764,79.3097669691861,,2695.84599424476,1405.1925028075304
2015-05-07 00:00:00 UTC,,8206.15741470073,4022.4552305725,661.40354630397,1786.80854670397,1788.10141518714,51.979622690353,,2870.33056587509,1279.2550941625564
2015-05-08 00:00:00 UTC,,9999.97576930763,4473.76514253209,899.199393770748,2204.08943295143,1941.75333371123,67.6561797354519,,3242.68442378556,1403.3731089223193
2015-05-09 00:00:00 UTC,,9464.80314860938,3609.38488342613,602.901588410329,2005.84924522131,1935.05478986559,53.8317058592272,,2582.41364003527,1229.0714189693726
2015-05-10 00:00:00 UTC,,8513.38468333866,3551.22838717734,573.112252751297,1963.76394664313,2061.68896543387,56.8426858897972,,3081.61294122458,1236.52802905815
2015-05-11 00:00:00 UTC,,8691.81732187583,3644.87513437708,695.139816304884,2108.52004880227,2079.60519145865,61.8737412135922,,2977.87308404175,1293.7911490957838
2015-05-12 00:00:00 UTC,,8950.29059573666,3400.79132363748,768.384186887854,2220.80071506824,1931.67300131791,67.9498908226888,,2738.17071952135,1139.2581763558273
2015-05-13 00:00:00 UTC,,9712.77421806257,3474.99012929129,733.18971447134,2192.52680043517,1850.90619959628,69.154520620297,,2411.84594122577,1174.5967488253436
2015-05-14 00:00:00 UTC,,7376.55612188849,3453.08343823828,632.784133711218,1681.30881148608,1577.52549458934,61.7018874963732,,1983.25156655581,1217.8341931762222
2015-05-15 00:00:00 UTC,,6550.7516671791,3602.4301103279,606.431551049363,2060.8154598833,1494.05161905311,59.9745172713286,,1980.01341980207,1103.336807056745
2015-05-16 00:00:00 UTC,,6479.14809679472,3359.38642571246,507.678258659184,1880.38219075735,1646.34372766698,54.3528410112199,,1931.5023077144,1109.2489555895172
2015-05-17 00:00:00 UTC,,5883.16166825368,3204.97784618952,466.705109710124,1722.23593168927,1523.55373818855,59.4925695536479,,1874.60719388584,961.3992631789033
2015-05-18 00:00:00 UTC,,5959.50973932729,3203.04808784297,625.02211518704,2174.25897518744,1862.80733362794,85.8422125800263,,1955.67609744443,1103.4942474182428
2015-05-19 00:00:00 UTC,,6182.52663131912,3315.41675565486,775.797157915707,2231.15524883316,1692.1933878972,69.3041583057535,,1965.28858076154,946.7511500404042
2015-05-20 00:00:00 UTC,,6829.36739679517,3528.29783928981,631.295034484008,2414.87622617831,1824.48335516991,67.2458134481434,,1813.95373806019,1019.1156994228992
2015-05-21 00:00:00 UTC,,6924.92208670673,3199.19040519133,951.3920320588,2115.45920589711,1809.44948829716,58.8810752580691,,1778.75764821106,1089.807047331244
2015-05-22 00:00:00 UTC,,7028.76486132873,3687.66292458448,729.87890117734,2320.6421433769,2181.10151251999,75.5543137583675,,2058.99506669814,1234.3762297232909
2015-05-23 00:00:00 UTC,,6232.80382019741,3758.02576036292,702.522938405068,1457.70726915145,2039.40851727225,75.7607332225311,,2249.14447783742,1049.5965995998931
2015-05-24 00:00:00 UTC,,6530.11615191868,4368.99710812339,403.296390730702,1640.23758064187,1666.24951180446,68.014833986215,,1896.94998984184,1077.691733369082
2015-05-25 00:00:00 UTC,,7046.40641430277,3412.59345059286,549.568449956755,1708.76056632318,1826.64883070146,61.817568388113,,1617.24007815579,1228.0145364909804
2015-05-26 00:00:00 UTC,,6911.81616167461,3635.3819613288,517.819903617942,1846.11380029045,1919.36346729615,57.3623961230864,,1707.83074539328,1243.154425759334
2015-05-27 00:00:00 UTC,,6796.97599381162,3663.68654070193,719.815256494111,1533.3231811196,1867.17105857286,52.303697020009,,1628.14275511869,1140.705177807561
2015-05-28 00:00:00 UTC,,6446.94952615099,3525.77946460959,806.412278054855,1299.05052103064,1689.66693214961,57.2132908886441,,1555.30204807076,1074.100197628009
2015-05-29 00:00:00 UTC,,6402.38280317138,3806.87964837068,826.470162452631,1499.89459448408,1623.63036101684,46.5025379127409,,1800.84875438991,1077.3424807852089
2015-05-30 00:00:00 UTC,,6458.31383728389,3599.1754964297,605.508442018152,1627.06350096546,1773.97706355956,37.0004067921765,,2056.83113222431,1139.7494578824464
2015-05-31 00:00:00 UTC,,6459.32608837564,3352.80859420613,594.678848385889,1431.3632535043,2064.186769168,46.6640032637471,,2251.66054256065,1138.5170157348725
2015-06-01 00:00:00 UTC,,9184.90061682717,3914.64706526164,650.202542297968,1678.62537130677,2128.43853951313,50.8237904695651,,3287.15632440888,1237.7677895164654
2015-06-02 00:00:00 UTC,,7247.75893026336,3209.79449973605,701.831516717405,1580.05145785925,2139.13054027952,50.0944618549772,,2666.62360788002,1055.4433646784785
2015-06-03 00:00:00 UTC,,7863.30698678784,3750.39799599853,657.403115067816,1551.0019581346,2286.87516056166,96.9041910250449,,2538.67390369819,945.6886705973673
2015-06-04 00:00:00 UTC,,6859.30129934139,3699.42299659786,745.934126552055,1394.43172769776,1920.03165324318,96.2392662248575,,2191.90562258481,945.1539565691271
2015-06-05 00:00:00 UTC,,6962.54639542972,3506.9666408184,1301.39978725786,1220.69647921097,1872.65017586021,51.8973743342608,,2159.38307736662,873.8579506923543
2015-06-06 00:00:00 UTC,,6694.35180616347,3148.36526927688,1039.972329591,1395.9361718839,1669.16854354409,48.6178790782256,,2064.14606172501,854.3419226761049
2015-06-07 00:00:00 UTC,,6746.68212930132,3270.71111317055,557.774503625465,1327.02525063582,1850.62519663219,47.3633657191094,,1840.00560003492,803.3037385399489
2015-06-08 00:00:00 UTC,,7580.56254425393,3762.99135490341,859.351214430845,1275.24863976792,2295.21333838098,56.0919602996091,,2043.94558848012,929.6804823924006
2015-06-09 00:00:00 UTC,,7130.99801489251,3683.14856731534,838.897716080974,1159.01813398031,2997.90372649166,59.964599851019,,2355.83780091985,940.8939185248012
2015-06-10 00:00:00 UTC,,6640.55874733523,3859.14343086025,678.542185499732,1294.40006045157,2531.84910920644,57.9832717831299,,1883.59505950393,852.3120841501905
2015-06-11 00:00:00 UTC,,7061.31435045286,3492.78826470265,821.686957320316,1237.55976117398,2039.02748862867,53.0351978555604,,1738.76841880809,773.7466001586396
2015-06-12 00:00:00 UTC,,7540.19941272541,3078.49530543127,815.144905798714,1170.01236657351,1786.69604065616,57.3303657837818,,1644.82246270949,789.7702687420242
2015-06-13 00:00:00 UTC,,7076.96624712018,2979.62327730587,784.519509382828,1218.79818230107,1919.0626864715,58.8182369745668,,1806.24205056965,858.9907866568366
2015-06-14 00:00:00 UTC,,9581.07420927035,3187.70958616381,617.917417781237,1083.75481893885,1516.75837901997,62.142821436523,,1802.75860753263,835.0056387651885
2015-06-15 00:00:00 UTC,,11003.0047795129,3845.07573371128,800.207699584424,1044.58741090386,1931.60445034232,59.9750512323989,,2195.17969269184,873.051567232184
2015-06-16 00:00:00 UTC,,17331.9855435974,4517.04088340904,685.728414492648,1323.97777093549,2282.52472226261,72.7625003803719,,3234.79445669081,1170.4006009578952
2015-06-17 00:00:00 UTC,,16526.5539787263,4066.28301464726,492.496342191286,1618.40232642302,2032.12428873877,77.9966297585712,,3027.57848604009,915.8771283118883
2015-06-18 00:00:00 UTC,,15360.7552809127,5098.76440006471,465.493052061832,1635.57046439324,2168.65928068947,77.251862968618,,2901.45768559988,1046.9858664189007
2015-06-19 00:00:00 UTC,,16587.9857398021,5774.04220791997,488.56000325365,1672.22049994498,2077.06699647912,69.2859582713789,,2996.65400146512,981.1394794163247
2015-06-20 00:00:00 UTC,,13901.1048006253,5283.45213079121,526.266733730283,1731.75942609785,1954.13486310672,54.466354693724,,3168.88862396065,927.9334121793534
2015-06-21 00:00:00 UTC,,12054.0081134998,4923.05341659598,612.20453425248,1901.8655656251,1877.66868561183,63.8488535196654,,2856.53756925358,867.648661033521
2015-06-22 00:00:00 UTC,,11750.6717672606,4712.95064437103,1467.98067724505,1820.28517611546,1878.64421465259,70.3243047387339,,2628.86454991935,885.0683294920867
2015-06-23 00:00:00 UTC,,10852.0455315909,4340.43271667204,1889.57700362545,2108.92307392528,1835.34679349542,70.0264088667883,,2638.09923131779,865.5461775610579
2015-06-24 00:00:00 UTC,,10998.379081265,4268.01042513783,1932.19023166691,3160.73784692146,2022.96371403583,57.3406785422695,,2604.58323430925,850.2279532899345
2015-06-25 00:00:00 UTC,,7561.03169843838,4169.37744542923,1758.16592493344,2771.59436480274,2028.24027694525,53.6528031468148,,2338.0929489819,843.3608222901214
2015-06-26 00:00:00 UTC,,7235.5623884333,4002.65259882572,1848.82512233312,2614.04651138471,1681.19904711584,49.1337928926746,,2179.4364909861,839.3772479161679
2015-06-27 00:00:00 UTC,,7528.88384271555,3674.94951207057,2038.52090091117,3075.40431721017,2008.58421437577,66.0587145125319,,2828.1789400618,892.3377765297132
2015-06-28 00:00:00 UTC,,7175.02670174566,4068.54084505889,1494.63134639593,3458.2740186564,1655.18912490455,67.3238792051654,,2199.86211597567,846.9672446499051
2015-06-29 00:00:00 UTC,,7865.33579682089,3610.13920196906,1866.82540073655,3973.34453571585,1950.83172040732,80.7674125781921,,3129.86772504588,977.7889673296588
2015-06-30 00:00:00 UTC,,9536.51056219898,4995.54597218366,2267.1101018091,5004.51114048003,2419.43775720742,64.734429927737,,3025.36110287988,1000.0385631387908
2015-07-01 00:00:00 UTC,,9130.57216339561,4674.42597964302,2317.77030398254,4199.39551322493,3249.81359548945,54.5240714908462,,3076.36376265213,1007.3910043858864
2015-07-02 00:00:00 UTC,,9867.77983110885,4678.68724626784,2249.82435313491,3618.03453945795,3056.26979494558,37.5714881538985,,3197.83869955547,962.1810010745669
2015-07-03 00:00:00 UTC,,9910.55513205074,4329.33480679915,1880.53828710351,3385.5940941707,2982.82578965898,39.0312728459262,,3005.32083317165,912.9945605423213
2015-07-04 00:00:00 UTC,,10426.3409094952,4907.75298880844,1954.91724098085,3553.9407628028,3081.12253840927,56.5023259282681,,2781.80205530254,947.3988540094733
2015-07-05 00:00:00 UTC,,10896.285528766,5534.29397055299,1957.11388828505,4753.33502001795,2938.96879435635,77.9780798696403,,3368.30075350538,1010.7429748176861
2015-07-06 00:00:00 UTC,,12405.1412194447,6822.29532189067,1740.57123850374,4685.13561210847,2796.1777997534,77.0231963457068,,2341.95851078548,1130.3175050949997
2015-07-07 00:00:00 UTC,,14047.8186545044,6075.32388949873,1858.04418380097,4023.61728673442,2379.4957747392,69.9153752299941,,2865.08705090326,1021.628630216321
2015-07-08 00:00:00 UTC,,12461.5489416922,4787.43989410657,1953.46385017795,3922.3133419122,2734.45975014474,66.9616537611115,,2482.15593122393,988.5487194882795
2015-07-09 00:00:00 UTC,,11899.4402965131,4640.06572392919,1830.63437669969,4160.60158463658,2868.51896870983,81.4843798737255,,2383.53232343042,1052.4599219265508
2015-07-10 00:00:00 UTC,,11663.4568477017,6532.54607491138,2640.78152901473,5191.01767234125,2961.20638151333,103.404326556316,,2430.42196903395,1438.0830804679445
2015-07-11 00:00:00 UTC,,7776.152590483,6720.57619908072,2074.99194174846,4760.12959317696,2712.17642535587,83.8871605260721,,1462.78400935326,1503.744478068063
2015-07-12 00:00:00 UTC,,9951.09772883416,6966.13093045686,2543.35312508943,5570.12060069597,2498.6584848339,82.3848358096351,,1649.25714653733,1631.569907630552
2015-07-13 00:00:00 UTC,,13049.1239686022,6578.6169049424,2678.2564153136,5583.81789313835,3045.02610872223,71.3083376145028,,1732.72408646713,1571.5220051636397
2015-07-14 00:00:00 UTC,,10623.2307944946,7916.91045993601,3303.96916363101,5549.65338469808,3226.96190506624,72.8192326816507,,1765.09006043842,1689.671742619326
2015-07-15 00:00:00 UTC,,12022.7784150084,7434.19922100485,3133.06474632882,5072.69963500564,3317.41373791199,80.8240320694728,,1668.49340502597,1598.7902372186052
2015-07-16 00:00:00 UTC,,13815.243093986,7636.23107929236,3089.84926112253,4967.89054488842,3429.56698555341,76.7855264250174,,1828.06815143924,1528.4979327561464
2015-07-17 00:00:00 UTC,,13040.3899014293,6662.77347372588,2680.93423496558,4664.86532479356,3166.45326426095,57.4133589847182,,1791.11612287179,1409.9058176752096
2015-07-18 00:00:00 UTC,,14241.6482615383,6834.0668556822,2673.82268299993,4304.92878080006,3249.12445541805,61.3099929008761,,1557.26616753525,1355.336543179887
2015-07-19 00:00:00 UTC,,12130.398340151,6285.56068066189,2296.02779450763,3369.96334809238,2851.5048597129,56.7686775623489,,1496.4417334606,1213.1459969468874
2015-07-20 00:00:00 UTC,,10549.5432106018,6362.02638916871,2480.42714014976,3439.75654952094,3014.89953266395,56.6192866678452,,1413.05467078902,1231.8769162216274
2015-07-21 00:00:00 UTC,,10544.2827517445,8650.17937175723,2909.31379054155,4342.87473148018,2801.57530871133,59.8130507510239,,1386.48106191909,1233.2029630433328
2015-07-22 00:00:00 UTC,,9958.69877527767,4681.95900401594,2541.68284416092,2970.02439187804,2800.4714028904,52.3270961721472,,1279.46972064311,1217.3814839176134
2015-07-23 00:00:00 UTC,,9479.16496271203,4197.90783252045,2568.83094111374,2631.27502970786,2611.69504796664,53.2899553500984,,1210.2149567477,1144.1113709779945
2015-07-24 00:00:00 UTC,,10863.244252385,5093.88127474378,2600.06846975473,3299.40443869214,2868.04663774839,69.1433316600967,,1302.1435217956,1400.529490117888
2015-07-25 00:00:00 UTC,,10608.6245330445,5486.9823856325,2331.80627680102,3081.62676665641,2796.34294333006,56.9494978581501,,1127.95289883529,1394.7972945200338
2015-07-26 00:00:00 UTC,,10273.9471355162,5180.85231323799,2429.34566365343,2794.55858096701,2431.94256163034,59.1906319061532,,1049.89187810844,1608.4648884815356
2015-07-27 00:00:00 UTC,,11831.2905374858,5567.33463946402,2341.97328788978,3079.48351432919,2843.38837125284,61.6642055380797,,1123.55371932365,1636.5332741339785
2015-07-28 00:00:00 UTC,,10175.7422683429,5195.4401330717,2158.00281018766,2933.23924948368,2515.28639070481,67.202783785549,,1170.99767191354,1539.457943299081
2015-07-29 00:00:00 UTC,,8390.53327173297,5272.88602481839,2319.97115001915,2995.88867299063,2807.49584172785,69.587959843379,,1067.66523362902,1565.5975967960899
2015-07-30 00:00:00 UTC,,8629.2686107168,5135.55888047033,2158.26837214584,2737.03277679364,2819.36838124204,62.649186636012,,1212.03461507685,1390.072416501443
2015-07-31 00:00:00 UTC,,8974.73865460713,4949.66460389572,2174.46597027956,2595.19239654388,2851.91426650118,47.8490984705704,,1365.93046487495,1433.1669003203333
2015-08-01 00:00:00 UTC,,9242.07755760742,4514.15212444868,2199.69235954451,2697.44438943158,3117.27564862528,49.18663718565,,1377.1966635678,1085.6828654851397
2015-08-02 00:00:00 UTC,,8244.93179080259,3866.68174878337,1786.03475495146,2762.68526177998,2852.6676628479,54.2020110184642,,1326.97507198625,967.2695366852777
2015-08-03 00:00:00 UTC,,8746.56293298599,3625.27537690616,1942.78089519163,2311.8498458861,2867.89399158572,63.6659282849716,,1208.55858987635,987.8115226707496
2015-08-04 00:00:00 UTC,,8285.44632965683,3794.26304174099,1957.99960692764,2294.46824948404,2759.08939300937,65.2255435841902,,1275.86686084552,950.5780976565861
2015-08-05 00:00:00 UTC,,8094.48942948345,3814.88875699917,2241.60537133926,2532.1028766289,2768.82580206929,61.3233041302129,,1571.63679736022,884.5913691841856
2015-08-06 00:00:00 UTC,,7877.57167364755,4125.78833015491,2803.74889576305,2359.43940750507,2575.33490613071,49.3716737973414,,1135.7526161896,848.1108390703581
2015-08-07 00:00:00 UTC,,6916.316065628,4136.77108072028,2377.30686234437,2363.19132412842,2689.35193853043,40.3727193771668,,872.134610308793,755.9261265556215
2015-08-08 00:00:00 UTC,,12618.2798181316,5509.97661578024,2872.76334364835,3562.48029856371,3129.18693253266,48.0917843745378,,1490.2214183926,1089.107782857618
2015-08-09 00:00:00 UTC,,6867.34933907892,4438.91664740141,2293.47535222207,2744.99090129475,2877.7512289227,35.293168539378,,1194.61373795971,863.4035957097235
2015-08-10 00:00:00 UTC,,8086.94519138437,5045.52698420431,2019.64709902564,2782.92091844747,3018.63280695149,39.3361006464032,,1185.06302377466,785.0082567920914
2015-08-11 00:00:00 UTC,,8302.59701704692,4615.96925591429,1669.01838733684,2697.00357876306,3095.86144653932,104.135960163004,,1103.56187215975,598.5132393093455
2015-08-12 00:00:00 UTC,,8018.63149927081,3967.59666970436,1630.95254973734,2692.28763297118,2895.75597161579,156.920740143586,,1132.1812459224,787.6815193554329
2015-08-13 00:00:00 UTC,,7452.87501422047,4088.57676507775,1866.56612266223,2198.74997050901,3037.99744702251,174.694806309453,,1028.69985694081,785.9405607351187
2015-08-14 00:00:00 UTC,,7094.48757412591,4492.73745644217,1820.71794476073,2156.42480413595,2537.7862241197,369.042918257591,,956.97705701944,732.8894863001469
2015-08-15 00:00:00 UTC,,7060.08831067751,4792.0635200636,1679.7933118715,2299.75175278215,2437.02187960451,348.360762057113,,909.342223928775,687.5364603654582
2015-08-16 00:00:00 UTC,,6409.36625994344,4619.50290715421,1527.46139099392,2187.68394321184,2872.32959817529,138.520633572572,,894.210836215908,776.2285861131436
2015-08-17 00:00:00 UTC,2218.91099026685,5082.08246402937,4578.29693025007,1295.41694948839,2116.98567610719,2615.10651208254,134.88593024412,,922.970282431199,701.6877514751478
2015-08-18 00:00:00 UTC,4800.17327885071,17769.2933189029,6160.17747218711,2573.91965752728,3757.28037189001,3216.37581746717,240.377912696867,,1710.66663130192,1061.3975607987477
2015-08-19 00:00:00 UTC,4411.68107508873,12670.1688950061,7274.24829524977,3414.39098988397,3712.39887666597,2990.0881649397,192.44676544504,,1179.08725974277,1200.439467877312
2015-08-20 00:00:00 UTC,4273.60132477085,11534.9174598212,7033.07952540801,2290.88650093663,3569.11075766664,3104.22786431788,249.346588567705,,1051.8506388165,1109.7314164970817
2015-08-21 00:00:00 UTC,4035.15581974095,11157.4402734946,7098.94641455898,2049.29050849084,3817.73130466581,3070.33108707094,264.792870764361,,1003.578172476,1190.600020525425
2015-08-22 00:00:00 UTC,3999.32274931874,11566.7211710253,6434.68692434343,1834.84430892086,3055.68685718424,3131.15071787427,246.749875028445,,945.550970912024,1212.9996042494445
2015-08-23 00:00:00 UTC,3024.84807794545,9854.74107107886,5190.21846097546,1969.9188571652,2321.33121597164,3116.16710103247,263.506084376728,,775.431689328578,998.7378719907969
2015-08-24 00:00:00 UTC,4358.32214022941,10339.1133201758,5841.48665709042,2277.1389561036,3075.84114252304,3140.37455327766,248.347011321081,,1051.55307680635,1007.9156686471878
2015-08-25 00:00:00 UTC,4299.50285467963,9485.63363019385,5754.60811864815,2015.33162876747,3432.59959213845,3308.27061492928,265.381087511725,,1572.66203813419,1373.7643746723027
2015-08-26 00:00:00 UTC,4727.69406103534,8148.95647307118,6257.10085192007,2467.34436149539,3986.21283572137,3472.72174466472,302.115128409107,,1798.85146972438,1856.7025967191998
